CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,14:37:42 - July 11 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
14:43:12 07/11/25,73,73,73,73,73,73,,,69,77,20,4641.30,,69,77,13,4641.30,,69,77,10,4641.30,,69,77,9,4641.30,,69,77,6,4641.30,,69,77,4,4641.30,51.9,
14:43:22 07/11/25,72,72,72,72,72,72,,,69,77,14,4641.30,,69,77,13,4641.30,,69,77,8,3713.04,,69,77,11,3713.04,,69,77,6,3713.04,,69,77,7,3713.04,50.0,
14:43:32 07/11/25,72,72,72,72,72,72,,,69,77,11,3668.12,,69,77,10,3668.12,,69,77,10,3668.12,,69,77,19,3668.12,,69,77,8,3668.12,,69,77,11,3668.12,50.0,
14:43:42 07/11/25,73,73,73,73,73,73,,,69,77,11,4641.30,,69,77,7,4641.30,,69,77,3,3713.04,,69,77,19,3713.04,,69,77,10,3713.04,,69,77,10,3713.04,49.9,
14:43:52 07/11/25,73,73,73,73,73,73,,,69,77,13,4641.30,,69,77,15,4641.30,,69,77,9,3713.04,,69,77,20,3713.04,,69,77,10,3713.04,,69,77,11,3713.04,51.2,
14:44:02 07/11/25,72,72,72,72,72,72,,,69,77,17,3668.12,,69,77,18,3668.12,,69,77,7,3668.12,,69,77,17,3668.12,,69,77,11,3713.04,,69,77,7,3713.04,47.9,
14:44:12 07/11/25,77,77,77,77,77,77,,,69,78,13,4641.30,,69,78,11,4641.30,,69,78,3,4641.30,,69,78,12,4641.30,,69,78,2,4641.30,,69,78,4,4641.30,50.1,
14:44:22 07/11/25,72,72,72,72,72,72,,,69,78,14,4641.30,,69,78,9,4641.30,,69,78,2,4641.30,,69,78,11,3713.04,,69,78,4,3713.04,,69,78,9,3713.04,47.9,
14:44:32 07/11/25,71,71,71,71,71,71,,,69,78,9,3668.12,,69,78,5,3668.12,,69,78,2,3668.12,,69,78,11,3668.12,,69,78,4,3668.12,,69,78,3,3668.12,46.1,
14:44:42 07/11/25,74,74,74,74,74,74,,,69,78,10,3668.12,,69,78,12,3668.12,,69,78,6,3668.12,,69,78,7,4641.30,,69,78,8,4641.30,,69,78,7,4641.30,49.7,
14:44:52 07/11/25,71,71,71,71,71,71,,,69,78,12,3668.12,,69,78,11,3668.12,,69,78,2,3668.12,,69,78,8,4641.30,,69,78,6,3713.04,,69,78,6,3713.04,52.0,
14:45:02 07/11/25,71,71,71,71,71,71,,,69,78,10,3668.12,,69,78,9,3668.12,,69,78,7,3668.12,,69,78,12,4641.30,,69,78,11,3713.04,,69,78,10,3713.04,49.8,
14:45:12 07/11/25,70,70,70,70,70,70,,,69,78,13,4641.30,,69,78,11,4641.30,,69,78,6,4641.30,,69,78,11,4641.30,,69,78,9,3713.04,,69,78,6,4641.30,46.7,
14:45:22 07/11/25,69,69,69,69,69,69,,,69,78,14,3668.12,,69,78,8,3668.12,,69,78,4,3668.12,,69,78,16,3668.12,,69,78,5,3668.12,,69,78,8,3668.12,48.1,
14:45:32 07/11/25,70,70,70,70,70,70,,,69,78,18,3668.12,,69,78,9,3668.12,,69,78,2,3668.12,,69,78,16,3668.12,,69,78,10,3668.12,,69,78,8,3668.12,49.5,
14:45:42 07/11/25,70,70,70,70,70,70,,,69,78,19,4641.30,,69,78,15,4641.30,,69,78,7,3713.04,,69,78,15,3713.04,,69,78,11,3713.04,,69,78,11,3713.04,44.9,
14:45:52 07/11/25,79,79,79,79,79,79,,,68,79,31,4591.39,,68,79,18,4591.39,,68,79,7,3673.11,,68,79,21,4591.39,,68,79,9,4591.39,,68,79,7,4541.49,46.9,
14:46:02 07/11/25,75,75,75,75,75,75,,,68,79,22,4591.39,,68,79,11,4591.39,,68,79,9,4591.39,,68,79,19,4591.39,,68,79,8,4591.39,,68,79,8,4591.39,55.7,
14:46:12 07/11/25,73,73,73,73,73,73,,,68,79,13,3668.12,,68,79,12,3668.12,,68,79,4,3668.12,,68,79,16,3668.12,,68,79,10,3668.12,,68,79,9,3668.12,49.6,
14:46:22 07/11/25,76,76,76,76,76,76,,,68,79,10,3668.12,,68,79,8,3668.12,,68,79,1,3668.12,,68,79,7,3668.12,,68,79,5,3668.12,,68,79,3,3713.04,47.3,
14:46:32 07/11/25,72,72,72,72,72,72,,,68,79,17,3668.12,,68,79,7,3668.12,,68,79,4,3668.12,,68,79,8,3668.12,,68,79,6,3668.12,,68,79,2,3668.12,44.6,
14:46:42 07/11/25,77,77,77,77,77,77,,,68,79,7,3668.12,,68,79,5,3668.12,,68,79,1,3668.12,,68,79,4,3668.12,,68,79,2,3668.12,,68,79,2,3668.12,41.4,
14:46:52 07/11/25,81,81,81,81,81,81,,,68,81,39,4541.49,,68,81,20,4541.49,,68,81,10,4541.49,,68,81,44,4541.49,,68,81,16,4541.49,,68,81,5,4541.49,68.8,
14:47:02 07/11/25,76,76,76,76,76,76,,,68,81,26,4566.44,,68,81,20,4566.44,,68,81,13,4566.44,,68,81,28,4591.39,,68,81,12,4591.39,,68,81,12,4591.39,58.3,
14:47:12 07/11/25,74,74,74,74,74,74,,,68,81,25,4516.53,,68,81,18,4491.58,,68,81,10,3613.23,,68,81,24,3613.23,,68,81,9,4516.53,,68,81,7,4516.53,51.2,
14:47:22 07/11/25,75,75,75,75,75,75,,,68,81,20,4641.30,,68,81,8,4641.30,,68,81,4,4641.30,,68,81,15,4641.30,,68,81,6,3713.04,,68,81,7,3713.04,49.9,
14:47:32 07/11/25,73,73,73,73,73,73,,,68,81,17,4616.35,,68,81,11,4616.35,,68,81,8,4616.35,,68,81,19,4616.35,,68,81,7,4616.35,,68,81,9,4616.35,51.5,
14:47:42 07/11/25,72,72,72,72,72,72,,,68,81,14,4641.30,,68,81,11,4641.30,,68,81,4,4641.30,,68,81,17,4641.30,,68,81,9,4541.49,,68,81,12,4541.49,52.1,
14:47:52 07/11/25,78,78,78,78,78,78,,,68,81,17,4641.30,,68,81,11,4641.30,,68,81,10,3713.04,,68,81,16,3713.04,,68,81,6,3713.04,,68,81,9,3713.04,53.4,
14:48:02 07/11/25,72,72,72,72,72,72,,,68,81,17,3668.12,,68,81,19,3668.12,,68,81,10,3668.12,,68,81,14,3668.12,,68,81,10,3668.12,,68,81,13,3668.12,52.3,
14:48:12 07/11/25,75,75,75,75,75,75,,,68,81,37,4641.30,,68,81,18,4641.30,,68,81,9,4641.30,,68,81,12,4641.30,,68,81,12,3713.04,,68,81,13,3713.04,48.0,
14:48:22 07/11/25,75,75,75,75,75,75,,,68,81,16,3668.12,,68,81,11,3668.12,,68,81,9,3668.12,,68,81,17,3668.12,,68,81,9,3668.12,,68,81,5,3713.04,50.4,
14:48:32 07/11/25,72,72,72,72,72,72,,,68,81,19,3668.12,,68,81,6,3668.12,,68,81,8,3668.12,,68,81,10,3668.12,,68,81,6,3668.12,,68,81,7,3668.12,48.5,
14:48:42 07/11/25,70,70,70,70,70,70,,,68,81,17,4616.35,,68,81,14,3668.12,,68,81,7,3668.12,,68,81,15,3668.12,,68,81,8,3668.12,,68,81,12,3668.12,45.9,
14:48:52 07/11/25,70,70,70,70,70,70,,,68,81,15,4641.30,,68,81,12,4641.30,,68,81,7,4641.30,,68,81,16,4641.30,,68,81,7,4641.30,,68,81,6,4641.30,48.7,
14:49:02 07/11/25,71,71,71,71,71,71,,,68,81,10,3593.26,,68,81,9,3593.26,,68,81,7,3593.26,,68,81,16,4491.58,,68,81,9,4491.58,,68,81,6,4491.58,47.2,
14:49:12 07/11/25,71,71,71,71,71,71,,,68,81,24,4641.30,,68,81,11,4641.30,,68,81,7,3713.04,,68,81,11,3713.04,,68,81,10,3713.04,,68,81,7,3713.04,49.9,
14:49:22 07/11/25,70,70,70,70,70,70,,,68,81,12,4641.30,,68,81,8,4641.30,,68,81,5,4641.30,,68,81,8,4641.30,,68,81,7,3713.04,,68,81,3,3713.04,46.7,
14:49:32 07/11/25,70,70,70,70,70,70,,,68,81,14,4641.30,,68,81,12,4641.30,,68,81,3,4641.30,,68,81,12,4641.30,,68,81,6,3713.04,,68,81,6,3713.04,47.6,
14:49:42 07/11/25,71,71,71,71,71,71,,,68,81,11,4641.30,,68,81,12,4641.30,,68,81,5,4641.30,,68,81,14,4641.30,,68,81,5,4641.30,,68,81,6,4641.30,49.8,
14:49:52 07/11/25,71,71,71,71,71,71,,,68,81,12,3713.04,,68,81,12,3713.04,,68,81,4,4641.30,,68,81,12,3713.04,,68,81,7,3713.04,,68,81,5,3713.04,46.7,
14:50:02 07/11/25,70,70,70,70,70,70,,,68,81,18,4641.30,,68,81,13,4641.30,,68,81,9,3713.04,,68,81,15,3713.04,,68,81,7,3713.04,,68,81,9,3713.04,48.6,
14:50:12 07/11/25,71,71,71,71,71,71,,,68,81,14,3668.12,,68,81,17,3668.12,,68,81,4,3668.12,,68,81,19,3668.12,,68,81,8,3668.12,,68,81,4,3668.12,50.9,
14:50:22 07/11/25,70,70,70,70,70,70,,,68,81,19,4491.58,,68,81,14,4591.39,,68,81,6,4591.39,,68,81,20,4591.39,,68,81,11,4591.39,,68,81,8,4591.39,46.9,
14:50:32 07/11/25,71,71,71,71,71,71,,,68,81,18,3668.12,,68,81,10,3668.12,,68,81,7,3668.12,,68,81,15,3668.12,,68,81,4,3668.12,,68,81,8,3668.12,49.0,
14:50:42 07/11/25,71,71,71,71,71,71,,,68,81,21,4591.39,,68,81,15,4591.39,,68,81,11,3673.11,,68,81,16,3673.11,,68,81,9,3673.11,,68,81,11,3653.15,48.0,
14:50:52 07/11/25,71,71,71,71,71,71,,,68,81,12,4616.35,,68,81,7,4616.35,,68,81,3,4616.35,,68,81,10,4616.35,,68,81,6,4616.35,,68,81,6,4616.35,49.4,
14:51:02 07/11/25,70,70,70,70,70,70,,,68,81,14,4641.30,,68,81,11,4641.30,,68,81,8,4641.30,,68,81,12,4641.30,,68,81,8,3713.04,,68,81,6,3713.04,46.4,
14:51:12 07/11/25,72,72,72,72,72,72,,,68,81,19,4591.39,,68,81,14,4591.39,,68,81,6,3673.11,,68,81,18,3673.11,,68,81,10,3673.11,,68,81,9,3673.11,47.8,
14:51:22 07/11/25,73,73,73,73,73,73,,,68,81,20,4641.30,,68,81,9,4641.30,,68,81,7,3713.04,,68,81,11,3713.04,,68,81,8,3713.04,,68,81,6,3713.04,53.0,
14:51:32 07/11/25,72,72,72,72,72,72,,,68,81,19,4641.30,,68,81,13,4641.30,,68,81,7,3713.04,,68,81,14,3713.04,,68,81,5,3713.04,,68,81,8,3713.04,48.2,
14:51:42 07/11/25,71,71,71,71,71,71,,,68,81,16,4641.30,,68,81,11,4641.30,,68,81,7,4641.30,,68,81,11,4641.30,,68,81,4,4641.30,,68,81,7,4641.30,47.0,
14:51:52 07/11/25,71,71,71,71,71,71,,,68,81,22,3668.12,,68,81,11,3668.12,,68,81,5,3668.12,,68,81,15,3668.12,,68,81,7,3668.12,,68,81,7,3668.12,45.3,
14:52:02 07/11/25,71,71,71,71,71,71,,,68,81,18,3668.12,,68,81,17,3668.12,,68,81,7,3713.04,,68,81,20,3713.04,,68,81,11,3713.04,,68,81,6,3713.04,52.0,
14:52:12 07/11/25,70,70,70,70,70,70,,,68,81,14,4641.30,,68,81,9,4641.30,,68,81,5,3713.04,,68,81,12,4641.30,,68,81,4,4641.30,,68,81,2,4641.30,48.2,
14:52:22 07/11/25,72,72,72,72,72,72,,,68,81,21,3668.12,,68,81,16,3668.12,,68,81,5,4641.30,,68,81,19,4641.30,,68,81,10,3713.04,,68,81,8,3713.04,50.6,
14:52:32 07/11/25,70,70,70,70,70,70,,,68,81,17,3668.12,,68,81,11,4641.30,,68,81,6,4641.30,,68,81,11,4641.30,,68,81,7,4641.30,,68,81,5,4641.30,46.5,
14:52:42 07/11/25,78,78,78,78,78,78,,,68,81,39,3668.12,,68,81,14,3668.12,,68,81,4,3668.12,,68,81,15,3668.12,,68,81,8,3668.12,,68,81,2,3713.04,56.3,
14:52:52 07/11/25,71,71,71,71,71,71,,,68,81,8,4641.30,,68,81,4,4641.30,,68,81,1,4641.30,,68,81,10,4641.30,,68,81,5,3713.04,,68,81,3,4641.30,43.6,
14:53:02 07/11/25,70,70,70,70,70,70,,,68,81,19,3668.12,,68,81,13,3668.12,,68,81,8,3668.12,,68,81,11,3668.12,,68,81,12,3668.12,,68,81,10,3668.12,47.8,
14:53:12 07/11/25,75,75,75,75,75,75,,,68,81,18,3713.04,,68,81,8,3713.04,,68,81,4,3713.04,,68,81,10,3713.04,,68,81,5,3713.04,,68,81,2,3713.04,47.2,
14:53:22 07/11/25,70,70,70,70,70,70,,,68,81,15,4641.30,,68,81,12,4641.30,,68,81,4,3713.04,,68,81,15,4641.30,,68,81,9,3713.04,,68,81,4,3713.04,42.3,
14:53:32 07/11/25,77,77,77,77,77,77,,,68,81,16,3668.12,,68,81,12,3668.12,,68,81,9,3668.12,,68,81,18,4641.30,,68,81,12,4641.30,,68,81,5,4641.30,46.7,
14:53:42 07/11/25,71,71,71,71,71,71,,,68,81,19,3668.12,,68,81,9,3668.12,,68,81,8,3668.12,,68,81,19,3668.12,,68,81,11,3668.12,,68,81,8,3668.12,46.9,
14:53:52 07/11/25,70,70,70,70,70,70,,,68,81,17,3713.04,,68,81,18,3713.04,,68,81,11,3713.04,,68,81,16,4641.30,,68,81,12,3713.04,,68,81,11,3713.04,52.4,
14:54:02 07/11/25,69,69,69,69,69,69,,,68,81,10,3668.12,,68,81,3,3668.12,,68,81,1,3668.12,,68,81,9,4641.30,,68,81,7,3713.04,,68,81,7,3713.04,45.0,
14:54:12 07/11/25,74,74,74,74,74,74,,,68,81,19,3668.12,,68,81,11,4641.30,,68,81,8,4641.30,,68,81,14,4641.30,,68,81,8,4641.30,,68,81,11,4641.30,46.3,
14:54:22 07/11/25,71,71,71,71,71,71,,,68,81,19,3613.23,,68,81,13,3613.23,,68,81,8,3613.23,,68,81,17,3613.23,,68,81,13,3613.23,,68,81,10,3613.23,49.8,
14:54:32 07/11/25,70,70,70,70,70,70,,,68,81,9,3668.12,,68,81,6,3668.12,,68,81,1,3668.12,,68,81,6,4641.30,,68,81,1,3713.04,,68,81,5,3713.04,46.8,
14:54:42 07/11/25,72,72,72,72,72,72,,,68,81,11,3713.04,,68,81,9,3713.04,,68,81,1,4641.30,,68,81,3,4641.30,,68,81,5,3713.04,,68,81,4,3713.04,42.9,
14:54:52 07/11/25,79,79,79,79,79,79,,,68,81,18,3673.11,,68,81,11,3673.11,,68,81,6,3653.15,,68,81,19,3653.15,,68,81,7,3653.15,,68,81,6,3653.15,48.8,
14:55:02 07/11/25,73,73,73,73,73,73,,,68,81,19,4641.30,,68,81,17,4641.30,,68,81,8,4641.30,,68,81,24,4641.30,,68,81,16,4641.30,,68,81,11,4641.30,50.0,
14:55:12 07/11/25,70,70,70,70,70,70,,,68,81,16,4641.30,,68,81,12,4641.30,,68,81,4,4641.30,,68,81,14,4641.30,,68,81,6,3713.04,,68,81,8,3713.04,45.4,
14:55:22 07/11/25,70,70,70,70,70,70,,,68,81,13,4641.30,,68,81,10,4641.30,,68,81,4,4641.30,,68,81,9,4641.30,,68,81,5,3713.04,,68,81,5,3713.04,49.6,
14:55:32 07/11/25,69,69,69,69,69,69,,,68,81,12,4641.30,,68,81,6,4641.30,,68,81,3,4641.30,,68,81,9,4641.30,,68,81,6,3713.04,,68,81,4,3713.04,45.1,
14:55:42 07/11/25,69,69,69,69,69,69,,,68,81,15,3713.04,,68,81,12,3713.04,,68,81,8,4641.30,,68,81,12,4641.30,,68,81,12,3713.04,,68,81,10,3713.04,47.9,
14:55:52 07/11/25,70,70,70,70,70,70,,,68,81,9,3668.12,,68,81,5,3668.12,,68,81,4,3668.12,,68,81,15,4641.30,,68,81,4,4641.30,,68,81,3,4641.30,48.2,
14:56:02 07/11/25,71,71,71,71,71,71,,,68,81,12,4641.30,,68,81,10,4641.30,,68,81,5,4641.30,,68,81,14,4641.30,,68,81,5,4641.30,,68,81,7,4641.30,50.9,
14:56:12 07/11/25,72,72,72,72,72,72,,,68,81,18,4616.35,,68,81,10,4616.35,,68,81,8,4616.35,,68,81,19,4616.35,,68,81,9,4616.35,,68,81,8,4616.35,48.2,
14:56:22 07/11/25,70,70,70,70,70,70,,,68,81,19,4641.30,,68,81,16,4641.30,,68,81,7,4641.30,,68,81,23,4641.30,,68,81,8,4641.30,,68,81,7,4641.30,48.6,
14:56:32 07/11/25,71,71,71,71,71,71,,,68,81,18,4641.30,,68,81,10,4641.30,,68,81,7,4616.35,,68,81,10,4616.35,,68,81,11,4616.35,,68,81,5,4616.35,48.8,
14:56:42 07/11/25,72,72,72,72,72,72,,,68,81,15,3668.12,,68,81,11,4641.30,,68,81,7,4641.30,,68,81,16,4641.30,,68,81,12,4641.30,,68,81,12,4641.30,50.9,
14:56:52 07/11/25,72,72,72,72,72,72,,,68,81,21,4641.30,,68,81,11,4641.30,,68,81,7,4641.30,,68,81,20,4641.30,,68,81,12,3713.04,,68,81,7,3713.04,49.1,
14:57:02 07/11/25,72,72,72,72,72,72,,,68,81,16,4641.30,,68,81,14,4641.30,,68,81,6,4641.30,,68,81,16,4641.30,,68,81,8,4641.30,,68,81,6,4641.30,51.7,
14:57:12 07/11/25,73,73,73,73,73,73,,,68,81,20,4641.30,,68,81,12,4641.30,,68,81,8,3713.04,,68,81,17,4641.30,,68,81,9,4641.30,,68,81,8,4641.30,50.0,
14:57:22 07/11/25,74,74,74,74,74,74,,,68,81,30,3713.04,,68,81,22,4616.35,,68,81,19,4616.35,,68,81,26,4616.35,,68,81,18,4616.35,,68,81,20,4616.35,56.2,
14:57:32 07/11/25,72,72,72,72,72,72,,,68,81,20,4641.30,,68,81,9,4641.30,,68,81,4,4641.30,,68,81,13,4641.30,,68,81,10,4641.30,,68,81,7,4641.30,49.5,
14:57:42 07/11/25,72,72,72,72,72,72,,,68,81,16,4641.30,,68,81,8,4641.30,,68,81,3,4641.30,,68,81,7,4641.30,,68,81,4,4641.30,,68,81,3,4641.30,48.8,
14:57:52 07/11/25,78,78,78,78,78,78,,,68,81,24,3668.12,,68,81,15,3668.12,,68,81,11,3668.12,,68,81,20,4641.30,,68,81,11,4641.30,,68,81,9,4641.30,58.3,
14:58:02 07/11/25,75,75,75,75,75,75,,,68,81,24,4591.39,,68,81,16,4591.39,,68,81,12,4591.39,,68,81,23,4591.39,,68,81,13,4591.39,,68,81,9,4591.39,54.5,
14:58:12 07/11/25,75,75,75,75,75,75,,,68,81,14,4641.30,,68,81,15,4641.30,,68,81,6,4641.30,,68,81,27,4641.30,,68,81,12,3713.04,,68,81,10,3713.04,56.1,
14:58:22 07/11/25,76,76,76,76,76,76,,,68,81,34,4616.35,,68,81,22,4616.35,,68,81,16,4616.35,,68,81,26,4616.35,,68,81,18,4616.35,,68,81,14,4616.35,60.5,
14:58:32 07/11/25,78,78,78,78,78,78,,,68,81,29,4591.39,,68,81,21,4591.39,,68,81,9,4591.39,,68,81,31,4591.39,,68,81,14,3673.11,,68,81,10,3673.11,60.3,
14:58:42 07/11/25,78,78,78,78,78,78,,,68,81,33,4566.44,,68,81,14,4641.30,,68,81,6,4641.30,,68,81,17,4641.30,,68,81,10,3713.04,,68,81,7,3713.04,58.2,
14:58:52 07/11/25,78,78,78,78,78,78,,,68,81,29,4566.44,,68,81,18,4566.44,,68,81,7,4566.44,,68,81,22,4566.44,,68,81,14,4591.39,,68,81,13,4591.39,59.8,
14:59:02 07/11/25,79,79,79,79,79,79,,,68,81,19,4591.39,,68,81,11,4591.39,,68,81,6,4591.39,,68,81,26,4591.39,,68,81,11,4541.49,,68,81,8,4541.49,60.0,
14:59:12 07/11/25,78,78,78,78,78,78,,,68,81,29,3668.12,,68,81,12,3668.12,,68,81,9,4616.35,,68,81,20,4616.35,,68,81,12,3693.08,,68,81,10,3693.08,58.6,
