CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,16:42:02 - July 02 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
17:35:42 07/02/25,75,75,75,75,75,75,,,70,87,14,4641.31,,70,87,13,3668.13,,70,87,4,3668.13,,70,87,22,3668.13,,70,87,7,3668.13,,70,87,6,3668.13,53.1,
17:35:52 07/02/25,76,76,76,76,76,76,,,70,87,23,4566.45,,70,87,18,4566.45,,70,87,11,3653.16,,70,87,27,3653.16,,70,87,17,4566.45,,70,87,15,4566.45,56.3,
17:36:02 07/02/25,81,81,81,81,81,81,,,70,87,31,3613.24,,70,87,15,3613.24,,70,87,11,4491.59,,70,87,23,4491.59,,70,87,13,4491.59,,70,87,7,4491.59,58.9,
17:36:12 07/02/25,85,85,85,85,85,85,,,70,87,42,4491.59,,70,87,27,4491.59,,70,87,20,4491.59,,70,87,32,4491.59,,70,87,30,4491.59,,70,87,16,4491.59,65.2,
17:36:22 07/02/25,78,78,78,78,78,78,,,70,87,26,4566.45,,70,87,16,4566.45,,70,87,11,4541.50,,70,87,16,4541.50,,70,87,9,4541.50,,70,87,12,4541.50,55.8,
17:36:32 07/02/25,75,75,75,75,75,75,,,70,87,23,4591.41,,70,87,12,4591.41,,70,87,9,4591.41,,70,87,19,4591.41,,70,87,10,4591.41,,70,87,9,4591.41,55.4,
17:36:42 07/02/25,81,81,81,81,81,81,,,70,87,34,4466.64,,70,87,24,4466.64,,70,87,10,4466.64,,70,87,31,4466.64,,70,87,19,4466.64,,70,87,6,4466.64,65.9,
17:36:52 07/02/25,77,77,77,77,77,77,,,70,87,25,4591.41,,70,87,16,4591.41,,70,87,9,4591.41,,70,87,21,4591.41,,70,87,11,4591.41,,70,87,12,4591.41,55.5,
17:37:02 07/02/25,75,75,75,75,75,75,,,70,87,23,4616.36,,70,87,14,4616.36,,70,87,3,4616.36,,70,87,14,4591.41,,70,87,10,3673.12,,70,87,3,3673.12,55.3,
17:37:12 07/02/25,76,76,76,76,76,76,,,70,87,17,4591.41,,70,87,11,4591.41,,70,87,12,3673.12,,70,87,15,3673.12,,70,87,11,3673.12,,70,87,7,3673.12,52.1,
17:37:22 07/02/25,75,75,75,75,75,75,,,70,87,15,3668.13,,70,87,7,3668.13,,70,87,6,3668.13,,70,87,9,3668.13,,70,87,9,3668.13,,70,87,6,3668.13,51.8,
17:37:32 07/02/25,77,77,77,77,77,77,,,70,87,17,4566.45,,70,87,9,4566.45,,70,87,4,4566.45,,70,87,15,4566.45,,70,87,12,4566.45,,70,87,11,4566.45,51.8,
17:37:42 07/02/25,76,76,76,76,76,76,,,70,87,17,4616.36,,70,87,10,4616.36,,70,87,4,4616.36,,70,87,14,4616.36,,70,87,3,4616.36,,70,87,5,4616.36,49.3,
17:37:52 07/02/25,76,76,76,76,76,76,,,70,87,17,4641.31,,70,87,11,3668.13,,70,87,6,3668.13,,70,87,13,3668.13,,70,87,13,3668.13,,70,87,10,3668.13,53.0,
17:38:02 07/02/25,74,74,74,74,74,74,,,70,87,19,3693.09,,70,87,13,4616.36,,70,87,5,4616.36,,70,87,17,4616.36,,70,87,9,4616.36,,70,87,4,4616.36,52.8,
17:38:12 07/02/25,76,76,76,76,76,76,,,70,87,27,3713.05,,70,87,22,3713.05,,70,87,14,3713.05,,70,87,19,4566.45,,70,87,20,3653.16,,70,87,13,3653.16,58.0,
17:38:22 07/02/25,75,75,75,75,75,75,,,70,87,22,4641.31,,70,87,9,4641.31,,70,87,4,4641.31,,70,87,19,4641.31,,70,87,6,4641.31,,70,87,7,4641.31,52.3,
17:38:32 07/02/25,75,75,75,75,75,75,,,70,87,14,4591.41,,70,87,6,4591.41,,70,87,5,3673.12,,70,87,17,3673.12,,70,87,5,4591.41,,70,87,5,4591.41,51.7,
17:38:42 07/02/25,76,76,76,76,76,76,,,70,87,23,3668.13,,70,87,14,4641.31,,70,87,7,3713.05,,70,87,24,3713.05,,70,87,11,3713.05,,70,87,7,3713.05,53.1,
17:38:52 07/02/25,78,78,78,78,78,78,,,70,87,38,4566.45,,70,87,23,4566.45,,70,87,11,4541.50,,70,87,38,4541.50,,70,87,19,4541.50,,70,87,13,4541.50,64.5,
17:39:02 07/02/25,75,75,75,75,75,75,,,70,87,17,3693.09,,70,87,7,3693.09,,70,87,4,3693.09,,70,87,11,3693.09,,70,87,5,3693.09,,70,87,3,3693.09,50.4,
17:39:12 07/02/25,79,79,79,79,79,79,,,70,87,40,4466.64,,70,87,17,4491.59,,70,87,13,4491.59,,70,87,28,4491.59,,70,87,17,4491.59,,70,87,5,4491.59,64.3,
17:39:22 07/02/25,78,78,78,78,78,78,,,70,87,24,4541.50,,70,87,18,4541.50,,70,87,13,4541.50,,70,87,24,4516.55,,70,87,18,4516.55,,70,87,12,4516.55,59.6,
17:39:32 07/02/25,75,75,75,75,75,75,,,70,87,16,4641.31,,70,87,9,4641.31,,70,87,4,3713.05,,70,87,14,3713.05,,70,87,8,3713.05,,70,87,0,3673.12,51.0,
17:39:42 07/02/25,75,75,75,75,75,75,,,70,87,21,4641.31,,70,87,11,4641.31,,70,87,9,3713.05,,70,87,17,3713.05,,70,87,15,3713.05,,70,87,12,3713.05,55.7,
17:39:52 07/02/25,75,75,75,75,75,75,,,70,87,18,4591.41,,70,87,9,4591.41,,70,87,4,4591.41,,70,87,20,4616.36,,70,87,9,4616.36,,70,87,8,4616.36,48.8,
17:40:02 07/02/25,75,75,75,75,75,75,,,70,87,15,4641.31,,70,87,6,4641.31,,70,87,4,3713.05,,70,87,12,3713.05,,70,87,10,3713.05,,70,87,8,3713.05,50.5,
17:40:12 07/02/25,75,75,75,75,75,75,,,70,87,16,3668.13,,70,87,14,3668.13,,70,87,5,3668.13,,70,87,21,4566.45,,70,87,10,4566.45,,70,87,6,4566.45,50.5,
17:40:22 07/02/25,75,75,75,75,75,75,,,70,87,22,4641.31,,70,87,12,4641.31,,70,87,6,4616.36,,70,87,16,4616.36,,70,87,9,3693.09,,70,87,6,3693.09,52.5,
17:40:32 07/02/25,76,76,76,76,76,76,,,70,87,19,3713.05,,70,87,7,3713.05,,70,87,8,3713.05,,70,87,20,3713.05,,70,87,7,3713.05,,70,87,7,3713.05,53.3,
17:40:42 07/02/25,75,75,75,75,75,75,,,70,87,24,4616.36,,70,87,12,4616.36,,70,87,7,4616.36,,70,87,17,4616.36,,70,87,10,4616.36,,70,87,9,4616.36,53.2,
17:40:52 07/02/25,76,76,76,76,76,76,,,70,87,15,4591.41,,70,87,12,4591.41,,70,87,3,4591.41,,70,87,15,4591.41,,70,87,11,4566.45,,70,87,3,4566.45,51.7,
17:41:02 07/02/25,75,75,75,75,75,75,,,70,87,18,3668.13,,70,87,12,3668.13,,70,87,11,3668.13,,70,87,20,3668.13,,70,87,13,3668.13,,70,87,12,3668.13,53.5,
17:41:12 07/02/25,75,75,75,75,75,75,,,70,87,14,4641.31,,70,87,8,4641.31,,70,87,3,4641.31,,70,87,19,4641.31,,70,87,2,3713.05,,70,87,3,3713.05,50.2,
17:41:22 07/02/25,76,76,76,76,76,76,,,70,87,18,4616.36,,70,87,12,4616.36,,70,87,4,4616.36,,70,87,19,4616.36,,70,87,7,4616.36,,70,87,6,4616.36,56.4,
17:41:32 07/02/25,75,75,75,75,75,75,,,70,87,19,3673.12,,70,87,12,3673.12,,70,87,5,3673.12,,70,87,17,3673.12,,70,87,8,3673.12,,70,87,9,3673.12,53.7,
17:41:42 07/02/25,77,77,77,77,77,77,,,70,87,29,4641.31,,70,87,12,4641.31,,70,87,11,3713.05,,70,87,19,3713.05,,70,87,9,3713.05,,70,87,10,3713.05,58.3,
17:41:52 07/02/25,76,76,76,76,76,76,,,70,87,18,4641.31,,70,87,12,4641.31,,70,87,13,4641.31,,70,87,19,4591.41,,70,87,10,4591.41,,70,87,8,4591.41,54.1,
17:42:02 07/02/25,76,76,76,76,76,76,,,70,87,20,3693.09,,70,87,12,3693.09,,70,87,6,4616.36,,70,87,16,4616.36,,70,87,11,4616.36,,70,87,10,4616.36,56.5,
17:42:12 07/02/25,76,76,76,76,76,76,,,70,87,14,4641.31,,70,87,8,4641.31,,70,87,8,3713.05,,70,87,19,3713.05,,70,87,10,3713.05,,70,87,5,3713.05,54.0,
17:42:22 07/02/25,76,76,76,76,76,76,,,70,87,23,3668.13,,70,87,9,3668.13,,70,87,6,3668.13,,70,87,21,3668.13,,70,87,9,3668.13,,70,87,9,3668.13,54.2,
17:42:32 07/02/25,76,76,76,76,76,76,,,70,87,23,3668.13,,70,87,19,3668.13,,70,87,10,3668.13,,70,87,19,3668.13,,70,87,10,3668.13,,70,87,10,3668.13,54.7,
17:42:42 07/02/25,76,76,76,76,76,76,,,70,87,26,3713.05,,70,87,13,3713.05,,70,87,14,4641.31,,70,87,20,4641.31,,70,87,8,3713.05,,70,87,7,3713.05,55.4,
17:42:52 07/02/25,77,77,77,77,77,77,,,70,87,26,4641.31,,70,87,20,4641.31,,70,87,8,3713.05,,70,87,17,3713.05,,70,87,9,3713.05,,70,87,13,3713.05,53.6,
17:43:02 07/02/25,76,76,76,76,76,76,,,70,87,18,3668.13,,70,87,11,3668.13,,70,87,5,3668.13,,70,87,15,3668.13,,70,87,10,3668.13,,70,87,8,3668.13,53.6,
17:43:12 07/02/25,75,75,75,75,75,75,,,70,87,22,4591.41,,70,87,11,4591.41,,70,87,4,4516.55,,70,87,17,4516.55,,70,87,5,4516.55,,70,87,5,4516.55,51.1,
17:43:22 07/02/25,76,76,76,76,76,76,,,70,87,16,4641.31,,70,87,10,4641.31,,70,87,4,3713.05,,70,87,15,3713.05,,70,87,10,3713.05,,70,87,4,3713.05,56.2,
17:43:32 07/02/25,75,75,75,75,75,75,,,70,87,18,4641.31,,70,87,4,4641.31,,70,87,3,4641.31,,70,87,14,4641.31,,70,87,4,3713.05,,70,87,4,3713.05,51.2,
17:43:42 07/02/25,75,75,75,75,75,75,,,70,87,21,4591.41,,70,87,16,4591.41,,70,87,3,4591.41,,70,87,20,4591.41,,70,87,9,4591.41,,70,87,7,4591.41,58.2,
17:43:52 07/02/25,77,77,77,77,77,77,,,70,87,22,3668.13,,70,87,25,3668.13,,70,87,12,3668.13,,70,87,21,3668.13,,70,87,15,3668.13,,70,87,5,3668.13,55.7,
17:44:02 07/02/25,75,75,75,75,75,75,,,70,87,16,3668.13,,70,87,7,3668.13,,70,87,7,3668.13,,70,87,12,3668.13,,70,87,7,3668.13,,70,87,4,3668.13,53.3,
17:44:12 07/02/25,76,76,76,76,76,76,,,70,87,20,4616.36,,70,87,10,4616.36,,70,87,7,4616.36,,70,87,19,4616.36,,70,87,12,4616.36,,70,87,9,4616.36,50.3,
17:44:22 07/02/25,78,78,78,78,78,78,,,70,87,17,4641.31,,70,87,11,4641.31,,70,87,8,3713.05,,70,87,19,3713.05,,70,87,7,3713.05,,70,87,9,3713.05,51.6,
17:44:32 07/02/25,75,75,75,75,75,75,,,70,87,15,4591.41,,70,87,9,4591.41,,70,87,6,4591.41,,70,87,16,4591.41,,70,87,6,4591.41,,70,87,5,4591.41,51.3,
17:44:42 07/02/25,75,75,75,75,75,75,,,70,87,21,3713.05,,70,87,11,3713.05,,70,87,9,3713.05,,70,87,21,3713.05,,70,87,10,3713.05,,70,87,9,3713.05,56.3,
17:44:52 07/02/25,75,75,75,75,75,75,,,70,87,14,3668.13,,70,87,15,3668.13,,70,87,7,3668.13,,70,87,16,3668.13,,70,87,5,3668.13,,70,87,10,3668.13,49.9,
17:45:02 07/02/25,77,77,77,77,77,77,,,70,87,20,4641.31,,70,87,10,4641.31,,70,87,9,3713.05,,70,87,19,3713.05,,70,87,9,3713.05,,70,87,11,3713.05,55.5,
17:45:12 07/02/25,76,76,76,76,76,76,,,70,87,23,4566.45,,70,87,7,4566.45,,70,87,9,4541.50,,70,87,16,4541.50,,70,87,9,4541.50,,70,87,8,4541.50,52.0,
17:45:22 07/02/25,75,75,75,75,75,75,,,70,87,20,4541.50,,70,87,17,4541.50,,70,87,9,4541.50,,70,87,17,4541.50,,70,87,13,4541.50,,70,87,10,4541.50,54.0,
17:45:32 07/02/25,75,75,75,75,75,75,,,70,87,19,4616.36,,70,87,13,4616.36,,70,87,9,4616.36,,70,87,14,4616.36,,70,87,7,4616.36,,70,87,10,4616.36,54.6,
17:45:42 07/02/25,75,75,75,75,75,75,,,70,87,15,3668.13,,70,87,13,3668.13,,70,87,8,3668.13,,70,87,12,3668.13,,70,87,12,3668.13,,70,87,8,3668.13,51.5,
17:45:52 07/02/25,75,75,75,75,75,75,,,70,87,15,3713.05,,70,87,13,3713.05,,70,87,6,4616.36,,70,87,17,4616.36,,70,87,9,3693.09,,70,87,7,3693.09,50.8,
17:46:02 07/02/25,74,74,74,74,74,74,,,70,87,10,4641.31,,70,87,7,4641.31,,70,87,3,3713.05,,70,87,15,4641.31,,70,87,3,3713.05,,70,87,6,3713.05,47.5,
17:46:12 07/02/25,74,74,74,74,74,74,,,70,87,14,4641.31,,70,87,12,4641.31,,70,87,4,4641.31,,70,87,22,4641.31,,70,87,8,4641.31,,70,87,9,4641.31,51.8,
17:46:22 07/02/25,74,74,74,74,74,74,,,70,87,25,4641.31,,70,87,13,4641.31,,70,87,2,3713.05,,70,87,12,3713.05,,70,87,9,3713.05,,70,87,7,4641.31,53.3,
17:46:32 07/02/25,73,73,73,73,73,73,,,70,87,14,4641.31,,70,87,13,4641.31,,70,87,8,3713.05,,70,87,15,3713.05,,70,87,7,3713.05,,70,87,6,3713.05,49.3,
17:46:42 07/02/25,75,75,75,75,75,75,,,70,87,17,4641.31,,70,87,12,4641.31,,70,87,10,4641.31,,70,87,17,4616.36,,70,87,11,4616.36,,70,87,8,4616.36,54.5,
17:46:52 07/02/25,74,74,74,74,74,74,,,70,87,10,4641.31,,70,87,7,4641.31,,70,87,1,4641.31,,70,87,16,4641.31,,70,87,6,3713.05,,70,87,4,3713.05,49.0,
17:47:02 07/02/25,72,72,72,72,72,72,,,70,87,10,3668.13,,70,87,10,3668.13,,70,87,2,3668.13,,70,87,11,3668.13,,70,87,5,3668.13,,70,87,6,3668.13,46.3,
17:47:12 07/02/25,72,72,72,72,72,72,,,70,87,10,4641.31,,70,87,4,4641.31,,70,87,2,3713.05,,70,87,12,3713.05,,70,87,5,3713.05,,70,87,1,3713.05,46.5,
17:47:22 07/02/25,74,74,74,74,74,74,,,70,87,15,3713.05,,70,87,14,3713.05,,70,87,6,3713.05,,70,87,13,3713.05,,70,87,6,3713.05,,70,87,4,3713.05,48.8,
17:47:32 07/02/25,73,73,73,73,73,73,,,70,87,12,4641.31,,70,87,10,4641.31,,70,87,6,3713.05,,70,87,14,3713.05,,70,87,6,3713.05,,70,87,4,3713.05,47.5,
17:47:42 07/02/25,74,74,74,74,74,74,,,70,87,24,4641.31,,70,87,12,4641.31,,70,87,7,3713.05,,70,87,15,3713.05,,70,87,13,3713.05,,70,87,11,3713.05,57.6,
17:47:52 07/02/25,74,74,74,74,74,74,,,70,87,13,4641.31,,70,87,12,4641.31,,70,87,9,4641.31,,70,87,19,4641.31,,70,87,9,4641.31,,70,87,9,4641.31,51.4,
17:48:02 07/02/25,74,74,74,74,74,74,,,70,87,17,3668.13,,70,87,11,3668.13,,70,87,5,3668.13,,70,87,14,3668.13,,70,87,7,3668.13,,70,87,7,3668.13,53.8,
17:48:12 07/02/25,75,75,75,75,75,75,,,70,87,21,3668.13,,70,87,15,4641.31,,70,87,13,3713.05,,70,87,18,3713.05,,70,87,9,3713.05,,70,87,11,3713.05,49.0,
17:48:22 07/02/25,74,74,74,74,74,74,,,70,87,16,4641.31,,70,87,12,4641.31,,70,87,7,4641.31,,70,87,13,4641.31,,70,87,5,3713.05,,70,87,7,3713.05,45.3,
17:48:32 07/02/25,75,75,75,75,75,75,,,70,87,17,3713.05,,70,87,12,3713.05,,70,87,6,3713.05,,70,87,22,3713.05,,70,87,8,3713.05,,70,87,4,3713.05,52.6,
17:48:42 07/02/25,74,74,74,74,74,74,,,70,87,17,4541.50,,70,87,15,4541.50,,70,87,3,4541.50,,70,87,16,4541.50,,70,87,4,4541.50,,70,87,4,4541.50,49.1,
17:48:52 07/02/25,75,75,75,75,75,75,,,70,87,17,4641.31,,70,87,12,4641.31,,70,87,9,4641.31,,70,87,18,4641.31,,70,87,12,3713.05,,70,87,9,3713.05,54.0,
17:49:02 07/02/25,75,75,75,75,75,75,,,70,87,17,3668.13,,70,87,13,3668.13,,70,87,8,3668.13,,70,87,17,3668.13,,70,87,13,3668.13,,70,87,9,3668.13,52.3,
17:49:12 07/02/25,75,75,75,75,75,75,,,70,87,24,3668.13,,70,87,12,3668.13,,70,87,5,4641.31,,70,87,21,4641.31,,70,87,9,4641.31,,70,87,5,4641.31,56.3,
17:49:22 07/02/25,75,75,75,75,75,75,,,70,87,10,3713.05,,70,87,4,3713.05,,70,87,3,3713.05,,70,87,13,3713.05,,70,87,3,3713.05,,70,87,5,3713.05,50.9,
17:49:32 07/02/25,75,75,75,75,75,75,,,70,87,21,4591.41,,70,87,18,4591.41,,70,87,7,4591.41,,70,87,23,4591.41,,70,87,8,4591.41,,70,87,10,4591.41,52.1,
17:49:42 07/02/25,76,76,76,76,76,76,,,70,87,19,3668.13,,70,87,9,3668.13,,70,87,5,3668.13,,70,87,14,3668.13,,70,87,5,3668.13,,70,87,7,4641.31,52.0,
17:49:52 07/02/25,75,75,75,75,75,75,,,70,87,15,3653.16,,70,87,12,4566.45,,70,87,5,4566.45,,70,87,14,4566.45,,70,87,4,3653.16,,70,87,7,3653.16,52.5,
17:50:02 07/02/25,75,75,75,75,75,75,,,70,87,18,3713.05,,70,87,12,4641.31,,70,87,5,4641.31,,70,87,15,4641.31,,70,87,8,3713.05,,70,87,6,3713.05,54.4,
17:50:12 07/02/25,75,75,75,75,75,75,,,70,87,10,3668.13,,70,87,8,3668.13,,70,87,5,3668.13,,70,87,16,3668.13,,70,87,8,3668.13,,70,87,2,3668.13,52.6,
17:50:22 07/02/25,76,76,76,76,76,76,,,70,87,16,3713.05,,70,87,9,4591.41,,70,87,7,4591.41,,70,87,12,4591.41,,70,87,3,4591.41,,70,87,6,4591.41,52.4,
17:50:32 07/02/25,76,76,76,76,76,76,,,70,87,15,4641.31,,70,87,9,4466.64,,70,87,6,4466.64,,70,87,14,4466.64,,70,87,8,4466.64,,70,87,9,4466.64,50.0,
17:50:42 07/02/25,75,75,75,75,75,75,,,70,87,18,3668.13,,70,87,12,3668.13,,70,87,4,3668.13,,70,87,20,3668.13,,70,87,8,3668.13,,70,87,7,3668.13,51.1,
17:50:52 07/02/25,76,76,76,76,76,76,,,70,87,14,4566.45,,70,87,7,4591.41,,70,87,4,4591.41,,70,87,13,4591.41,,70,87,10,3673.12,,70,87,6,3673.12,51.3,
17:51:02 07/02/25,76,76,76,76,76,76,,,70,87,24,3668.13,,70,87,17,3668.13,,70,87,11,3668.13,,70,87,18,3668.13,,70,87,7,3668.13,,70,87,7,3668.13,53.7,
17:51:12 07/02/25,75,75,75,75,75,75,,,70,87,16,4616.36,,70,87,10,4616.36,,70,87,7,4616.36,,70,87,18,4616.36,,70,87,9,4616.36,,70,87,7,4616.36,53.0,
17:51:22 07/02/25,74,74,74,74,74,74,,,70,87,19,4641.31,,70,87,12,4641.31,,70,87,4,4641.31,,70,87,8,4641.31,,70,87,5,3713.05,,70,87,5,3713.05,53.2,
17:51:32 07/02/25,75,75,75,75,75,75,,,70,87,11,4616.36,,70,87,10,4616.36,,70,87,4,4616.36,,70,87,14,4616.36,,70,87,3,4616.36,,70,87,2,4616.36,52.3,
17:51:42 07/02/25,83,83,83,83,83,83,,,70,87,28,4466.64,,70,87,21,4466.64,,70,87,10,4466.64,,70,87,40,4466.64,,70,87,10,4466.64,,70,87,9,4466.64,61.3,
17:51:52 07/02/25,77,77,77,77,77,77,,,70,87,20,4641.31,,70,87,12,4641.31,,70,87,5,3713.05,,70,87,16,3713.05,,70,87,8,3713.05,,70,87,7,3713.05,51.6,
17:52:02 07/02/25,75,75,75,75,75,75,,,70,87,15,4641.31,,70,87,10,4641.31,,70,87,6,3713.05,,70,87,13,3713.05,,70,87,5,3713.05,,70,87,3,3713.05,51.5,
17:52:12 07/02/25,75,75,75,75,75,75,,,70,87,21,3668.13,,70,87,16,3668.13,,70,87,5,3668.13,,70,87,15,3668.13,,70,87,8,3713.05,,70,87,8,3713.05,51.6,
17:52:22 07/02/25,74,74,74,74,74,74,,,70,87,19,3668.13,,70,87,16,3668.13,,70,87,5,3668.13,,70,87,23,3668.13,,70,87,6,3668.13,,70,87,8,3668.13,53.4,
17:52:32 07/02/25,74,74,74,74,74,74,,,70,87,14,4641.31,,70,87,9,4641.31,,70,87,5,4641.31,,70,87,15,4641.31,,70,87,6,3713.05,,70,87,6,3713.05,49.4,
17:52:42 07/02/25,75,75,75,75,75,75,,,70,87,14,3668.13,,70,87,10,3668.13,,70,87,1,3668.13,,70,87,12,3668.13,,70,87,4,3668.13,,70,87,3,3668.13,50.7,
17:52:52 07/02/25,74,74,74,74,74,74,,,70,87,16,3633.20,,70,87,13,3633.20,,70,87,4,3633.20,,70,87,17,3633.20,,70,87,9,3633.20,,70,87,4,3633.20,51.9,
17:53:02 07/02/25,76,76,76,76,76,76,,,70,87,15,4491.59,,70,87,12,4491.59,,70,87,3,4491.59,,70,87,18,4491.59,,70,87,7,4491.59,,70,87,5,4491.59,53.9,
17:53:12 07/02/25,76,76,76,76,76,76,,,70,87,17,3693.09,,70,87,11,3693.09,,70,87,6,3693.09,,70,87,14,3693.09,,70,87,7,3693.09,,70,87,3,3693.09,55.1,
17:53:22 07/02/25,76,76,76,76,76,76,,,70,87,26,4616.36,,70,87,12,4616.36,,70,87,9,3693.09,,70,87,18,3693.09,,70,87,13,3693.09,,70,87,6,3653.16,53.1,
17:53:32 07/02/25,76,76,76,76,76,76,,,70,87,22,4641.31,,70,87,11,4616.36,,70,87,12,4616.36,,70,87,22,4616.36,,70,87,12,3693.09,,70,87,10,3693.09,54.2,
17:53:42 07/02/25,76,76,76,76,76,76,,,70,87,24,4641.31,,70,87,18,4641.31,,70,87,11,4641.31,,70,87,22,4641.31,,70,87,14,4616.36,,70,87,12,4616.36,54.1,
17:53:52 07/02/25,76,76,76,76,76,76,,,70,87,21,3668.13,,70,87,14,3668.13,,70,87,8,3668.13,,70,87,25,3668.13,,70,87,11,3668.13,,70,87,10,3668.13,55.1,
17:54:02 07/02/25,76,76,76,76,76,76,,,70,87,17,4641.31,,70,87,14,4641.31,,70,87,7,3713.05,,70,87,18,3713.05,,70,87,11,3713.05,,70,87,8,3713.05,53.7,
17:54:12 07/02/25,76,76,76,76,76,76,,,70,87,21,4641.31,,70,87,19,4641.31,,70,87,12,3713.05,,70,87,18,3713.05,,70,87,12,3713.05,,70,87,17,3713.05,53.6,
17:54:22 07/02/25,76,76,76,76,76,76,,,70,87,23,4441.69,,70,87,11,4441.69,,70,87,6,4441.69,,70,87,15,4441.69,,70,87,9,4441.69,,70,87,8,4441.69,53.2,
17:54:32 07/02/25,78,78,78,78,78,78,,,70,87,23,3668.13,,70,87,13,3668.13,,70,87,10,3668.13,,70,87,20,3668.13,,70,87,9,3668.13,,70,87,4,3668.13,54.3,
17:54:42 07/02/25,77,77,77,77,77,77,,,70,87,16,4641.31,,70,87,7,4641.31,,70,87,4,3713.05,,70,87,17,3713.05,,70,87,5,3713.05,,70,87,5,3713.05,54.3,
17:54:52 07/02/25,76,76,76,76,76,76,,,70,87,18,4641.31,,70,87,12,4641.31,,70,87,6,4641.31,,70,87,18,4641.31,,70,87,9,3713.05,,70,87,6,3713.05,53.3,
17:55:02 07/02/25,76,76,76,76,76,76,,,70,87,22,3668.13,,70,87,13,3668.13,,70,87,10,3668.13,,70,87,17,3668.13,,70,87,13,3668.13,,70,87,6,3668.13,53.4,
17:55:12 07/02/25,76,76,76,76,76,76,,,70,87,14,4641.31,,70,87,10,4641.31,,70,87,4,4641.31,,70,87,14,4616.36,,70,87,8,4616.36,,70,87,5,4616.36,53.3,
17:55:22 07/02/25,76,76,76,76,76,76,,,70,87,15,3668.13,,70,87,9,3668.13,,70,87,5,3668.13,,70,87,16,3668.13,,70,87,12,3668.13,,70,87,9,3668.13,52.6,
17:55:32 07/02/25,76,76,76,76,76,76,,,70,87,17,3693.09,,70,87,13,3693.09,,70,87,9,4616.36,,70,87,25,4616.36,,70,87,12,4616.36,,70,87,10,4616.36,53.4,
17:55:42 07/02/25,76,76,76,76,76,76,,,70,87,19,3668.13,,70,87,11,3668.13,,70,87,5,3668.13,,70,87,19,3668.13,,70,87,9,3668.13,,70,87,8,3668.13,55.0,
17:55:52 07/02/25,75,75,75,75,75,75,,,70,87,20,4641.31,,70,87,14,4641.31,,70,87,3,3713.05,,70,87,11,3713.05,,70,87,8,3713.05,,70,87,1,3713.05,48.7,
17:56:02 07/02/25,76,76,76,76,76,76,,,70,87,23,3713.05,,70,87,12,3713.05,,70,87,11,4641.31,,70,87,19,4641.31,,70,87,11,3713.05,,70,87,6,3713.05,51.7,
17:56:12 07/02/25,77,77,77,77,77,77,,,70,87,16,3668.13,,70,87,13,3668.13,,70,87,8,4616.36,,70,87,21,4641.31,,70,87,12,3713.05,,70,87,12,3713.05,51.6,
17:56:22 07/02/25,76,76,76,76,76,76,,,70,87,18,3668.13,,70,87,6,3668.13,,70,87,8,3668.13,,70,87,15,3668.13,,70,87,7,3668.13,,70,87,8,3668.13,51.2,
17:56:32 07/02/25,76,76,76,76,76,76,,,70,87,21,3668.13,,70,87,11,3668.13,,70,87,5,3668.13,,70,87,20,3668.13,,70,87,12,3668.13,,70,87,8,4641.31,53.7,
17:56:42 07/02/25,76,76,76,76,76,76,,,70,87,21,4616.36,,70,87,10,4616.36,,70,87,9,4616.36,,70,87,21,4616.36,,70,87,7,4616.36,,70,87,7,4616.36,53.3,
17:56:52 07/02/25,76,76,76,76,76,76,,,70,87,20,4641.31,,70,87,12,4641.31,,70,87,8,3713.05,,70,87,19,3713.05,,70,87,10,3673.12,,70,87,13,3673.12,53.9,
17:57:02 07/02/25,77,77,77,77,77,77,,,70,87,22,3713.05,,70,87,10,3713.05,,70,87,6,3713.05,,70,87,18,3713.05,,70,87,7,3713.05,,70,87,8,4566.45,56.2,
17:57:12 07/02/25,76,76,76,76,76,76,,,70,87,28,4641.31,,70,87,16,4616.36,,70,87,9,4616.36,,70,87,16,4616.36,,70,87,10,4616.36,,70,87,10,4616.36,53.0,
17:57:22 07/02/25,76,76,76,76,76,76,,,70,87,19,3668.13,,70,87,13,3668.13,,70,87,8,3668.13,,70,87,22,3668.13,,70,87,10,3668.13,,70,87,9,3668.13,53.1,
17:57:32 07/02/25,76,76,76,76,76,76,,,70,87,20,3668.13,,70,87,17,4641.31,,70,87,8,3713.05,,70,87,20,3713.05,,70,87,11,3713.05,,70,87,9,3713.05,51.5,
17:57:42 07/02/25,78,78,78,78,78,78,,,70,87,18,3668.13,,70,87,13,3668.13,,70,87,11,3668.13,,70,87,17,3668.13,,70,87,11,3668.13,,70,87,7,3668.13,54.8,
