CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,12:01:43 - August 08 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
12:03:33 08/08/25,69,69,69,69,69,69,,,53,69,31,4425.06,,53,69,25,4375.06,,53,69,11,4625.06,,53,69,36,4550.06,,53,69,21,4550.06,,53,69,7,4550.06,72.0,
12:03:43 08/08/25,62,62,62,62,62,62,,,53,70,7,3600.05,,53,70,2,3600.05,,53,70,1,3600.05,,53,70,3,3600.05,,53,70,3,3600.05,,53,70,5,3600.05,33.3,
12:03:53 08/08/25,59,59,59,59,59,59,,,53,70,1,3720.05,,53,70,1,3720.05,,53,70,0,4650.06,,53,70,1,4650.06,,53,70,1,3720.05,,53,70,3,3720.05,27.6,
12:04:03 08/08/25,66,66,66,66,66,66,,,53,70,50,3720.05,,53,70,39,4650.06,,53,70,32,4650.06,,53,70,54,4650.06,,53,70,38,4650.06,,53,70,25,4650.06,74.8,
12:04:13 08/08/25,58,58,58,58,58,58,,,53,70,3,3600.05,,53,70,3,3600.05,,53,70,0,3600.05,,53,70,8,3600.05,,53,70,2,3600.05,,53,70,0,3600.05,27.2,
12:04:23 08/08/25,54,54,54,54,54,54,,,53,70,10,3600.05,,53,70,2,3600.05,,53,70,0,3600.05,,53,70,4,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,29.7,
12:04:33 08/08/25,54,54,54,54,54,54,,,53,70,2,3600.05,,53,70,2,3600.05,,53,70,2,3600.05,,53,70,2,3720.05,,53,70,1,3720.05,,53,70,0,3720.05,29.2,
12:04:43 08/08/25,53,53,53,53,53,53,,,53,70,3,3600.05,,53,70,1,3600.05,,53,70,1,3600.05,,53,70,6,3600.05,,53,70,1,3720.05,,53,70,2,3720.05,28.0,
12:04:53 08/08/25,53,53,53,53,53,53,,,53,70,1,3600.05,,53,70,2,3600.05,,53,70,0,3600.05,,53,70,4,3720.05,,53,70,0,3720.05,,53,70,2,3720.05,29.6,
12:05:03 08/08/25,57,57,57,57,57,57,,,53,70,14,4650.06,,53,70,5,4650.06,,53,70,6,3720.05,,53,70,14,3720.05,,53,70,4,3720.05,,53,70,4,3720.05,47.9,
12:05:13 08/08/25,58,58,58,58,58,58,,,53,70,3,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,1,4650.06,,53,70,1,4650.06,32.1,
12:05:23 08/08/25,54,54,54,54,54,54,,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,1,3600.05,,53,70,1,3600.05,,53,70,1,3720.05,25.0,
12:05:33 08/08/25,53,53,53,53,53,53,,,53,70,5,3720.05,,53,70,0,3720.05,,53,70,0,3720.05,,53,70,2,3720.05,,53,70,2,3720.05,,53,70,1,3720.05,25.4,
12:05:43 08/08/25,56,56,56,56,56,56,,,53,70,17,3600.05,,53,70,12,3600.05,,53,70,6,3600.05,,53,70,18,3600.05,,53,70,7,3600.05,,53,70,13,3600.05,46.1,
12:05:53 08/08/25,56,56,56,56,56,56,,,53,70,3,3600.05,,53,70,2,4650.06,,53,70,0,3720.05,,53,70,4,3720.05,,53,70,2,3720.05,,53,70,4,3720.05,30.4,
12:06:03 08/08/25,60,60,60,60,60,60,,,53,70,7,3600.05,,53,70,3,3600.05,,53,70,0,3600.05,,53,70,1,3720.05,,53,70,0,3720.05,,53,70,2,3720.05,31.8,
12:06:13 08/08/25,59,59,59,59,59,59,,,53,70,12,4625.06,,53,70,6,4625.06,,53,70,9,4625.06,,53,70,12,4625.06,,53,70,5,4625.06,,53,70,9,4625.06,37.9,
12:06:23 08/08/25,57,57,57,57,57,57,,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,1,3600.05,,53,70,4,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,28.3,
12:06:33 08/08/25,58,58,58,58,58,58,,,53,70,2,3600.05,,53,70,1,3600.05,,53,70,0,3600.05,,53,70,4,3600.05,,53,70,2,3600.05,,53,70,3,3600.05,25.6,
12:06:43 08/08/25,56,56,56,56,56,56,,,53,70,10,4650.06,,53,70,5,4650.06,,53,70,1,4650.06,,53,70,9,3720.05,,53,70,4,3720.05,,53,70,2,3720.05,40.8,
12:06:53 08/08/25,55,55,55,55,55,55,,,53,70,4,3600.05,,53,70,0,3600.05,,53,70,1,3600.05,,53,70,2,3600.05,,53,70,2,3600.05,,53,70,1,3720.05,27.8,
12:07:03 08/08/25,53,53,53,53,53,53,,,53,70,2,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,0,3720.05,,53,70,0,3720.05,27.1,
12:07:13 08/08/25,54,54,54,53,53,53,,,53,70,6,3600.05,,53,70,2,3600.05,,53,70,1,3600.05,,53,70,4,3600.05,,53,70,1,3600.05,,53,70,5,3600.05,28.9,
12:07:23 08/08/25,56,56,56,56,56,56,,,53,70,3,3600.05,,53,70,2,3600.05,,53,70,2,3600.05,,53,70,5,3600.05,,53,70,1,3720.05,,53,70,3,3720.05,26.9,
12:07:33 08/08/25,54,54,54,54,54,54,,,53,70,3,3600.05,,53,70,1,3600.05,,53,70,0,3600.05,,53,70,2,3600.05,,53,70,0,2880.04,,53,70,3,3720.05,27.7,
12:07:43 08/08/25,53,53,53,53,53,53,,,53,70,6,4650.06,,53,70,1,4650.06,,53,70,0,4650.06,,53,70,4,4650.06,,53,70,3,3720.05,,53,70,2,3720.05,30.9,
12:07:53 08/08/25,54,54,54,54,54,54,,,53,70,7,3600.05,,53,70,2,3600.05,,53,70,3,3600.05,,53,70,9,3600.05,,53,70,2,3720.05,,53,70,3,3720.05,31.4,
12:08:03 08/08/25,65,65,65,65,65,65,,,53,70,25,3600.05,,53,70,12,3600.05,,53,70,6,3600.05,,53,70,20,3600.05,,53,70,8,3600.05,,53,70,10,3600.05,47.2,
12:08:13 08/08/25,56,56,56,56,56,56,,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,0,3600.05,,53,70,1,3600.05,,53,70,0,3720.05,,53,70,1,3720.05,25.7,
12:08:23 08/08/25,54,54,54,54,54,54,,,53,70,5,3600.05,,53,70,2,3600.05,,53,70,1,3600.05,,53,70,3,3600.05,,53,70,1,3600.05,,53,70,0,3600.05,27.7,
12:08:33 08/08/25,53,53,53,53,53,53,,,53,70,5,3600.05,,53,70,1,3600.05,,53,70,0,3600.05,,53,70,3,3600.05,,53,70,3,3720.05,,53,70,4,3720.05,28.0,
12:08:43 08/08/25,53,53,53,53,53,53,,,53,70,7,3600.05,,53,70,1,3600.05,,53,70,1,3600.05,,53,70,4,3600.05,,53,70,2,3600.05,,53,70,0,3600.05,32.3,
12:08:53 08/08/25,52,52,52,52,52,52,,,52,70,1,3600.05,,52,70,0,3600.05,,52,70,1,3600.05,,52,70,1,3720.05,,52,70,1,3720.05,,52,70,2,3720.05,27.6,
12:09:03 08/08/25,53,53,53,53,53,53,,,52,70,3,3600.05,,52,70,2,3600.05,,52,70,0,3600.05,,52,70,7,3600.05,,52,70,0,3600.05,,52,70,0,3600.05,30.7,
12:09:13 08/08/25,52,52,52,52,52,52,,,52,70,1,3600.05,,52,70,2,3600.05,,52,70,0,3600.05,,52,70,3,3600.05,,52,70,0,3720.05,,52,70,1,3720.05,26.5,
12:09:23 08/08/25,54,54,54,54,54,54,,,52,70,3,3600.05,,52,70,1,3600.05,,52,70,0,3600.05,,52,70,1,3600.05,,52,70,2,3600.05,,52,70,4,3600.05,27.4,
12:09:33 08/08/25,52,52,52,52,52,52,,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,3,3720.05,,51,70,0,3720.05,,51,70,3,3720.05,24.9,
12:09:43 08/08/25,52,52,52,52,52,52,,,51,70,6,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,3,3600.05,25.3,
12:09:53 08/08/25,51,51,51,51,51,51,,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,0,3720.05,,51,70,0,3720.05,,51,70,0,3720.05,24.6,
12:10:03 08/08/25,52,52,52,52,52,52,,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,28.7,
12:10:13 08/08/25,52,52,52,52,52,52,,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,0,3720.05,,51,70,3,3720.05,25.8,
12:10:23 08/08/25,52,52,52,52,52,52,,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,4,3720.05,,51,70,0,3720.05,,51,70,1,3720.05,26.9,
12:10:33 08/08/25,52,52,52,52,52,52,,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,26.9,
12:10:43 08/08/25,52,52,52,52,52,52,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,3,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,27.7,
12:10:53 08/08/25,58,58,58,58,58,58,,,51,70,1,4650.06,,51,70,1,4650.06,,51,70,2,3720.05,,51,70,5,3720.05,,51,70,1,3720.05,,51,70,1,3720.05,28.8,
12:11:03 08/08/25,53,53,53,53,53,53,,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,,51,70,4,3600.05,,51,70,0,3720.05,,51,70,3,3720.05,24.7,
12:11:13 08/08/25,55,55,55,55,55,55,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,6,3600.05,,51,70,1,3600.05,,51,70,4,3600.05,28.9,
12:11:23 08/08/25,54,54,54,54,54,54,,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,1,3720.05,,51,70,1,3720.05,,51,70,1,3720.05,25.9,
12:11:33 08/08/25,53,53,53,53,53,53,,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,0,3720.05,,51,70,1,3720.05,27.2,
12:11:43 08/08/25,54,54,54,54,54,54,,,51,70,6,3600.05,,51,70,7,3600.05,,51,70,2,3600.05,,51,70,6,3600.05,,51,70,1,3720.05,,51,70,2,3720.05,28.0,
12:11:53 08/08/25,55,55,55,55,55,55,,,51,70,10,3600.05,,51,70,7,3600.05,,51,70,3,3600.05,,51,70,11,3600.05,,51,70,6,3600.05,,51,70,5,3600.05,43.6,
12:12:03 08/08/25,56,56,56,56,56,56,,,51,70,8,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,,51,70,8,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,35.8,
12:12:13 08/08/25,54,54,54,54,54,54,,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,5,4650.06,,51,70,0,3720.05,,51,70,3,3720.05,29.6,
12:12:23 08/08/25,57,57,57,57,57,57,,,51,70,16,3600.05,,51,70,10,3600.05,,51,70,3,3600.05,,51,70,12,3600.05,,51,70,5,3720.05,,51,70,1,3720.05,48.6,
12:12:33 08/08/25,61,61,61,61,61,61,,,51,70,7,3600.05,,51,70,4,3600.05,,51,70,3,3600.05,,51,70,14,4650.06,,51,70,2,3720.05,,51,70,4,3720.05,28.2,
12:12:43 08/08/25,57,57,57,57,57,57,,,51,70,7,4650.06,,51,70,4,4650.06,,51,70,2,4650.06,,51,70,8,3600.05,,51,70,4,3600.05,,51,70,3,3600.05,31.4,
12:12:53 08/08/25,55,55,55,55,55,55,,,51,70,6,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,1,4650.06,,51,70,1,3720.05,,51,70,1,3720.05,26.3,
12:13:03 08/08/25,58,58,58,58,58,58,,,51,70,17,3600.05,,51,70,5,3600.05,,51,70,4,3600.05,,51,70,19,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,39.9,
12:13:13 08/08/25,57,57,57,57,57,57,,,51,70,6,3600.05,,51,70,3,3600.05,,51,70,1,3600.05,,51,70,5,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,35.2,
12:13:23 08/08/25,54,54,54,54,54,54,,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,28.4,
12:13:33 08/08/25,54,54,54,54,54,54,,,51,70,3,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,7,3720.05,,51,70,2,3720.05,,51,70,4,3720.05,31.5,
12:13:43 08/08/25,56,56,56,56,56,56,,,51,70,5,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,6,3720.05,,51,70,1,3720.05,,51,70,1,3720.05,34.0,
12:13:53 08/08/25,56,56,56,56,56,56,,,51,70,7,3600.05,,51,70,5,3600.05,,51,70,3,3600.05,,51,70,6,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,29.8,
12:14:03 08/08/25,54,54,54,54,54,54,,,51,70,1,3680.05,,51,70,0,3680.05,,51,70,0,4600.06,,51,70,0,4600.06,,51,70,0,3680.05,,51,70,3,3680.05,25.8,
12:14:13 08/08/25,55,55,55,55,55,55,,,51,70,6,3600.05,,51,70,2,3600.05,,51,70,3,3600.05,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,4,3600.05,38.6,
12:14:23 08/08/25,54,54,54,54,54,54,,,51,70,6,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,3,3720.05,,51,70,0,3720.05,,51,70,2,3720.05,30.8,
12:14:33 08/08/25,53,53,53,53,53,53,,,51,70,1,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,30.7,
12:14:43 08/08/25,53,53,53,53,53,53,,,51,70,6,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,5,3600.05,,51,70,1,3720.05,,51,70,1,3720.05,34.1,
12:14:53 08/08/25,54,54,54,54,54,54,,,51,70,6,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,,51,70,2,3720.05,26.6,
12:15:03 08/08/25,56,56,56,56,56,56,,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,27.7,
12:15:13 08/08/25,54,54,54,54,54,54,,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,1,3600.05,,51,70,1,3720.05,26.0,
12:15:23 08/08/25,54,54,54,54,54,54,,,51,70,8,4650.06,,51,70,7,4650.06,,51,70,3,3720.05,,51,70,6,4650.06,,51,70,3,4650.06,,51,70,2,4650.06,30.5,
12:15:33 08/08/25,53,53,53,53,53,53,,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,25.1,
12:15:43 08/08/25,51,51,51,51,51,51,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,2,3720.05,,51,70,0,3720.05,,51,70,1,3720.05,26.1,
12:15:53 08/08/25,53,53,53,53,53,53,,,51,70,6,3600.05,,51,70,3,3600.05,,51,70,3,4650.06,,51,70,4,4650.06,,51,70,3,4650.06,,51,70,2,4650.06,32.3,
12:16:03 08/08/25,53,53,53,53,53,53,,,51,70,5,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,3,3600.05,,51,70,2,3720.05,27.9,
12:16:13 08/08/25,52,52,52,52,52,52,,,51,70,4,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,27.3,
12:16:23 08/08/25,52,52,52,52,52,52,,,51,70,1,3720.05,,51,70,0,3720.05,,51,70,0,3720.05,,51,70,1,3720.05,,51,70,0,3720.05,,51,70,0,3720.05,25.4,
12:16:33 08/08/25,52,52,52,52,52,52,,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,4,3600.05,27.5,
12:16:43 08/08/25,56,56,56,56,56,56,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,7,3600.05,27.9,
12:16:53 08/08/25,53,53,53,53,53,53,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,2,3600.05,,51,70,2,3720.05,28.2,
12:17:03 08/08/25,54,54,54,54,54,54,,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,1,4650.06,,51,70,0,3720.05,,51,70,4,3720.05,24.9,
12:17:13 08/08/25,54,54,54,54,54,54,,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,1,3720.05,,51,70,1,3720.05,28.1,
12:17:23 08/08/25,60,60,60,60,60,60,,,51,70,3,3600.05,,51,70,1,3600.05,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,4,3720.05,30.2,
12:17:33 08/08/25,55,55,55,55,55,55,,,51,70,0,3720.05,,51,70,0,3720.05,,51,70,0,3720.05,,51,70,4,3720.05,,51,70,0,4650.06,,51,70,0,4650.06,26.9,
12:17:43 08/08/25,54,54,54,54,54,54,,,51,70,3,3600.05,,51,70,3,3600.05,,51,70,1,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,31.5,
12:17:53 08/08/25,63,63,63,63,63,63,,,51,70,40,4600.06,,51,70,28,4400.06,,51,70,18,4375.06,,51,70,36,4375.06,,51,70,26,4375.06,,51,70,10,4375.06,59.7,
12:18:03 08/08/25,62,62,62,62,62,62,,,51,70,11,4650.06,,51,70,7,4650.06,,51,70,3,4650.06,,51,70,7,4650.06,,51,70,3,3720.05,,51,70,5,3720.05,30.8,
12:18:13 08/08/25,58,58,58,58,58,58,,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,,51,70,2,3720.05,26.6,
12:18:23 08/08/25,55,55,55,55,55,55,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,2,3600.05,,51,70,3,3600.05,,51,70,3,3600.05,31.8,
12:18:33 08/08/25,56,56,56,56,56,56,,,51,70,1,3650.05,,51,70,0,3650.05,,51,70,0,3650.05,,51,70,3,3650.05,,51,70,0,3650.05,,51,70,3,4650.06,32.0,
12:18:43 08/08/25,56,56,56,56,56,56,,,51,70,5,4650.06,,51,70,2,4650.06,,51,70,0,4650.06,,51,70,8,4650.06,,51,70,0,4650.06,,51,70,2,4650.06,30.6,
12:18:53 08/08/25,55,55,55,55,55,55,,,51,70,10,4650.06,,51,70,1,4650.06,,51,70,1,3720.05,,51,70,4,3720.05,,51,70,2,3720.05,,51,70,2,3720.05,35.2,
12:19:03 08/08/25,56,56,56,56,56,56,,,51,70,9,4575.06,,51,70,4,4575.06,,51,70,1,3660.05,,51,70,9,3660.05,,51,70,2,3660.05,,51,70,3,3660.05,34.1,
12:19:13 08/08/25,56,56,56,56,56,56,,,51,70,6,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,2,3720.05,27.5,
12:19:23 08/08/25,58,58,58,58,58,58,,,51,70,16,3600.05,,51,70,7,3600.05,,51,70,1,3600.05,,51,70,10,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,33.4,
12:19:33 08/08/25,55,55,55,55,55,55,,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,2,3720.05,,51,70,0,3720.05,,51,70,3,3720.05,30.0,
12:19:43 08/08/25,55,55,55,55,55,55,,,51,70,8,3600.05,,51,70,4,3600.05,,51,70,1,3600.05,,51,70,7,3720.05,,51,70,1,3720.05,,51,70,4,3720.05,36.6,
12:19:53 08/08/25,63,63,63,63,63,63,,,51,70,11,3600.05,,51,70,8,3600.05,,51,70,5,3600.05,,51,70,14,3600.05,,51,70,6,3600.05,,51,70,8,3600.05,34.8,
12:20:03 08/08/25,61,61,61,61,61,61,,,51,70,6,3720.05,,51,70,2,3720.05,,51,70,0,3720.05,,51,70,3,3720.05,,51,70,0,3720.05,,51,70,2,3720.05,29.0,
12:20:13 08/08/25,60,60,60,60,60,60,,,51,70,4,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,4,3600.05,31.4,
12:20:23 08/08/25,59,59,59,59,59,59,,,51,70,3,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,4,3600.05,32.8,
12:20:33 08/08/25,63,63,63,63,63,63,,,51,70,9,4575.06,,51,70,4,4575.06,,51,70,1,4575.06,,51,70,8,4575.06,,51,70,6,4575.06,,51,70,11,4650.06,32.4,
12:20:43 08/08/25,61,61,61,61,61,61,,,51,70,8,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,6,3720.05,,51,70,1,3720.05,,51,70,2,3720.05,35.8,
12:20:53 08/08/25,58,58,58,58,58,58,,,51,70,8,3600.05,,51,70,2,3600.05,,51,70,1,3600.05,,51,70,6,3600.05,,51,70,3,3600.05,,51,70,6,3600.05,32.7,
12:21:03 08/08/25,57,57,57,57,57,57,,,51,70,8,3600.05,,51,70,1,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,0,3600.05,30.4,
12:21:13 08/08/25,65,65,65,65,65,65,,,51,70,20,3600.05,,51,70,7,3600.05,,51,70,4,3600.05,,51,70,20,3600.05,,51,70,5,3600.05,,51,70,5,3600.05,50.8,
12:21:23 08/08/25,59,59,59,59,59,59,,,51,70,5,3600.05,,51,70,0,3600.05,,51,70,2,3600.05,,51,70,1,3720.05,,51,70,0,3720.05,,51,70,4,3720.05,27.5,
12:21:33 08/08/25,57,57,57,57,57,57,,,51,70,8,3600.05,,51,70,5,3600.05,,51,70,0,3600.05,,51,70,6,3600.05,,51,70,3,3600.05,,51,70,4,3600.05,34.7,
12:21:43 08/08/25,58,58,58,58,58,58,,,51,70,9,3600.05,,51,70,5,3600.05,,51,70,2,3600.05,,51,70,11,3600.05,,51,70,6,3720.05,,51,70,4,3720.05,40.7,
12:21:53 08/08/25,60,60,60,60,60,60,,,51,70,8,3600.05,,51,70,5,3600.05,,51,70,1,3600.05,,51,70,8,3720.05,,51,70,2,3720.05,,51,70,3,3720.05,38.6,
12:22:03 08/08/25,58,58,58,58,58,58,,,51,70,5,3600.05,,51,70,2,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,3,3600.05,27.7,
12:22:13 08/08/25,57,57,57,57,57,57,,,51,70,13,3720.05,,51,70,5,3720.05,,51,70,4,3720.05,,51,70,12,3720.05,,51,70,5,3720.05,,51,70,3,3720.05,42.1,
12:22:23 08/08/25,59,59,59,59,59,59,,,51,70,13,4650.06,,51,70,13,4650.06,,51,70,6,3720.05,,51,70,14,3720.05,,51,70,5,3720.05,,51,70,6,3720.05,29.8,
12:22:33 08/08/25,58,58,58,58,58,58,,,51,70,2,3720.05,,51,70,1,3720.05,,51,70,2,4650.06,,51,70,5,4650.06,,51,70,2,3720.05,,51,70,0,3720.05,28.1,
12:22:43 08/08/25,60,60,60,60,60,60,,,51,70,8,3600.05,,51,70,3,3600.05,,51,70,0,3600.05,,51,70,5,3600.05,,51,70,2,3600.05,,51,70,4,3600.05,32.8,
12:22:53 08/08/25,58,58,58,58,58,58,,,51,70,8,4650.06,,51,70,4,4600.06,,51,70,3,4600.06,,51,70,8,4600.06,,51,70,4,4600.06,,51,70,4,4600.06,32.7,
12:23:03 08/08/25,64,64,64,64,64,64,,,51,70,4,3600.05,,51,70,6,3600.05,,51,70,0,4650.06,,51,70,3,4650.06,,51,70,1,3720.05,,51,70,3,3720.05,33.1,
12:23:13 08/08/25,60,60,60,60,60,60,,,51,70,12,4650.06,,51,70,8,4650.06,,51,70,5,4650.06,,51,70,15,4650.06,,51,70,7,3720.05,,51,70,3,3720.05,35.5,
