CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,21:25:54 - June 30 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
21:27:44 06/30/25,62,62,62,62,62,62,,,62,71,4,3593.25,,62,71,3,4641.28,,62,71,1,4641.28,,62,71,5,4641.28,,62,71,1,4641.28,,62,71,3,4641.28,32.3,
21:27:54 06/30/25,62,62,62,62,62,62,,,62,71,8,3593.25,,62,71,5,3593.25,,62,71,1,3593.25,,62,71,5,3593.25,,62,71,2,3593.25,,62,71,5,3593.25,31.6,
21:28:04 06/30/25,64,64,64,64,64,64,,,62,71,10,3593.25,,62,71,5,3593.25,,62,71,2,3593.25,,62,71,6,3593.25,,62,71,2,3593.25,,62,71,2,3593.25,34.8,
21:28:14 06/30/25,62,62,62,62,62,62,,,62,71,5,3593.25,,62,71,4,3593.25,,62,71,2,3593.25,,62,71,5,3593.25,,62,71,1,3593.25,,62,71,2,3593.25,31.2,
21:28:24 06/30/25,62,62,62,62,62,62,,,62,71,4,4641.28,,62,71,1,4641.28,,62,71,0,3713.02,,62,71,3,4641.28,,62,71,1,3713.02,,62,71,2,3713.02,33.0,
21:28:34 06/30/25,62,62,62,62,62,62,,,62,71,6,3593.25,,62,71,2,3593.25,,62,71,0,3593.25,,62,71,2,3593.25,,62,71,0,3593.25,,62,71,4,3713.02,31.7,
21:28:44 06/30/25,62,62,62,62,62,62,,,62,71,7,3593.25,,62,71,3,3593.25,,62,71,2,3593.25,,62,71,3,3593.25,,62,71,0,3593.25,,62,71,2,3713.02,30.9,
21:28:54 06/30/25,64,64,64,64,64,64,,,62,71,2,3593.25,,62,71,2,3593.25,,62,71,0,3593.25,,62,71,3,3593.25,,62,71,2,3593.25,,62,71,2,3593.25,35.1,
21:29:04 06/30/25,62,62,62,62,62,62,,,62,71,7,3653.13,,62,71,4,3633.17,,62,71,2,3633.17,,62,71,4,3633.17,,62,71,1,3633.17,,62,71,5,3633.17,31.5,
21:29:14 06/30/25,61,61,61,61,61,61,,,61,71,3,3593.25,,61,71,5,3593.25,,61,71,0,3593.25,,61,71,9,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,35.4,
21:29:24 06/30/25,62,62,62,62,62,62,,,61,71,10,3593.25,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,4,3593.25,,61,71,5,3713.02,,61,71,4,3713.02,32.0,
21:29:34 06/30/25,61,61,61,61,61,61,,,61,71,8,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,2,3713.02,34.0,
21:29:44 06/30/25,62,62,62,62,62,62,,,61,71,9,4641.28,,61,71,5,4641.28,,61,71,1,4641.28,,61,71,8,4641.28,,61,71,3,3713.02,,61,71,5,3713.02,33.2,
21:29:54 06/30/25,62,62,62,62,62,62,,,61,71,6,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,,61,71,0,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,31.1,
21:30:04 06/30/25,63,63,63,63,63,63,,,61,71,7,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,,61,71,3,4641.28,,61,71,4,3713.02,,61,71,1,3713.02,31.4,
21:30:14 06/30/25,64,64,64,64,64,64,,,61,71,5,4641.28,,61,71,4,4641.28,,61,71,1,3593.25,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,5,3593.25,31.3,
21:30:24 06/30/25,62,62,62,62,62,62,,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,36.4,
21:30:34 06/30/25,61,61,61,61,61,61,,,61,71,5,3593.25,,61,71,4,3593.25,,61,71,0,3593.25,,61,71,5,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,30.8,
21:30:44 06/30/25,61,61,61,61,61,61,,,61,71,6,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,6,3593.25,,61,71,3,3593.25,,61,71,3,3593.25,35.6,
21:30:54 06/30/25,61,61,61,61,61,61,,,61,71,15,3593.25,,61,71,6,3593.25,,61,71,7,3593.25,,61,71,7,3593.25,,61,71,6,3593.25,,61,71,8,3593.25,35.1,
21:31:04 06/30/25,62,62,62,62,62,62,,,61,71,7,3593.25,,61,71,4,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,35.7,
21:31:14 06/30/25,61,61,61,61,61,61,,,61,71,8,3593.25,,61,71,4,3593.25,,61,71,3,4641.28,,61,71,9,4641.28,,61,71,8,3713.02,,61,71,5,3713.02,36.7,
21:31:24 06/30/25,62,62,62,62,62,62,,,61,71,4,4641.28,,61,71,1,4641.28,,61,71,0,3713.02,,61,71,2,3713.02,,61,71,0,3713.02,,61,71,1,3713.02,31.9,
21:31:34 06/30/25,62,62,62,62,62,62,,,61,71,4,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,,61,71,1,3593.25,,61,71,4,3593.25,31.4,
21:31:44 06/30/25,62,62,62,62,62,62,,,61,71,3,3593.25,,61,71,5,3593.25,,61,71,0,3593.25,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,3,3593.25,30.9,
21:31:54 06/30/25,64,64,64,64,64,64,,,61,71,6,3593.25,,61,71,4,3593.25,,61,71,1,3593.25,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,4,3593.25,33.5,
21:32:04 06/30/25,63,63,63,63,63,63,,,61,71,9,3593.25,,61,71,9,3593.25,,61,71,8,3593.25,,61,71,14,3593.25,,61,71,5,3593.25,,61,71,7,3593.25,40.8,
21:32:14 06/30/25,63,63,63,63,63,63,,,61,71,9,3593.25,,61,71,7,3593.25,,61,71,0,3593.25,,61,71,5,3593.25,,61,71,0,3593.25,,61,71,1,3593.25,35.6,
21:32:24 06/30/25,62,62,62,62,62,62,,,61,71,5,3593.25,,61,71,5,3593.25,,61,71,1,3593.25,,61,71,6,4641.28,,61,71,2,3713.02,,61,71,4,3713.02,33.5,
21:32:34 06/30/25,63,63,63,63,63,63,,,61,71,6,4641.28,,61,71,6,4641.28,,61,71,0,3713.02,,61,71,4,3713.02,,61,71,2,3713.02,,61,71,5,3713.02,34.9,
21:32:44 06/30/25,62,62,62,62,62,62,,,61,71,3,3593.25,,61,71,5,3593.25,,61,71,0,3593.25,,61,71,5,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,35.3,
21:32:54 06/30/25,63,63,63,63,63,63,,,61,71,5,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,4,3593.25,35.0,
21:33:04 06/30/25,64,64,64,64,64,64,,,61,71,5,4641.28,,61,71,0,4641.28,,61,71,3,3713.02,,61,71,5,3713.02,,61,71,2,3713.02,,61,71,1,3713.02,35.8,
21:33:14 06/30/25,61,61,61,61,61,61,,,61,71,6,3593.25,,61,71,1,3593.25,,61,71,1,3713.02,,61,71,5,3713.02,,61,71,1,3713.02,,61,71,4,3713.02,33.8,
21:33:24 06/30/25,62,62,62,62,62,62,,,61,71,6,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,36.4,
21:33:34 06/30/25,63,63,63,63,63,63,,,61,71,12,3593.25,,61,71,9,3593.25,,61,71,2,3593.25,,61,71,8,3593.25,,61,71,2,3593.25,,61,71,6,3593.25,39.7,
21:33:44 06/30/25,62,62,62,62,62,62,,,61,71,7,3593.25,,61,71,4,3593.25,,61,71,1,3593.25,,61,71,6,3593.25,,61,71,4,3593.25,,61,71,6,3713.02,36.4,
21:33:54 06/30/25,66,66,66,66,66,66,,,61,71,3,3593.25,,61,71,7,3593.25,,61,71,3,3593.25,,61,71,13,3593.25,,61,71,6,3593.25,,61,71,2,3593.25,33.1,
21:34:04 06/30/25,64,64,64,64,64,64,,,61,71,8,4641.28,,61,71,5,4641.28,,61,71,0,3713.02,,61,71,5,3713.02,,61,71,2,3713.02,,61,71,4,3713.02,36.3,
21:34:14 06/30/25,62,62,62,62,62,62,,,61,71,6,4641.28,,61,71,5,4641.28,,61,71,1,4641.28,,61,71,6,4641.28,,61,71,2,3713.02,,61,71,0,3713.02,33.4,
21:34:24 06/30/25,63,63,63,63,63,63,,,61,71,6,3713.02,,61,71,2,3713.02,,61,71,0,3713.02,,61,71,8,3713.02,,61,71,4,3713.02,,61,71,1,3713.02,33.3,
21:34:34 06/30/25,62,62,62,62,62,62,,,61,71,2,4641.28,,61,71,1,4641.28,,61,71,0,4641.28,,61,71,5,4641.28,,61,71,0,3713.02,,61,71,2,3713.02,31.8,
21:34:44 06/30/25,61,61,61,61,61,61,,,61,71,6,3593.25,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,5,3593.25,,61,71,3,3593.25,,61,71,1,3713.02,32.9,
21:34:54 06/30/25,61,61,61,61,61,61,,,61,71,5,3593.25,,61,71,4,3593.25,,61,71,2,3593.25,,61,71,6,3593.25,,61,71,2,3593.25,,61,71,4,3593.25,32.7,
21:35:04 06/30/25,63,63,63,63,63,63,,,61,71,2,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,4,3593.25,33.9,
21:35:14 06/30/25,62,62,62,62,62,62,,,61,71,5,3593.25,,61,71,4,3593.25,,61,71,1,3593.25,,61,71,4,3593.25,,61,71,1,3713.02,,61,71,4,3713.02,36.5,
21:35:24 06/30/25,62,62,62,62,62,62,,,61,71,11,3593.25,,61,71,5,3593.25,,61,71,2,3593.25,,61,71,9,3593.25,,61,71,3,3593.25,,61,71,2,3593.25,36.2,
21:35:34 06/30/25,65,65,65,65,65,65,,,61,71,5,4641.28,,61,71,6,4641.28,,61,71,1,3713.02,,61,71,7,3713.02,,61,71,5,3713.02,,61,71,3,3713.02,37.1,
21:35:44 06/30/25,62,62,62,62,62,62,,,61,71,9,4641.28,,61,71,1,4641.28,,61,71,1,3713.02,,61,71,7,3713.02,,61,71,0,3713.02,,61,71,2,3713.02,32.7,
21:35:54 06/30/25,63,63,63,63,63,63,,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,9,3593.25,,61,71,2,3593.25,,61,71,4,3593.25,37.6,
21:36:04 06/30/25,62,62,62,62,62,62,,,61,71,3,4641.28,,61,71,2,4641.28,,61,71,2,3593.25,,61,71,5,3593.25,,61,71,3,3593.25,,61,71,3,3593.25,32.2,
21:36:14 06/30/25,62,62,62,62,62,62,,,61,71,4,3593.25,,61,71,2,3593.25,,61,71,1,3593.25,,61,71,7,3593.25,,61,71,1,3593.25,,61,71,2,3593.25,32.9,
21:36:24 06/30/25,63,63,63,63,63,63,,,61,71,6,3593.25,,61,71,4,3593.25,,61,71,3,3593.25,,61,71,7,3593.25,,61,71,3,3593.25,,61,71,7,3593.25,33.7,
21:36:34 06/30/25,63,63,63,63,63,63,,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,6,3593.25,,61,71,1,3713.02,,61,71,4,3713.02,32.6,
21:36:44 06/30/25,62,62,62,62,62,62,,,61,71,6,3593.25,,61,71,6,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,34.9,
21:36:54 06/30/25,64,64,64,64,64,64,,,61,71,4,3593.25,,61,71,4,3593.25,,61,71,1,3593.25,,61,71,7,3593.25,,61,71,4,3593.25,,61,71,2,3593.25,33.8,
21:37:04 06/30/25,63,63,63,63,63,63,,,61,71,7,3593.25,,61,71,4,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,35.1,
21:37:14 06/30/25,62,62,62,62,62,62,,,61,71,12,3593.25,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,5,3593.25,,61,71,5,3593.25,,61,71,3,3593.25,31.9,
21:37:24 06/30/25,62,62,62,62,62,62,,,61,71,5,4641.28,,61,71,1,4641.28,,61,71,0,3713.02,,61,71,2,3713.02,,61,71,0,3713.02,,61,71,2,3713.02,32.9,
21:37:34 06/30/25,61,61,61,61,61,61,,,61,71,7,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,,61,71,6,3593.25,,61,71,1,3593.25,,61,71,3,3593.25,34.4,
21:37:44 06/30/25,61,61,61,61,61,61,,,61,71,6,3713.02,,61,71,4,3713.02,,61,71,1,4641.28,,61,71,9,4641.28,,61,71,2,3713.02,,61,71,2,3713.02,34.8,
21:37:54 06/30/25,61,61,61,61,61,61,,,61,71,3,3713.02,,61,71,6,3593.25,,61,71,3,3593.25,,61,71,5,3593.25,,61,71,3,3593.25,,61,71,4,3593.25,36.4,
21:38:04 06/30/25,64,64,64,64,64,64,,,61,71,6,3593.25,,61,71,2,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,,61,71,3,3593.25,32.2,
21:38:14 06/30/25,62,62,62,62,62,62,,,61,71,3,3713.02,,61,71,1,3713.02,,61,71,2,3713.02,,61,71,2,3713.02,,61,71,1,3713.02,,61,71,1,3713.02,34.8,
21:38:24 06/30/25,65,65,65,65,65,65,,,61,71,7,3633.17,,61,71,2,3633.17,,61,71,0,3633.17,,61,71,4,3633.17,,61,71,2,4541.46,,61,71,2,4541.46,33.3,
21:38:34 06/30/25,63,63,63,63,63,63,,,61,71,5,3593.25,,61,71,5,3593.25,,61,71,2,3593.25,,61,71,8,3593.25,,61,71,2,3593.25,,61,71,4,3593.25,35.9,
21:38:44 06/30/25,62,62,62,62,62,62,,,61,71,4,3713.02,,61,71,4,3713.02,,61,71,1,3713.02,,61,71,1,3713.02,,61,71,2,3593.25,,61,71,2,3593.25,31.0,
21:38:54 06/30/25,65,65,65,65,65,65,,,61,71,6,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,,61,71,2,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,35.6,
21:39:04 06/30/25,62,62,62,62,62,62,,,61,71,7,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,,61,71,6,3593.25,,61,71,3,3593.25,,61,71,7,3593.25,36.3,
21:39:14 06/30/25,61,61,61,61,61,61,,,61,71,6,3593.25,,61,71,0,3593.25,,61,71,0,3593.25,,61,71,5,3593.25,,61,71,2,3593.25,,61,71,3,3593.25,31.3,
21:39:24 06/30/25,62,62,62,62,62,62,,,61,71,10,3593.25,,61,71,10,3593.25,,61,71,5,3593.25,,61,71,12,3593.25,,61,71,6,3593.25,,61,71,6,3593.25,37.4,
21:39:34 06/30/25,61,61,61,61,61,61,,,61,71,5,3593.25,,61,71,3,3593.25,,61,71,1,3593.25,,61,71,6,3593.25,,61,71,1,3713.02,,61,71,0,3713.02,31.0,
21:39:44 06/30/25,61,61,61,61,61,61,,,61,71,5,3593.25,,61,71,1,3593.25,,61,71,1,3593.25,,61,71,4,3593.25,,61,71,1,3593.25,,61,71,3,3593.25,34.6,
21:39:54 06/30/25,61,61,61,61,61,61,,,61,71,7,3593.25,,61,71,1,3593.25,,61,71,0,3593.25,,61,71,3,3593.25,,61,71,2,3593.25,,61,71,2,3593.25,31.8,
21:40:04 06/30/25,61,61,61,61,61,61,,,61,71,8,3593.25,,61,71,3,3593.25,,61,71,0,3593.25,,61,71,7,3593.25,,61,71,0,3593.25,,61,71,1,3593.25,32.0,
21:40:14 06/30/25,60,60,60,60,60,60,,,60,71,8,3593.25,,60,71,5,3593.25,,60,71,2,3593.25,,60,71,6,3593.25,,60,71,6,3593.25,,60,71,3,3593.25,31.9,
21:40:24 06/30/25,61,61,61,61,61,61,,,60,71,5,3593.25,,60,71,4,3593.25,,60,71,0,3593.25,,60,71,2,3593.25,,60,71,3,3593.25,,60,71,2,3593.25,32.7,
21:40:34 06/30/25,62,62,62,62,62,62,,,60,71,4,3593.25,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,7,3593.25,,60,71,2,3593.25,,60,71,3,3593.25,31.5,
21:40:44 06/30/25,61,61,61,61,61,61,,,60,71,2,3593.25,,60,71,1,3593.25,,60,71,0,3593.25,,60,71,5,3593.25,,60,71,0,3593.25,,60,71,2,3593.25,31.2,
21:40:54 06/30/25,60,60,60,60,60,60,,,60,71,5,3593.25,,60,71,3,3593.25,,60,71,2,3593.25,,60,71,6,3593.25,,60,71,3,3713.02,,60,71,4,3713.02,34.9,
21:41:04 06/30/25,61,61,61,61,61,61,,,60,71,3,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,1,3593.25,,60,71,1,3593.25,,60,71,2,3593.25,33.0,
21:41:14 06/30/25,61,61,61,61,61,61,,,60,71,3,3593.25,,60,71,5,3593.25,,60,71,0,3593.25,,60,71,5,3593.25,,60,71,3,3593.25,,60,71,2,3593.25,35.2,
21:41:24 06/30/25,62,62,62,62,62,62,,,60,71,3,3593.25,,60,71,3,3593.25,,60,71,0,3593.25,,60,71,6,3593.25,,60,71,3,3593.25,,60,71,0,3713.02,37.8,
21:41:34 06/30/25,62,62,62,62,62,62,,,60,71,7,3593.25,,60,71,2,3593.25,,60,71,1,3593.25,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,1,3593.25,34.9,
21:41:44 06/30/25,62,62,62,62,62,62,,,60,71,3,3593.25,,60,71,2,3593.25,,60,71,1,3593.25,,60,71,9,3593.25,,60,71,1,3593.25,,60,71,1,3713.02,35.5,
21:41:54 06/30/25,65,65,65,65,65,65,,,60,71,9,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,5,3593.25,,60,71,1,3593.25,,60,71,3,3593.25,30.9,
21:42:04 06/30/25,63,63,63,63,63,63,,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,0,4641.28,,60,71,5,4641.28,,60,71,0,3713.02,,60,71,2,3713.02,35.4,
21:42:14 06/30/25,62,62,62,62,62,62,,,60,71,3,3713.02,,60,71,2,3713.02,,60,71,0,4641.28,,60,71,1,4641.28,,60,71,0,3713.02,,60,71,0,3713.02,30.7,
21:42:24 06/30/25,62,62,62,62,62,62,,,60,71,2,3593.25,,60,71,1,3593.25,,60,71,0,3593.25,,60,71,1,3593.25,,60,71,1,3593.25,,60,71,2,3593.25,36.2,
21:42:34 06/30/25,62,62,62,62,62,62,,,60,71,4,3593.25,,60,71,7,3593.25,,60,71,1,3593.25,,60,71,6,3593.25,,60,71,1,3593.25,,60,71,3,3593.25,32.9,
21:42:44 06/30/25,62,62,62,62,62,62,,,60,71,5,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,4,3593.25,,60,71,0,3593.25,,60,71,2,3593.25,35.0,
21:42:54 06/30/25,61,61,61,61,61,61,,,60,71,2,3593.25,,60,71,1,3593.25,,60,71,0,3593.25,,60,71,3,3593.25,,60,71,0,3593.25,,60,71,2,3593.25,31.7,
21:43:04 06/30/25,67,67,67,67,67,67,,,60,71,10,3593.25,,60,71,11,3593.25,,60,71,7,3593.25,,60,71,9,3593.25,,60,71,8,3593.25,,60,71,7,3593.25,38.1,
21:43:14 06/30/25,64,64,64,64,64,64,,,60,71,5,3593.25,,60,71,6,3593.25,,60,71,1,3593.25,,60,71,10,3593.25,,60,71,4,3713.02,,60,71,5,3713.02,37.1,
21:43:24 06/30/25,65,65,65,65,65,65,,,60,71,3,3593.25,,60,71,6,3593.25,,60,71,0,3593.25,,60,71,1,3593.25,,60,71,3,3593.25,,60,71,2,3593.25,32.5,
21:43:34 06/30/25,64,64,64,64,64,64,,,60,71,10,3593.25,,60,71,5,3593.25,,60,71,1,3593.25,,60,71,4,3593.25,,60,71,5,3593.25,,60,71,1,3593.25,36.9,
21:43:44 06/30/25,64,64,64,64,64,64,,,60,71,7,4641.28,,60,71,1,4641.28,,60,71,1,4641.28,,60,71,2,4641.28,,60,71,0,3713.02,,60,71,2,3713.02,31.1,
21:43:54 06/30/25,65,65,65,65,65,65,,,60,71,2,3713.02,,60,71,2,3713.02,,60,71,0,3713.02,,60,71,6,3713.02,,60,71,3,3713.02,,60,71,2,3713.02,34.5,
21:44:04 06/30/25,62,62,62,62,62,62,,,60,71,2,3593.25,,60,71,4,3593.25,,60,71,1,3593.25,,60,71,1,4641.28,,60,71,1,3713.02,,60,71,1,3713.02,31.3,
21:44:14 06/30/25,61,61,61,61,61,61,,,60,71,3,3593.25,,60,71,3,3713.02,,60,71,0,3713.02,,60,71,3,3713.02,,60,71,2,3713.02,,60,71,1,3713.02,32.7,
21:44:24 06/30/25,62,62,62,62,62,62,,,60,71,6,4641.28,,60,71,3,4641.28,,60,71,2,4641.28,,60,71,8,4641.28,,60,71,0,3713.02,,60,71,1,3713.02,34.7,
21:44:34 06/30/25,61,61,61,61,61,61,,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,3,3593.25,,60,71,1,3593.25,,60,71,2,3593.25,32.0,
21:44:44 06/30/25,61,61,61,61,61,61,,,60,71,3,4641.28,,60,71,2,4641.28,,60,71,1,3713.02,,60,71,5,4641.28,,60,71,3,3713.02,,60,71,4,3713.02,31.1,
21:44:54 06/30/25,61,61,61,61,61,61,,,60,71,1,3593.25,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,3,3593.25,,60,71,3,3593.25,,60,71,1,3593.25,35.1,
21:45:04 06/30/25,60,60,60,60,60,60,,,60,71,11,3593.25,,60,71,6,3593.25,,60,71,2,3593.25,,60,71,6,3593.25,,60,71,4,3593.25,,60,71,7,3593.25,34.8,
21:45:14 06/30/25,61,61,61,61,61,61,,,60,71,7,3593.25,,60,71,1,3593.25,,60,71,0,3593.25,,60,71,3,3593.25,,60,71,1,3593.25,,60,71,2,3593.25,34.4,
21:45:24 06/30/25,61,61,61,61,61,61,,,60,71,7,3593.25,,60,71,3,3593.25,,60,71,0,3593.25,,60,71,7,3593.25,,60,71,1,3713.02,,60,71,0,3713.02,36.9,
21:45:34 06/30/25,65,65,65,65,65,65,,,60,71,8,3593.25,,60,71,6,3593.25,,60,71,2,3593.25,,60,71,5,3593.25,,60,71,2,3593.25,,60,71,4,3593.25,34.0,
21:45:44 06/30/25,62,62,62,62,62,62,,,60,71,6,3593.25,,60,71,4,3593.25,,60,71,0,3593.25,,60,71,5,3593.25,,60,71,1,3593.25,,60,71,3,3593.25,31.7,
21:45:54 06/30/25,63,63,63,63,63,63,,,60,71,7,3713.02,,60,71,5,3713.02,,60,71,3,4641.28,,60,71,5,4641.28,,60,71,0,3713.02,,60,71,4,3713.02,33.8,
21:46:04 06/30/25,63,63,63,63,63,63,,,60,71,4,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,11,3593.25,,60,71,0,3593.25,,60,71,1,3593.25,35.5,
21:46:14 06/30/25,61,61,61,61,61,61,,,60,71,6,3593.25,,60,71,5,3593.25,,60,71,1,3593.25,,60,71,7,3593.25,,60,71,0,3593.25,,60,71,1,3593.25,36.8,
21:46:24 06/30/25,62,62,62,62,62,62,,,60,71,9,3713.02,,60,71,4,3713.02,,60,71,1,3713.02,,60,71,8,4641.28,,60,71,2,3713.02,,60,71,0,3713.02,36.5,
21:46:34 06/30/25,62,62,62,62,62,62,,,60,71,7,3593.25,,60,71,4,3593.25,,60,71,0,3593.25,,60,71,3,3593.25,,60,71,3,3593.25,,60,71,0,3593.25,33.3,
21:46:44 06/30/25,62,62,62,62,62,62,,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,0,3593.25,,60,71,5,3593.25,,60,71,0,3593.25,,60,71,0,3593.25,34.4,
21:46:54 06/30/25,63,63,63,63,63,63,,,60,71,2,3593.25,,60,71,2,3593.25,,60,71,0,3593.25,,60,71,7,3593.25,,60,71,2,3593.25,,60,71,2,3593.25,34.8,
21:47:04 06/30/25,62,62,62,62,62,62,,,60,71,3,4641.28,,60,71,1,4641.28,,60,71,0,4641.28,,60,71,6,4641.28,,60,71,0,3713.02,,60,71,0,3713.02,32.4,
21:47:14 06/30/25,62,62,62,62,62,62,,,60,71,4,3593.25,,60,71,4,3593.25,,60,71,0,3593.25,,60,71,7,3593.25,,60,71,0,3593.25,,60,71,2,3593.25,33.0,
21:47:24 06/30/25,62,62,62,62,62,62,,,60,71,4,4641.28,,60,71,1,4641.28,,60,71,0,3713.02,,60,71,6,4641.28,,60,71,2,3713.02,,60,71,3,3713.02,34.3,
