CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,17:20:50 - July 09 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
17:24:40 07/09/25,76,76,76,76,76,76,,,63,83,34,4641.32,,63,83,22,4616.36,,63,83,17,4616.36,,63,83,39,4616.36,,63,83,19,4616.36,,63,83,19,4616.36,66.1,
17:24:50 07/09/25,76,76,76,76,76,76,,,63,83,24,4591.41,,63,83,16,4591.41,,63,83,13,4591.41,,63,83,26,4591.41,,63,83,16,4591.41,,63,83,15,4591.41,54.8,
17:25:00 07/09/25,75,75,75,75,75,75,,,63,83,32,4641.32,,63,83,21,4641.32,,63,83,14,4641.32,,63,83,20,4641.32,,63,83,12,3713.05,,63,83,16,3713.05,55.3,
17:25:10 07/09/25,75,75,75,75,75,75,,,63,83,30,3653.17,,63,83,16,3653.17,,63,83,10,3653.17,,63,83,36,3653.17,,63,83,18,3653.17,,63,83,15,3653.17,57.7,
17:25:20 07/09/25,77,77,77,77,77,77,,,63,83,28,4616.36,,63,83,14,4616.36,,63,83,7,4641.32,,63,83,22,4641.32,,63,83,10,4641.32,,63,83,14,4641.32,57.1,
17:25:30 07/09/25,74,74,74,74,74,74,,,63,83,31,4616.36,,63,83,15,4641.32,,63,83,11,3713.05,,63,83,18,3713.05,,63,83,16,3713.05,,63,83,16,3713.05,56.5,
17:25:40 07/09/25,74,74,74,74,74,74,,,63,83,19,3713.05,,63,83,20,3713.05,,63,83,11,3713.05,,63,83,29,3713.05,,63,83,12,3713.05,,63,83,12,3713.05,54.7,
17:25:50 07/09/25,74,74,74,74,74,74,,,63,83,27,4641.32,,63,83,17,4641.32,,63,83,9,4641.32,,63,83,27,4641.32,,63,83,12,3713.05,,63,83,16,3713.05,54.7,
17:26:00 07/09/25,74,74,74,74,74,74,,,63,83,22,4641.32,,63,83,8,4641.32,,63,83,5,4641.32,,63,83,22,4641.32,,63,83,6,4641.32,,63,83,8,4641.32,54.7,
17:26:10 07/09/25,73,73,73,73,73,73,,,63,83,22,3713.05,,63,83,14,3713.05,,63,83,12,4641.32,,63,83,23,4641.32,,63,83,14,3713.05,,63,83,14,3713.05,54.5,
17:26:20 07/09/25,73,73,73,73,73,73,,,63,83,31,4641.32,,63,83,11,4641.32,,63,83,5,3713.05,,63,83,23,3713.05,,63,83,9,3713.05,,63,83,8,3713.05,53.1,
17:26:30 07/09/25,73,73,73,73,73,73,,,63,83,17,3668.14,,63,83,15,3668.14,,63,83,12,3668.14,,63,83,19,3668.14,,63,83,10,3668.14,,63,83,10,3668.14,50.9,
17:26:40 07/09/25,74,74,74,74,74,74,,,63,83,25,4516.55,,63,83,18,4516.55,,63,83,7,4516.55,,63,83,25,4516.55,,63,83,10,3613.24,,63,83,14,3613.24,51.9,
17:26:50 07/09/25,76,76,76,76,76,76,,,63,83,22,4641.32,,63,83,12,4641.32,,63,83,7,4641.32,,63,83,35,4641.32,,63,83,11,3713.05,,63,83,17,3713.05,59.1,
17:27:00 07/09/25,80,80,80,80,80,80,,,63,83,49,4491.60,,63,83,37,4491.60,,63,83,29,4491.60,,63,83,45,4491.60,,63,83,39,4491.60,,63,83,22,4491.60,72.5,
17:27:10 07/09/25,76,76,76,76,76,76,,,63,83,13,4591.41,,63,83,12,4591.41,,63,83,7,4591.41,,63,83,29,4591.41,,63,83,5,4591.41,,63,83,10,4591.41,56.7,
17:27:20 07/09/25,75,75,75,75,75,75,,,63,83,20,3713.05,,63,83,12,3713.05,,63,83,10,3713.05,,63,83,27,3713.05,,63,83,9,3713.05,,63,83,10,3713.05,55.8,
17:27:30 07/09/25,75,75,75,75,75,75,,,63,83,30,4616.36,,63,83,23,4616.36,,63,83,16,4616.36,,63,83,23,4616.36,,63,83,21,4616.36,,63,83,19,4616.36,59.9,
17:27:40 07/09/25,74,74,74,74,74,74,,,63,83,21,4591.41,,63,83,13,3693.09,,63,83,10,3693.09,,63,83,25,3693.09,,63,83,10,3693.09,,63,83,12,3693.09,55.3,
17:27:50 07/09/25,78,78,78,78,78,78,,,63,83,55,4291.97,,63,83,61,4291.97,,63,83,50,4291.97,,63,83,61,4291.97,,63,83,53,4192.16,,63,83,49,4192.16,65.7,
17:28:00 07/09/25,80,80,80,80,80,80,,,63,83,37,4566.46,,63,83,19,4566.46,,63,83,16,4566.46,,63,83,34,4566.46,,63,83,22,4566.46,,63,83,29,4566.46,61.2,
17:28:10 07/09/25,79,79,79,79,79,79,,,63,83,30,4516.55,,63,83,20,4516.55,,63,83,12,3613.24,,63,83,32,3613.24,,63,83,16,4516.55,,63,83,15,4541.50,62.5,
17:28:20 07/09/25,85,85,85,85,85,85,,,63,85,40,4516.55,,63,85,31,4516.55,,63,85,22,4516.55,,63,85,38,4516.55,,63,85,22,4541.50,,63,85,16,4541.50,71.2,
17:28:30 07/09/25,76,76,76,76,76,76,,,63,85,13,3668.14,,63,85,8,3668.14,,63,85,6,3668.14,,63,85,15,3668.14,,63,85,8,3668.14,,63,85,6,3668.14,49.6,
17:28:40 07/09/25,75,75,75,75,75,75,,,63,85,17,3713.05,,63,85,10,3713.05,,63,85,4,4641.32,,63,85,16,4641.32,,63,85,4,4641.32,,63,85,3,4641.32,48.6,
17:28:50 07/09/25,73,73,73,73,73,73,,,63,85,27,4516.55,,63,85,22,4516.55,,63,85,16,4516.55,,63,85,25,4516.55,,63,85,19,4516.55,,63,85,22,4541.50,62.4,
17:29:00 07/09/25,80,80,80,80,80,80,,,63,85,36,4516.55,,63,85,23,4516.55,,63,85,19,4516.55,,63,85,34,4516.55,,63,85,24,3613.24,,63,85,24,3613.24,60.5,
17:29:10 07/09/25,78,78,78,78,78,78,,,63,85,19,4491.60,,63,85,7,4491.60,,63,85,6,4491.60,,63,85,23,4491.60,,63,85,4,4491.60,,63,85,12,4491.60,47.2,
17:29:20 07/09/25,79,79,79,79,79,79,,,63,85,31,4616.36,,63,85,23,4616.36,,63,85,8,3693.09,,63,85,21,3693.09,,63,85,12,3693.09,,63,85,6,3693.09,59.6,
17:29:30 07/09/25,72,72,72,72,72,72,,,63,85,13,3668.14,,63,85,10,3668.14,,63,85,2,3668.14,,63,85,9,3668.14,,63,85,5,3668.14,,63,85,7,2934.51,45.5,
17:29:40 07/09/25,76,76,76,76,76,76,,,63,85,22,4641.32,,63,85,15,4641.32,,63,85,4,3713.05,,63,85,22,3713.05,,63,85,15,3713.05,,63,85,11,3713.05,57.2,
17:29:50 07/09/25,78,78,78,78,78,78,,,63,85,13,4641.32,,63,85,8,4566.46,,63,85,8,4566.46,,63,85,17,4566.46,,63,85,9,4566.46,,63,85,8,4566.46,43.4,
17:30:00 07/09/25,75,75,75,75,75,75,,,63,85,18,3668.14,,63,85,7,3668.14,,63,85,9,3668.14,,63,85,15,3668.14,,63,85,7,3668.14,,63,85,5,3668.14,39.4,
17:30:10 07/09/25,78,78,78,78,78,78,,,63,85,25,3713.05,,63,85,20,3713.05,,63,85,7,4641.32,,63,85,29,4641.32,,63,85,6,3713.05,,63,85,8,3713.05,57.3,
17:30:20 07/09/25,74,74,74,74,74,74,,,63,85,12,3668.14,,63,85,7,3668.14,,63,85,5,3668.14,,63,85,20,3668.14,,63,85,4,3668.14,,63,85,7,3668.14,43.3,
17:30:30 07/09/25,69,69,69,69,69,69,,,63,85,14,4641.32,,63,85,7,4641.32,,63,85,7,3713.05,,63,85,15,3713.05,,63,85,6,3713.05,,63,85,8,3713.05,44.1,
17:30:40 07/09/25,70,70,70,70,70,70,,,63,85,23,4591.41,,63,85,12,4591.41,,63,85,8,4591.41,,63,85,18,4591.41,,63,85,13,4591.41,,63,85,9,4591.41,56.2,
17:30:50 07/09/25,70,70,70,70,70,70,,,63,85,12,4641.32,,63,85,2,4641.32,,63,85,4,3713.05,,63,85,18,3713.05,,63,85,4,3713.05,,63,85,4,3713.05,45.5,
17:31:00 07/09/25,69,69,69,69,69,69,,,63,85,14,4641.32,,63,85,7,4641.32,,63,85,3,3713.05,,63,85,13,3713.05,,63,85,4,3713.05,,63,85,7,3713.05,44.8,
17:31:10 07/09/25,69,69,69,69,69,69,,,63,85,8,3668.14,,63,85,8,3668.14,,63,85,4,3668.14,,63,85,15,3668.14,,63,85,8,3668.14,,63,85,12,3668.14,46.4,
17:31:20 07/09/25,69,69,69,69,69,69,,,63,85,11,4641.32,,63,85,10,4641.32,,63,85,0,4641.32,,63,85,16,4641.32,,63,85,3,4641.32,,63,85,0,4641.32,43.0,
17:31:30 07/09/25,70,70,70,70,70,70,,,63,85,13,4541.50,,63,85,10,4541.50,,63,85,7,4541.50,,63,85,15,4541.50,,63,85,9,4541.50,,63,85,11,4541.50,44.4,
17:31:40 07/09/25,71,71,71,71,71,71,,,63,85,11,3668.14,,63,85,5,3668.14,,63,85,3,3668.14,,63,85,20,3668.14,,63,85,3,3668.14,,63,85,1,3668.14,45.8,
17:31:50 07/09/25,71,71,71,71,71,71,,,63,85,19,4641.32,,63,85,9,4641.32,,63,85,4,3673.13,,63,85,15,4591.41,,63,85,9,4591.41,,63,85,7,4591.41,46.9,
17:32:00 07/09/25,72,72,72,72,72,72,,,63,85,19,3653.17,,63,85,15,3653.17,,63,85,11,3653.17,,63,85,24,3653.17,,63,85,12,3653.17,,63,85,17,3653.17,51.8,
17:32:10 07/09/25,70,70,70,70,70,70,,,63,85,15,4516.55,,63,85,10,4516.55,,63,85,5,3613.24,,63,85,15,4516.55,,63,85,5,3613.24,,63,85,8,3613.24,44.1,
17:32:20 07/09/25,69,69,69,69,69,69,,,63,85,8,4591.41,,63,85,10,4591.41,,63,85,2,4591.41,,63,85,10,4591.41,,63,85,4,4591.41,,63,85,5,4591.41,43.9,
17:32:30 07/09/25,68,68,68,68,68,68,,,63,85,18,3713.05,,63,85,10,3713.05,,63,85,8,3713.05,,63,85,16,3713.05,,63,85,8,3713.05,,63,85,10,3713.05,44.2,
17:32:40 07/09/25,70,70,70,70,70,70,,,63,85,11,4641.32,,63,85,4,4641.32,,63,85,3,3713.05,,63,85,15,3713.05,,63,85,2,3713.05,,63,85,6,3713.05,41.5,
17:32:50 07/09/25,68,68,68,68,68,68,,,63,85,20,4641.32,,63,85,10,4641.32,,63,85,6,3713.05,,63,85,15,3713.05,,63,85,5,3713.05,,63,85,10,3713.05,44.8,
17:33:00 07/09/25,68,68,68,68,68,68,,,63,85,15,3668.14,,63,85,6,3668.14,,63,85,3,3668.14,,63,85,13,3668.14,,63,85,5,3668.14,,63,85,4,3668.14,42.4,
17:33:10 07/09/25,68,68,68,68,68,68,,,63,85,8,4641.32,,63,85,3,4641.32,,63,85,2,3713.05,,63,85,8,3713.05,,63,85,2,3713.05,,63,85,6,3713.05,41.5,
17:33:20 07/09/25,69,69,69,69,69,69,,,63,85,7,3668.14,,63,85,5,3668.14,,63,85,3,3668.14,,63,85,14,3668.14,,63,85,3,3668.14,,63,85,2,3668.14,42.1,
17:33:30 07/09/25,68,68,68,68,68,68,,,63,85,16,4641.32,,63,85,8,4641.32,,63,85,5,3713.05,,63,85,12,3713.05,,63,85,6,3713.05,,63,85,5,3713.05,42.8,
17:33:40 07/09/25,70,70,70,70,70,70,,,63,85,14,4641.32,,63,85,4,4641.32,,63,85,3,3713.05,,63,85,11,3713.05,,63,85,8,3713.05,,63,85,4,4641.32,43.1,
17:33:50 07/09/25,69,69,69,69,69,69,,,63,85,18,3668.14,,63,85,8,3668.14,,63,85,4,3668.14,,63,85,18,3668.14,,63,85,5,3668.14,,63,85,4,3668.14,45.2,
17:34:00 07/09/25,76,76,76,76,76,76,,,63,85,13,4616.36,,63,85,10,3593.28,,63,85,6,3593.28,,63,85,17,3593.28,,63,85,9,3593.28,,63,85,5,3593.28,47.1,
17:34:10 07/09/25,70,70,70,70,70,70,,,63,85,14,4641.32,,63,85,9,3713.05,,63,85,5,3713.05,,63,85,15,3713.05,,63,85,5,3713.05,,63,85,3,3713.05,45.5,
17:34:20 07/09/25,71,71,71,71,71,71,,,63,85,15,3668.14,,63,85,5,3668.14,,63,85,1,3668.14,,63,85,14,3668.14,,63,85,4,3668.14,,63,85,6,3668.14,50.4,
17:34:30 07/09/25,69,69,69,69,69,69,,,63,85,22,4641.32,,63,85,5,4641.32,,63,85,4,4641.32,,63,85,8,4641.32,,63,85,3,4641.32,,63,85,5,4641.32,46.5,
17:34:40 07/09/25,81,81,81,81,81,81,,,63,85,53,4641.32,,63,85,38,4641.32,,63,85,34,4516.55,,63,85,39,4516.55,,63,85,28,4516.55,,63,85,43,4516.55,76.3,
17:34:50 07/09/25,82,82,82,82,82,82,,,63,85,39,4466.64,,63,85,19,4466.64,,63,85,12,4466.64,,63,85,40,4466.64,,63,85,27,4441.69,,63,85,20,4441.69,65.7,
17:35:00 07/09/25,81,81,81,81,81,81,,,63,85,22,3553.35,,63,85,15,3553.35,,63,85,10,3553.35,,63,85,31,4466.64,,63,85,18,4466.64,,63,85,14,4466.64,50.8,
17:35:10 07/09/25,81,81,81,81,81,81,,,63,85,19,4516.55,,63,85,20,4516.55,,63,85,5,4516.55,,63,85,19,4516.55,,63,85,21,3613.24,,63,85,19,3613.24,61.0,
17:35:20 07/09/25,80,80,80,80,80,80,,,63,85,20,3633.20,,63,85,13,4541.50,,63,85,10,3633.20,,63,85,18,3633.20,,63,85,14,4541.50,,63,85,19,4541.50,59.8,
17:35:30 07/09/25,80,80,80,80,80,80,,,63,85,27,4591.41,,63,85,19,4591.41,,63,85,7,4591.41,,63,85,27,4566.46,,63,85,18,4566.46,,63,85,27,4566.46,60.4,
17:35:40 07/09/25,80,80,80,80,80,80,,,63,85,49,4616.36,,63,85,44,4616.36,,63,85,36,4616.36,,63,85,55,4516.55,,63,85,41,4516.55,,63,85,42,4516.55,72.7,
17:35:50 07/09/25,80,80,80,80,80,80,,,63,85,19,4641.32,,63,85,18,4641.32,,63,85,15,3713.05,,63,85,29,3713.05,,63,85,16,3713.05,,63,85,15,3713.05,62.3,
17:36:00 07/09/25,76,76,76,76,76,76,,,63,85,14,4641.32,,63,85,8,4641.32,,63,85,4,3713.05,,63,85,17,3713.05,,63,85,5,3713.05,,63,85,6,3713.05,43.2,
17:36:10 07/09/25,69,69,69,69,69,69,,,63,85,14,3668.14,,63,85,5,3668.14,,63,85,4,3668.14,,63,85,16,3668.14,,63,85,4,3668.14,,63,85,3,3668.14,41.7,
17:36:20 07/09/25,68,68,68,68,68,68,,,63,85,5,4566.46,,63,85,5,4566.46,,63,85,1,3653.17,,63,85,10,3653.17,,63,85,3,3653.17,,63,85,3,3653.17,41.9,
17:36:30 07/09/25,67,67,67,67,67,67,,,63,85,13,3668.14,,63,85,12,3668.14,,63,85,3,3668.14,,63,85,16,3668.14,,63,85,8,3668.14,,63,85,7,3668.14,43.2,
17:36:40 07/09/25,67,67,67,67,67,67,,,63,85,11,4566.46,,63,85,11,4566.46,,63,85,3,4566.46,,63,85,13,4566.46,,63,85,8,3653.17,,63,85,6,3653.17,42.1,
17:36:50 07/09/25,78,78,78,78,78,78,,,63,85,45,4641.32,,63,85,32,4641.32,,63,85,21,3713.05,,63,85,37,3713.05,,63,85,20,3713.05,,63,85,21,3713.05,64.4,
17:37:00 07/09/25,72,72,72,72,72,72,,,63,85,17,4616.36,,63,85,6,4616.36,,63,85,3,4616.36,,63,85,12,4616.36,,63,85,1,4616.36,,63,85,2,4616.36,45.6,
17:37:10 07/09/25,69,69,69,69,69,69,,,63,85,16,4641.32,,63,85,6,4641.32,,63,85,2,3713.05,,63,85,8,3713.05,,63,85,3,3713.05,,63,85,2,3713.05,44.1,
17:37:20 07/09/25,69,69,69,69,69,69,,,63,85,8,3713.05,,63,85,5,3713.05,,63,85,4,4641.32,,63,85,5,4641.32,,63,85,3,3713.05,,63,85,4,3713.05,31.7,
17:37:30 07/09/25,81,81,81,81,81,81,,,63,85,20,3653.17,,63,85,9,3653.17,,63,85,3,3653.17,,63,85,39,3653.17,,63,85,7,3653.17,,63,85,5,3653.17,60.6,
17:37:40 07/09/25,81,81,81,81,81,81,,,63,85,20,4566.46,,63,85,7,4541.50,,63,85,3,3633.20,,63,85,39,3633.20,,63,85,5,4541.50,,63,85,0,4541.50,56.7,
17:37:50 07/09/25,80,80,80,80,80,80,,,63,85,21,3653.17,,63,85,9,3653.17,,63,85,3,3653.17,,63,85,36,3653.17,,63,85,3,3653.17,,63,85,3,4591.41,58.5,
17:38:00 07/09/25,80,80,80,80,80,80,,,63,85,36,4591.41,,63,85,7,4591.41,,63,85,0,4591.41,,63,85,19,4591.41,,63,85,2,4591.41,,63,85,0,4591.41,54.8,
17:38:10 07/09/25,72,72,72,72,72,72,,,63,85,21,3668.14,,63,85,13,3668.14,,63,85,6,3668.14,,63,85,15,3668.14,,63,85,8,3668.14,,63,85,9,3668.14,49.5,
17:38:20 07/09/25,69,69,69,69,69,69,,,63,85,14,4641.32,,63,85,10,4641.32,,63,85,5,4641.32,,63,85,12,4641.32,,63,85,5,4641.32,,63,85,4,4641.32,46.4,
17:38:30 07/09/25,67,67,67,67,67,67,,,63,85,13,3668.14,,63,85,9,3668.14,,63,85,3,3668.14,,63,85,17,3668.14,,63,85,3,3668.14,,63,85,5,3668.14,46.6,
17:38:40 07/09/25,69,69,69,69,69,69,,,63,85,23,3668.14,,63,85,8,3668.14,,63,85,5,3668.14,,63,85,17,3668.14,,63,85,6,3668.14,,63,85,8,3668.14,47.2,
17:38:50 07/09/25,71,71,71,71,71,71,,,63,85,18,4616.36,,63,85,9,4616.36,,63,85,8,4616.36,,63,85,24,4616.36,,63,85,8,4616.36,,63,85,7,4641.32,50.7,
17:39:00 07/09/25,71,71,71,71,71,71,,,63,85,29,4641.32,,63,85,12,4641.32,,63,85,13,3713.05,,63,85,18,3713.05,,63,85,15,3713.05,,63,85,14,3713.05,50.9,
17:39:10 07/09/25,72,72,72,72,72,72,,,63,85,11,3668.14,,63,85,9,3668.14,,63,85,1,3668.14,,63,85,16,3668.14,,63,85,1,3668.14,,63,85,5,3668.14,45.8,
17:39:20 07/09/25,71,71,71,71,71,71,,,63,85,15,3668.14,,63,85,13,3668.14,,63,85,3,3668.14,,63,85,17,3668.14,,63,85,7,3668.14,,63,85,6,3668.14,44.8,
17:39:30 07/09/25,71,71,71,71,71,71,,,63,85,28,4641.32,,63,85,10,4641.32,,63,85,8,3713.05,,63,85,20,3713.05,,63,85,10,3713.05,,63,85,10,3713.05,51.3,
17:39:40 07/09/25,72,72,72,72,72,72,,,63,85,20,3668.14,,63,85,9,3668.14,,63,85,7,3668.14,,63,85,17,4641.32,,63,85,6,3713.05,,63,85,5,3713.05,53.4,
17:39:50 07/09/25,71,71,71,71,71,71,,,63,85,14,3673.13,,63,85,9,4591.41,,63,85,9,3673.13,,63,85,25,3673.13,,63,85,5,4591.41,,63,85,5,4591.41,48.5,
17:40:00 07/09/25,76,76,76,76,76,76,,,63,85,36,3713.05,,63,85,29,3713.05,,63,85,25,3713.05,,63,85,43,3713.05,,63,85,26,3713.05,,63,85,16,3713.05,67.3,
17:40:10 07/09/25,79,79,79,79,79,79,,,63,85,27,4641.32,,63,85,14,4641.32,,63,85,7,3713.05,,63,85,23,3713.05,,63,85,14,3713.05,,63,85,11,3713.05,57.1,
17:40:20 07/09/25,77,77,77,77,77,77,,,63,85,24,3673.13,,63,85,11,3673.13,,63,85,9,3673.13,,63,85,21,3673.13,,63,85,10,3673.13,,63,85,10,3673.13,53.2,
17:40:30 07/09/25,79,79,79,79,79,79,,,63,85,31,3633.20,,63,85,15,3633.20,,63,85,11,3633.20,,63,85,27,3633.20,,63,85,18,3633.20,,63,85,8,3633.20,55.7,
17:40:40 07/09/25,77,77,77,77,77,77,,,63,85,24,3713.05,,63,85,16,3713.05,,63,85,11,3713.05,,63,85,25,3693.09,,63,85,14,4616.36,,63,85,10,4616.36,53.7,
17:40:50 07/09/25,73,73,73,73,73,73,,,63,85,21,4641.32,,63,85,12,4641.32,,63,85,6,4641.32,,63,85,14,4641.32,,63,85,9,3713.05,,63,85,5,3713.05,51.0,
17:41:00 07/09/25,77,77,77,77,77,77,,,63,85,39,4616.36,,63,85,29,4616.36,,63,85,23,3693.09,,63,85,37,3693.09,,63,85,22,4566.46,,63,85,13,4566.46,62.9,
17:41:10 07/09/25,81,81,81,81,81,81,,,63,85,30,4566.46,,63,85,25,4566.46,,63,85,14,4566.46,,63,85,28,4566.46,,63,85,14,4566.46,,63,85,13,4566.46,60.4,
17:41:20 07/09/25,73,73,73,73,73,73,,,63,85,14,4641.32,,63,85,12,4641.32,,63,85,7,4641.32,,63,85,20,4641.32,,63,85,8,3713.05,,63,85,6,3713.05,50.7,
17:41:30 07/09/25,70,70,70,70,70,70,,,63,85,12,4641.32,,63,85,12,4641.32,,63,85,5,4641.32,,63,85,17,4641.32,,63,85,7,3713.05,,63,85,8,3713.05,50.7,
17:41:40 07/09/25,70,70,70,70,70,70,,,63,85,11,4641.32,,63,85,8,4641.32,,63,85,11,4641.32,,63,85,19,4641.32,,63,85,10,4641.32,,63,85,11,4641.32,48.5,
17:41:50 07/09/25,72,72,72,72,72,72,,,63,85,16,3668.14,,63,85,9,3668.14,,63,85,6,4641.32,,63,85,19,4641.32,,63,85,11,3713.05,,63,85,8,3713.05,54.0,
17:42:00 07/09/25,70,70,70,70,70,70,,,63,85,20,3668.14,,63,85,8,3668.14,,63,85,5,3668.14,,63,85,14,3668.14,,63,85,6,3668.14,,63,85,7,3668.14,46.9,
17:42:10 07/09/25,70,70,70,70,70,70,,,63,85,18,3668.14,,63,85,11,3668.14,,63,85,9,3668.14,,63,85,13,3668.14,,63,85,9,3668.14,,63,85,5,3668.14,51.0,
17:42:20 07/09/25,75,75,75,75,75,75,,,63,85,16,3668.14,,63,85,10,3668.14,,63,85,5,3668.14,,63,85,16,3668.14,,63,85,5,3668.14,,63,85,7,3668.14,49.9,
