CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,13:50:42 - June 29 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
13:53:31 06/29/25,77,77,77,77,77,77,,,56,81,20,3613.23,,56,81,10,4541.49,,56,81,5,4541.49,,56,81,24,4541.49,,56,81,8,3633.19,,56,81,3,3633.19,53.3,
13:53:42 06/29/25,75,75,75,75,75,75,,,56,81,15,3713.04,,56,81,6,3713.04,,56,81,2,3713.04,,56,81,29,3713.04,,56,81,6,3713.04,,56,81,8,3713.04,49.4,
13:53:52 06/29/25,82,82,82,82,82,82,,,56,82,34,4541.49,,56,82,12,4566.44,,56,82,8,4566.44,,56,82,28,4566.44,,56,82,9,4566.44,,56,82,7,4566.44,60.8,
13:54:01 06/29/25,82,82,82,82,82,82,,,56,82,14,4566.44,,56,82,11,4541.49,,56,82,2,3633.19,,56,82,40,3633.19,,56,82,9,3633.19,,56,82,3,4541.49,58.2,
13:54:12 06/29/25,81,81,81,81,81,81,,,56,82,36,4591.39,,56,82,8,4591.39,,56,82,2,3673.12,,56,82,21,3673.12,,56,82,4,3673.12,,56,82,4,3673.12,56.7,
13:54:22 06/29/25,77,77,77,77,77,77,,,56,82,22,3713.04,,56,82,10,3713.04,,56,82,5,3713.04,,56,82,22,3713.04,,56,82,7,3713.04,,56,82,6,3713.04,54.6,
13:54:32 06/29/25,71,71,71,71,71,71,,,56,82,15,4516.53,,56,82,14,4641.30,,56,82,11,3713.04,,56,82,22,4541.49,,56,82,13,3633.19,,56,82,10,3633.19,52.0,
13:54:42 06/29/25,71,71,71,71,71,71,,,56,82,23,4641.30,,56,82,17,4641.30,,56,82,11,4641.30,,56,82,25,4641.30,,56,82,13,4641.30,,56,82,15,4641.30,53.0,
13:54:52 06/29/25,71,71,71,71,71,71,,,56,82,25,3713.04,,56,82,18,3713.04,,56,82,11,4641.30,,56,82,23,4616.35,,56,82,11,4616.35,,56,82,11,4641.30,50.5,
13:55:02 06/29/25,70,70,70,70,70,70,,,56,82,17,4641.30,,56,82,8,4641.30,,56,82,6,3713.04,,56,82,12,3713.04,,56,82,9,3713.04,,56,82,4,3713.04,51.7,
13:55:12 06/29/25,72,72,72,72,72,72,,,56,82,17,3713.04,,56,82,14,4591.39,,56,82,10,4591.39,,56,82,19,4591.39,,56,82,9,4591.39,,56,82,7,4591.39,52.0,
13:55:22 06/29/25,72,72,72,72,72,72,,,56,82,18,4641.30,,56,82,8,4641.30,,56,82,7,4641.30,,56,82,19,4641.30,,56,82,6,3713.04,,56,82,9,3713.04,52.4,
13:55:32 06/29/25,72,72,72,72,72,72,,,56,82,17,4516.53,,56,82,11,4516.53,,56,82,10,4516.53,,56,82,17,4491.58,,56,82,8,3593.27,,56,82,9,3593.27,51.8,
13:55:41 06/29/25,73,73,73,73,73,73,,,56,82,17,3713.04,,56,82,9,3713.04,,56,82,7,3713.04,,56,82,19,4641.30,,56,82,11,4641.30,,56,82,9,4641.30,53.7,
13:55:52 06/29/25,73,73,73,73,73,73,,,56,82,18,3668.12,,56,82,9,3668.12,,56,82,8,3668.12,,56,82,17,4641.30,,56,82,8,4641.30,,56,82,5,4641.30,53.3,
13:56:02 06/29/25,72,72,72,72,72,72,,,56,82,19,3713.04,,56,82,10,3713.04,,56,82,9,3713.04,,56,82,11,4641.30,,56,82,8,3713.04,,56,82,9,3713.04,52.1,
13:56:12 06/29/25,74,74,74,74,74,74,,,56,82,15,4616.35,,56,82,10,4616.35,,56,82,8,4616.35,,56,82,16,4616.35,,56,82,12,4616.35,,56,82,12,4616.35,53.0,
13:56:22 06/29/25,74,74,74,74,74,74,,,56,82,12,4641.30,,56,82,9,4641.30,,56,82,8,4516.53,,56,82,17,4516.53,,56,82,7,4516.53,,56,82,9,4516.53,53.6,
13:56:32 06/29/25,74,74,74,74,74,74,,,56,82,8,4641.30,,56,82,11,4641.30,,56,82,7,3713.04,,56,82,14,3713.04,,56,82,3,4641.30,,56,82,6,4641.30,53.5,
13:56:41 06/29/25,73,73,73,73,73,73,,,56,82,12,4641.30,,56,82,12,4641.30,,56,82,5,4616.35,,56,82,14,4616.35,,56,82,4,3693.08,,56,82,5,3693.08,53.9,
13:56:52 06/29/25,74,74,74,74,74,74,,,56,82,18,3668.12,,56,82,10,3668.12,,56,82,3,4641.30,,56,82,12,4641.30,,56,82,6,3713.04,,56,82,8,3713.04,55.5,
13:57:02 06/29/25,78,78,78,78,78,78,,,56,82,17,3668.12,,56,82,16,4466.63,,56,82,7,4466.63,,56,82,11,4466.63,,56,82,10,4466.63,,56,82,9,4466.63,52.4,
13:57:12 06/29/25,75,75,75,75,75,75,,,56,82,19,3713.04,,56,82,16,3713.04,,56,82,8,4591.39,,56,82,21,4591.39,,56,82,15,4591.39,,56,82,10,4591.39,53.8,
13:57:22 06/29/25,75,75,75,75,75,75,,,56,82,13,3668.12,,56,82,13,3668.12,,56,82,5,4641.30,,56,82,16,4641.30,,56,82,8,4641.30,,56,82,7,4641.30,52.9,
13:57:31 06/29/25,74,74,74,74,74,74,,,56,82,17,4641.30,,56,82,15,4641.30,,56,82,7,3713.04,,56,82,20,3713.04,,56,82,11,3713.04,,56,82,11,3713.04,53.1,
13:57:42 06/29/25,81,81,81,81,81,81,,,56,82,30,4566.44,,56,82,7,4566.44,,56,82,3,3653.15,,56,82,25,3653.15,,56,82,0,3633.19,,56,82,3,3633.19,58.6,
13:57:52 06/29/25,82,82,82,82,82,82,,,56,82,26,4591.39,,56,82,13,4591.39,,56,82,9,4591.39,,56,82,40,4591.39,,56,82,9,4591.39,,56,82,8,4591.39,60.3,
13:58:02 06/29/25,81,81,81,81,81,81,,,56,82,38,3713.04,,56,82,4,4641.30,,56,82,5,3713.04,,56,82,14,3713.04,,56,82,1,3713.04,,56,82,3,3713.04,56.0,
13:58:12 06/29/25,81,81,81,81,81,81,,,56,82,9,4566.44,,56,82,7,4566.44,,56,82,6,4566.44,,56,82,42,4566.44,,56,82,1,3653.15,,56,82,3,3653.15,58.3,
13:58:22 06/29/25,80,80,80,80,80,80,,,56,82,40,4591.39,,56,82,5,4616.35,,56,82,1,4616.35,,56,82,21,4616.35,,56,82,3,3693.08,,56,82,4,3693.08,56.9,
13:58:31 06/29/25,73,73,73,73,73,73,,,56,82,19,4641.30,,56,82,7,4641.30,,56,82,3,3713.04,,56,82,15,3713.04,,56,82,8,3713.04,,56,82,8,4641.30,47.5,
13:58:41 06/29/25,81,81,81,81,81,81,,,56,82,49,4491.58,,56,82,33,4491.58,,56,82,30,4466.63,,56,82,48,4491.58,,56,82,26,4491.58,,56,82,15,4491.58,73.4,
13:58:52 06/29/25,81,81,81,81,81,81,,,56,83,22,4541.49,,56,83,19,4541.49,,56,83,11,4541.49,,56,83,27,4541.49,,56,83,17,4541.49,,56,83,9,4541.49,56.6,
13:59:02 06/29/25,77,77,77,77,77,77,,,56,83,4,3593.27,,56,83,3,3593.27,,56,83,2,3593.27,,56,83,4,3593.27,,56,83,2,3593.27,,56,83,5,3593.27,37.0,
13:59:12 06/29/25,70,70,70,70,70,70,,,56,83,5,3593.27,,56,83,4,3593.27,,56,83,4,4641.30,,56,83,12,4641.30,,56,83,6,3713.04,,56,83,6,3713.04,41.2,
13:59:22 06/29/25,66,66,66,66,66,66,,,56,83,5,4641.30,,56,83,2,4641.30,,56,83,2,4641.30,,56,83,4,4641.30,,56,83,1,3713.04,,56,83,3,3713.04,37.2,
13:59:32 06/29/25,66,66,66,66,66,66,,,56,83,5,3593.27,,56,83,1,3593.27,,56,83,0,3593.27,,56,83,4,3593.27,,56,83,0,3593.27,,56,83,6,3593.27,35.8,
13:59:41 06/29/25,65,65,65,65,65,65,,,56,83,6,3593.27,,56,83,3,3593.27,,56,83,2,2874.61,,56,83,3,3713.04,,56,83,0,3713.04,,56,83,2,3713.04,36.0,
13:59:52 06/29/25,64,64,64,64,64,64,,,56,83,4,3593.27,,56,83,6,3593.27,,56,83,1,3713.04,,56,83,9,3713.04,,56,83,5,3713.04,,56,83,8,3713.04,35.1,
14:00:02 06/29/25,63,63,63,63,63,63,,,56,83,5,4641.30,,56,83,7,4641.30,,56,83,3,3713.04,,56,83,8,3713.04,,56,83,5,2874.61,,56,83,5,3593.27,35.7,
14:00:12 06/29/25,64,64,64,64,64,64,,,56,83,5,3593.27,,56,83,3,3593.27,,56,83,0,3593.27,,56,83,9,3593.27,,56,83,5,3593.27,,56,83,6,3593.27,31.8,
14:00:21 06/29/25,63,63,63,63,63,63,,,56,83,7,3593.27,,56,83,1,3593.27,,56,83,0,3593.27,,56,83,5,3593.27,,56,83,0,3593.27,,56,83,4,3713.04,36.6,
14:00:32 06/29/25,63,63,63,63,63,63,,,56,83,8,3593.27,,56,83,1,3593.27,,56,83,1,3593.27,,56,83,7,3593.27,,56,83,3,3593.27,,56,83,7,3593.27,33.2,
14:00:42 06/29/25,63,63,63,63,63,63,,,56,83,6,4641.30,,56,83,4,3713.04,,56,83,2,4641.30,,56,83,3,4641.30,,56,83,3,3713.04,,56,83,4,3713.04,35.9,
14:00:51 06/29/25,63,63,63,63,63,63,,,56,83,5,4641.30,,56,83,2,4641.30,,56,83,3,3713.04,,56,83,5,3713.04,,56,83,3,3713.04,,56,83,7,3713.04,35.3,
14:01:02 06/29/25,62,62,62,62,62,62,,,56,83,6,3593.27,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,7,3593.27,,56,83,3,3593.27,,56,83,5,3713.04,35.3,
14:01:12 06/29/25,64,64,64,64,64,64,,,56,83,3,3593.27,,56,83,1,3593.27,,56,83,0,3593.27,,56,83,4,3593.27,,56,83,2,3593.27,,56,83,4,3713.04,34.8,
14:01:22 06/29/25,63,63,63,63,63,63,,,56,83,8,3593.27,,56,83,6,3593.27,,56,83,0,3593.27,,56,83,6,3593.27,,56,83,2,3593.27,,56,83,4,3593.27,36.1,
14:01:32 06/29/25,63,63,63,63,63,63,,,56,83,3,3593.27,,56,83,8,3593.27,,56,83,0,3593.27,,56,83,7,3593.27,,56,83,1,3593.27,,56,83,2,3593.27,36.1,
14:01:42 06/29/25,62,62,62,62,62,62,,,56,83,7,3593.27,,56,83,7,3593.27,,56,83,1,3593.27,,56,83,9,3593.27,,56,83,4,3593.27,,56,83,1,3593.27,34.6,
14:01:52 06/29/25,62,62,62,62,62,62,,,56,83,2,3593.27,,56,83,2,3593.27,,56,83,0,3593.27,,56,83,5,3713.04,,56,83,0,3713.04,,56,83,1,3713.04,37.1,
14:02:02 06/29/25,62,62,62,62,62,62,,,56,83,3,4641.30,,56,83,1,4641.30,,56,83,1,3713.04,,56,83,6,3713.04,,56,83,1,3713.04,,56,83,1,3713.04,35.6,
14:02:11 06/29/25,63,63,63,63,63,63,,,56,83,3,3593.27,,56,83,2,3593.27,,56,83,0,3593.27,,56,83,4,3593.27,,56,83,0,3593.27,,56,83,5,3593.27,37.8,
14:02:22 06/29/25,63,63,63,63,63,63,,,56,83,4,3593.27,,56,83,6,3593.27,,56,83,2,3593.27,,56,83,10,3593.27,,56,83,4,3593.27,,56,83,5,3593.27,36.4,
14:02:32 06/29/25,63,63,63,63,63,63,,,56,83,6,4641.30,,56,83,6,4641.30,,56,83,0,4641.30,,56,83,4,4641.30,,56,83,1,3713.04,,56,83,4,3713.04,34.6,
14:02:42 06/29/25,62,62,62,62,62,62,,,56,83,5,2874.61,,56,83,7,3593.27,,56,83,2,3593.27,,56,83,5,3593.27,,56,83,3,3593.27,,56,83,6,3593.27,35.7,
14:02:52 06/29/25,62,62,62,62,62,62,,,56,83,4,4641.30,,56,83,5,4641.30,,56,83,4,3713.04,,56,83,8,3713.04,,56,83,6,3713.04,,56,83,5,3713.04,34.0,
14:03:02 06/29/25,71,71,71,71,71,71,,,56,83,18,4566.44,,56,83,13,4566.44,,56,83,7,4566.44,,56,83,26,4566.44,,56,83,9,4566.44,,56,83,21,4566.44,57.1,
14:03:12 06/29/25,79,79,79,79,79,79,,,56,83,9,3593.27,,56,83,4,3693.08,,56,83,1,3693.08,,56,83,6,3693.08,,56,83,1,3693.08,,56,83,25,3693.08,53.5,
14:03:22 06/29/25,70,70,70,70,70,70,,,56,83,4,3593.27,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,7,3593.27,,56,83,2,3593.27,,56,83,4,3593.27,36.5,
14:03:32 06/29/25,64,64,64,64,64,64,,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,37.8,
14:03:42 06/29/25,61,61,61,61,61,61,,,56,83,5,3593.27,,56,83,2,3593.27,,56,83,0,3593.27,,56,83,5,3593.27,,56,83,0,3593.27,,56,83,3,3593.27,35.5,
14:03:51 06/29/25,63,63,63,63,63,63,,,56,83,3,3593.27,,56,83,5,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,36.8,
14:04:02 06/29/25,62,62,62,62,62,62,,,56,83,5,4641.30,,56,83,4,4641.30,,56,83,1,4641.30,,56,83,4,3713.04,,56,83,1,3713.04,,56,83,1,3713.04,32.7,
14:04:12 06/29/25,62,62,62,62,62,62,,,56,83,2,4641.30,,56,83,5,4641.30,,56,83,1,4641.30,,56,83,6,4641.30,,56,83,2,3713.04,,56,83,3,3713.04,36.7,
14:04:21 06/29/25,60,60,60,60,60,60,,,56,83,5,3593.27,,56,83,4,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,,56,83,5,3593.27,,56,83,1,3593.27,31.1,
14:04:32 06/29/25,61,61,61,61,61,61,,,56,83,4,3593.27,,56,83,2,3593.27,,56,83,1,3593.27,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,38.0,
14:04:41 06/29/25,61,61,61,61,61,61,,,56,83,2,4566.44,,56,83,1,4566.44,,56,83,0,3653.15,,56,83,5,3653.15,,56,83,2,3653.15,,56,83,0,3653.15,30.8,
14:04:51 06/29/25,61,61,61,61,61,61,,,56,83,10,3593.27,,56,83,2,3593.27,,56,83,0,3593.27,,56,83,5,3593.27,,56,83,3,3593.27,,56,83,2,3593.27,35.8,
14:05:02 06/29/25,62,62,62,62,62,62,,,56,83,5,3593.27,,56,83,5,3593.27,,56,83,5,3593.27,,56,83,7,3593.27,,56,83,3,3593.27,,56,83,5,3593.27,33.0,
14:05:12 06/29/25,61,61,61,61,61,61,,,56,83,5,3713.04,,56,83,6,3713.04,,56,83,1,3713.04,,56,83,5,3713.04,,56,83,1,3713.04,,56,83,5,3713.04,35.2,
14:05:22 06/29/25,61,61,61,61,61,61,,,56,83,2,3593.27,,56,83,6,3593.27,,56,83,0,3593.27,,56,83,9,3593.27,,56,83,0,3593.27,,56,83,2,3593.27,34.0,
14:05:32 06/29/25,61,61,61,61,61,61,,,56,83,5,3593.27,,56,83,4,3593.27,,56,83,1,3593.27,,56,83,9,3593.27,,56,83,2,3593.27,,56,83,2,3593.27,34.5,
14:05:42 06/29/25,61,61,61,61,61,61,,,56,83,8,3593.27,,56,83,7,3593.27,,56,83,1,3593.27,,56,83,9,3593.27,,56,83,5,3593.27,,56,83,1,3593.27,33.7,
14:05:52 06/29/25,62,62,62,62,62,62,,,56,83,9,3593.27,,56,83,6,3593.27,,56,83,7,3593.27,,56,83,9,3593.27,,56,83,4,3593.27,,56,83,6,3593.27,34.3,
14:06:02 06/29/25,61,61,61,61,61,61,,,56,83,5,3593.27,,56,83,1,3593.27,,56,83,0,3593.27,,56,83,5,3593.27,,56,83,0,3593.27,,56,83,0,3593.27,33.7,
14:06:12 06/29/25,60,60,60,60,60,60,,,56,83,5,3593.27,,56,83,3,3593.27,,56,83,1,3593.27,,56,83,8,3593.27,,56,83,3,3593.27,,56,83,3,3593.27,34.2,
14:06:22 06/29/25,61,61,61,61,61,61,,,56,83,5,3593.27,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,6,3593.27,,56,83,1,3593.27,,56,83,3,3593.27,33.8,
14:06:32 06/29/25,60,60,60,60,60,60,,,56,83,4,3593.27,,56,83,7,3593.27,,56,83,2,3593.27,,56,83,8,3593.27,,56,83,1,3593.27,,56,83,5,3593.27,35.7,
14:06:41 06/29/25,61,61,61,61,61,61,,,56,83,6,3593.27,,56,83,5,3593.27,,56,83,0,3593.27,,56,83,7,3593.27,,56,83,0,3593.27,,56,83,1,3593.27,34.3,
14:06:51 06/29/25,61,61,61,61,61,61,,,56,83,8,4641.30,,56,83,4,4641.30,,56,83,0,4641.30,,56,83,6,4641.30,,56,83,3,3713.04,,56,83,2,3713.04,35.7,
14:07:02 06/29/25,61,61,61,61,61,61,,,56,83,5,3593.27,,56,83,5,3593.27,,56,83,0,3593.27,,56,83,3,3593.27,,56,83,6,3713.04,,56,83,3,3713.04,34.6,
14:07:11 06/29/25,61,61,61,61,61,61,,,56,83,7,3693.08,,56,83,3,3693.08,,56,83,1,4616.35,,56,83,3,4616.35,,56,83,1,3693.08,,56,83,2,3693.08,32.2,
14:07:22 06/29/25,61,61,61,61,61,61,,,56,83,7,3713.04,,56,83,3,3593.27,,56,83,2,3593.27,,56,83,1,3593.27,,56,83,2,3593.27,,56,83,3,3593.27,35.2,
14:07:32 06/29/25,61,61,61,61,61,61,,,56,83,4,4516.53,,56,83,0,4516.53,,56,83,1,4516.53,,56,83,5,4516.53,,56,83,0,4516.53,,56,83,4,4516.53,34.7,
14:07:42 06/29/25,61,61,61,61,61,61,,,56,83,8,3593.27,,56,83,2,3593.27,,56,83,4,3593.27,,56,83,7,3593.27,,56,83,2,3593.27,,56,83,3,3593.27,34.2,
14:07:51 06/29/25,61,61,61,61,61,61,,,56,83,5,3633.19,,56,83,3,3633.19,,56,83,0,4566.44,,56,83,7,4566.44,,56,83,3,3653.15,,56,83,5,3653.15,32.6,
14:08:01 06/29/25,61,61,61,61,61,61,,,56,83,4,3593.27,,56,83,3,3593.27,,56,83,2,3593.27,,56,83,6,3593.27,,56,83,0,2874.61,,56,83,3,3713.04,34.8,
14:08:11 06/29/25,64,64,64,64,64,64,,,56,83,2,3593.27,,56,83,4,3593.27,,56,83,0,3593.27,,56,83,9,4641.30,,56,83,3,3713.04,,56,83,0,3713.04,34.0,
14:08:21 06/29/25,62,62,62,62,62,62,,,56,83,7,3593.27,,56,83,5,3713.04,,56,83,0,3713.04,,56,83,3,3713.04,,56,83,3,3713.04,,56,83,2,3713.04,35.2,
14:08:32 06/29/25,61,61,61,61,61,61,,,56,83,5,4641.30,,56,83,1,4641.30,,56,83,0,3713.04,,56,83,3,3713.04,,56,83,2,3713.04,,56,83,2,3713.04,32.5,
14:08:41 06/29/25,61,61,61,61,61,61,,,56,83,8,4641.30,,56,83,3,4641.30,,56,83,1,3713.04,,56,83,4,4641.30,,56,83,2,3713.04,,56,83,0,3713.04,34.9,
14:08:51 06/29/25,64,64,64,64,64,64,,,56,83,10,3593.27,,56,83,6,3593.27,,56,83,4,3593.27,,56,83,5,3593.27,,56,83,5,3593.27,,56,83,2,3593.27,32.1,
14:09:01 06/29/25,61,61,61,61,61,61,,,56,83,3,3593.27,,56,83,3,3593.27,,56,83,1,3593.27,,56,83,7,3593.27,,56,83,0,3593.27,,56,83,1,3593.27,34.3,
14:09:11 06/29/25,74,74,74,74,74,74,,,56,83,12,4641.30,,56,83,5,4641.30,,56,83,2,3713.04,,56,83,8,3713.04,,56,83,2,3633.19,,56,83,14,3633.19,42.4,
14:09:21 06/29/25,79,79,79,79,79,79,,,56,86,6,3693.08,,56,86,8,3693.08,,56,86,2,3693.08,,56,86,10,3693.08,,56,86,4,3693.08,,56,86,4,3693.08,36.3,
14:09:31 06/29/25,65,65,65,65,65,65,,,56,86,5,3593.27,,56,86,6,4641.30,,56,86,2,3713.04,,56,86,9,3713.04,,56,86,2,3713.04,,56,86,2,3713.04,34.7,
14:09:41 06/29/25,62,62,62,62,62,62,,,56,86,7,4641.30,,56,86,5,4641.30,,56,86,3,3713.04,,56,86,8,3713.04,,56,86,4,3713.04,,56,86,0,3713.04,34.0,
14:09:51 06/29/25,71,71,71,71,71,71,,,56,86,5,4641.30,,56,86,3,4641.30,,56,86,1,4641.30,,56,86,6,4641.30,,56,86,2,4566.44,,56,86,2,4566.44,35.2,
14:10:01 06/29/25,66,66,66,66,66,66,,,56,86,5,4641.30,,56,86,1,4641.30,,56,86,0,3713.04,,56,86,7,3713.04,,56,86,0,3713.04,,56,86,3,3713.04,33.5,
14:10:11 06/29/25,62,62,62,62,62,62,,,56,86,7,3593.27,,56,86,4,3593.27,,56,86,0,3593.27,,56,86,5,3593.27,,56,86,1,3593.27,,56,86,0,3593.27,34.5,
14:10:21 06/29/25,60,60,60,60,60,60,,,56,86,9,3593.27,,56,86,5,3593.27,,56,86,2,3593.27,,56,86,4,3593.27,,56,86,2,3593.27,,56,86,2,3593.27,31.7,
14:10:31 06/29/25,61,61,61,61,61,61,,,56,86,8,3593.27,,56,86,4,3593.27,,56,86,2,4641.30,,56,86,4,4641.30,,56,86,1,3713.04,,56,86,2,3713.04,34.3,
14:10:41 06/29/25,60,60,60,60,60,60,,,56,86,7,3593.27,,56,86,0,3593.27,,56,86,2,3593.27,,56,86,5,3593.27,,56,86,3,3593.27,,56,86,4,3593.27,31.8,
14:10:51 06/29/25,61,61,61,61,61,61,,,56,86,4,3593.27,,56,86,4,3593.27,,56,86,2,3593.27,,56,86,3,3593.27,,56,86,4,3593.27,,56,86,3,3593.27,36.0,
14:11:01 06/29/25,61,61,61,61,61,61,,,56,86,9,3593.27,,56,86,4,3593.27,,56,86,4,3593.27,,56,86,6,3593.27,,56,86,1,3713.04,,56,86,0,3713.04,32.4,
14:11:11 06/29/25,61,61,61,61,61,61,,,56,86,8,3593.27,,56,86,1,3593.27,,56,86,1,3593.27,,56,86,5,3593.27,,56,86,0,3593.27,,56,86,3,3593.27,35.4,
14:11:21 06/29/25,61,61,61,61,61,61,,,56,86,11,3593.27,,56,86,5,3593.27,,56,86,1,3593.27,,56,86,12,3593.27,,56,86,7,3593.27,,56,86,4,3593.27,32.6,
14:11:31 06/29/25,61,61,61,61,61,61,,,56,86,4,3593.27,,56,86,0,3593.27,,56,86,0,3593.27,,56,86,6,3593.27,,56,86,0,3593.27,,56,86,3,3593.27,31.6,
14:11:41 06/29/25,61,61,61,61,61,61,,,56,86,7,4641.30,,56,86,6,4641.30,,56,86,2,3713.04,,56,86,5,4641.30,,56,86,1,3713.04,,56,86,1,3713.04,34.0,
14:11:51 06/29/25,61,61,61,61,61,61,,,56,86,5,3593.27,,56,86,4,3593.27,,56,86,1,3593.27,,56,86,3,3593.27,,56,86,2,3593.27,,56,86,0,3593.27,31.9,
14:12:01 06/29/25,61,61,61,61,61,61,,,56,86,5,4641.30,,56,86,3,4641.30,,56,86,2,3713.04,,56,86,5,3713.04,,56,86,2,3713.04,,56,86,2,3713.04,35.6,
14:12:11 06/29/25,60,60,60,60,60,60,,,56,86,8,3593.27,,56,86,3,3593.27,,56,86,2,3593.27,,56,86,5,3593.27,,56,86,5,3593.27,,56,86,3,3713.04,33.5,
