CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,17:42:07 - July 08 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
17:43:57 07/08/25,70,70,70,70,70,70,,,69,82,18,3713.04,,69,82,16,3713.04,,69,82,5,4641.29,,69,82,21,4641.29,,69,82,9,4641.29,,69,82,5,4641.29,45.7,
17:44:07 07/08/25,70,70,70,70,70,70,,,69,82,18,4566.44,,69,82,12,4566.44,,69,82,7,4641.29,,69,82,20,4641.29,,69,82,13,4641.29,,69,82,12,4641.29,50.8,
17:44:17 07/08/25,70,70,70,70,70,70,,,69,82,15,4466.62,,69,82,8,4466.62,,69,82,5,4466.62,,69,82,20,4466.62,,69,82,9,4466.62,,69,82,6,4466.62,49.4,
17:44:27 07/08/25,78,78,78,78,78,78,,,69,82,34,4541.48,,69,82,21,4541.48,,69,82,13,4541.48,,69,82,40,4541.48,,69,82,24,4541.48,,69,82,16,4541.48,63.6,
17:44:37 07/08/25,74,74,74,74,74,74,,,69,82,17,3668.12,,69,82,13,3668.12,,69,82,6,3668.12,,69,82,14,3668.12,,69,82,11,3668.12,,69,82,5,3668.12,50.6,
17:44:47 07/08/25,70,70,70,70,70,70,,,69,82,19,4641.29,,69,82,13,4641.29,,69,82,4,3713.04,,69,82,17,3713.04,,69,82,11,3713.04,,69,82,10,3713.04,50.6,
17:44:57 07/08/25,69,69,69,69,69,69,,,69,82,20,3668.12,,69,82,14,4641.29,,69,82,9,4641.29,,69,82,15,4641.29,,69,82,8,3713.04,,69,82,10,3713.04,48.5,
17:45:07 07/08/25,70,70,70,70,70,70,,,69,82,37,4641.29,,69,82,19,4591.39,,69,82,12,3673.11,,69,82,22,3673.11,,69,82,16,4591.39,,69,82,9,4591.39,55.9,
17:45:17 07/08/25,75,75,75,75,75,75,,,69,82,20,4641.29,,69,82,17,4641.29,,69,82,12,3713.04,,69,82,21,4641.29,,69,82,11,4641.29,,69,82,14,4641.29,56.8,
17:45:27 07/08/25,73,73,73,73,73,73,,,69,82,15,3668.12,,69,82,6,3668.12,,69,82,5,3668.12,,69,82,12,3668.12,,69,82,5,3668.12,,69,82,5,3668.12,49.1,
17:45:37 07/08/25,72,72,72,72,72,72,,,69,82,9,3713.04,,69,82,5,3713.04,,69,82,4,3713.04,,69,82,10,3713.04,,69,82,2,3713.04,,69,82,5,3713.04,44.9,
17:45:47 07/08/25,70,70,70,70,70,70,,,69,82,14,4641.29,,69,82,13,4641.29,,69,82,7,4591.39,,69,82,10,4591.39,,69,82,7,4591.39,,69,82,9,4591.39,42.3,
17:45:57 07/08/25,68,68,68,68,68,68,,,68,82,17,4641.29,,68,82,6,4641.29,,68,82,4,4641.29,,68,82,11,4641.29,,68,82,5,4641.29,,68,82,4,4641.29,44.8,
17:46:07 07/08/25,73,73,73,73,73,73,,,68,82,19,4466.62,,68,82,14,4466.62,,68,82,7,4466.62,,68,82,20,4441.67,,68,82,14,4441.67,,68,82,10,4441.67,50.2,
17:46:17 07/08/25,70,70,70,70,70,70,,,68,82,10,3668.12,,68,82,11,3668.12,,68,82,7,3668.12,,68,82,17,3668.12,,68,82,5,3668.12,,68,82,8,3668.12,49.1,
17:46:27 07/08/25,69,69,69,69,69,69,,,68,82,14,3713.04,,68,82,8,3713.04,,68,82,7,3713.04,,68,82,18,3713.04,,68,82,4,3713.04,,68,82,7,3713.04,45.5,
17:46:37 07/08/25,70,70,70,70,70,70,,,68,82,20,4641.29,,68,82,10,4641.29,,68,82,5,3713.04,,68,82,16,3713.04,,68,82,7,3713.04,,68,82,6,3713.04,48.9,
17:46:47 07/08/25,71,71,71,71,71,71,,,68,82,17,4541.48,,68,82,12,4541.48,,68,82,6,4541.48,,68,82,16,4541.48,,68,82,9,4541.48,,68,82,20,4541.48,49.9,
17:46:57 07/08/25,80,80,80,80,80,80,,,68,82,14,3668.12,,68,82,7,3668.12,,68,82,4,3668.12,,68,82,17,3668.12,,68,82,8,3668.12,,68,82,7,3668.12,50.4,
17:47:07 07/08/25,71,71,71,71,71,71,,,68,82,17,4641.29,,68,82,5,4641.29,,68,82,2,4641.29,,68,82,10,4641.29,,68,82,4,3713.04,,68,82,4,3713.04,47.2,
17:47:17 07/08/25,69,69,69,69,69,69,,,68,82,9,3593.26,,68,82,4,3593.26,,68,82,2,3593.26,,68,82,9,3593.26,,68,82,3,3593.26,,68,82,5,3593.26,44.5,
17:47:27 07/08/25,80,80,80,80,80,80,,,68,82,29,4616.34,,68,82,14,4616.34,,68,82,7,4616.34,,68,82,34,4566.44,,68,82,11,4566.44,,68,82,6,4566.44,59.8,
17:47:37 07/08/25,70,70,70,70,70,70,,,68,82,17,3668.12,,68,82,10,3668.12,,68,82,7,3668.12,,68,82,24,3668.12,,68,82,7,3668.12,,68,82,8,3668.12,44.2,
17:47:47 07/08/25,68,68,68,68,68,68,,,68,82,14,3668.12,,68,82,5,3668.12,,68,82,4,3668.12,,68,82,16,3668.12,,68,82,4,3668.12,,68,82,5,3668.12,45.0,
17:47:57 07/08/25,70,70,70,70,70,70,,,68,82,15,3668.12,,68,82,5,3668.12,,68,82,4,3668.12,,68,82,9,3668.12,,68,82,5,3668.12,,68,82,3,3668.12,44.3,
17:48:07 07/08/25,71,71,71,71,71,71,,,68,82,20,3713.04,,68,82,13,3713.04,,68,82,7,4641.29,,68,82,13,4641.29,,68,82,8,3713.04,,68,82,11,3713.04,48.0,
17:48:17 07/08/25,80,80,80,80,80,80,,,68,82,42,3633.19,,68,82,32,4541.48,,68,82,29,4541.48,,68,82,47,4541.48,,68,82,29,4541.48,,68,82,29,4541.48,65.9,
17:48:27 07/08/25,84,84,84,84,84,84,,,68,84,51,4416.72,,68,84,36,4416.72,,68,84,40,4416.72,,68,84,57,4416.72,,68,84,40,4391.76,,68,84,54,4391.76,76.7,
17:48:37 07/08/25,83,83,83,83,83,83,,,68,84,18,4466.62,,68,84,13,4466.62,,68,84,9,4466.62,,68,84,10,4466.62,,68,84,8,3573.30,,68,84,36,3573.30,61.1,
17:48:47 07/08/25,84,84,84,84,84,84,,,68,84,49,4416.72,,68,84,32,4416.72,,68,84,22,4466.62,,68,84,49,4466.62,,68,84,24,4466.62,,68,84,45,4416.72,75.8,
17:48:57 07/08/25,85,85,85,85,85,85,,,68,85,35,4341.86,,68,85,33,4341.86,,68,85,18,4316.90,,68,85,47,4316.90,,68,85,26,4316.90,,68,85,28,4316.90,74.1,
17:49:07 07/08/25,82,82,82,82,82,82,,,68,85,43,3593.26,,68,85,12,3593.26,,68,85,10,3593.26,,68,85,35,3593.26,,68,85,15,4466.62,,68,85,25,4466.62,68.3,
17:49:17 07/08/25,84,84,84,84,84,84,,,68,85,44,4416.72,,68,85,43,4366.81,,68,85,32,3493.45,,68,85,48,3493.45,,68,85,42,4366.81,,68,85,44,4366.81,76.5,
17:49:27 07/08/25,85,85,85,85,85,85,,,68,85,40,4566.44,,68,85,29,4566.44,,68,85,23,4566.44,,68,85,42,4566.44,,68,85,32,4566.44,,68,85,46,4566.44,75.3,
17:49:37 07/08/25,83,83,83,83,83,83,,,68,85,54,4466.62,,68,85,39,4466.62,,68,85,36,4466.62,,68,85,48,4416.72,,68,85,39,4416.72,,68,85,44,4416.72,77.4,
17:49:47 07/08/25,82,82,82,82,82,82,,,68,85,81,4291.95,,68,85,64,4316.90,,68,85,63,4316.90,,68,85,77,4316.90,,68,85,63,4316.90,,68,85,60,4316.90,77.6,
17:49:57 07/08/25,82,82,82,82,82,82,,,68,85,58,4491.58,,68,85,42,4491.58,,68,85,32,4491.58,,68,85,59,4491.58,,68,85,50,3593.26,,68,85,47,3593.26,77.2,
17:50:07 07/08/25,79,79,79,79,79,79,,,68,85,28,4641.29,,68,85,14,4641.29,,68,85,7,3713.04,,68,85,13,3713.04,,68,85,10,3713.04,,68,85,5,3713.04,53.9,
17:50:17 07/08/25,80,80,80,80,80,80,,,68,85,75,4217.09,,68,85,71,4217.09,,68,85,60,4217.09,,68,85,76,4217.09,,68,85,63,4217.09,,68,85,82,4217.09,77.8,
17:50:27 07/08/25,82,82,82,82,82,82,,,68,85,35,4491.58,,68,85,13,4491.58,,68,85,13,4491.58,,68,85,27,4491.58,,68,85,24,4491.58,,68,85,44,3673.11,66.0,
17:50:37 07/08/25,82,82,82,82,82,82,,,68,85,55,4491.58,,68,85,48,4491.58,,68,85,43,4491.58,,68,85,60,4491.58,,68,85,48,4491.58,,68,85,62,4466.62,77.3,
17:50:47 07/08/25,81,81,81,81,81,81,,,68,85,26,4566.44,,68,85,16,4566.44,,68,85,11,4566.44,,68,85,29,4566.44,,68,85,17,4566.44,,68,85,8,4566.44,64.1,
17:50:57 07/08/25,82,82,82,82,82,82,,,68,85,45,4366.81,,68,85,38,4366.81,,68,85,35,4366.81,,68,85,50,4366.81,,68,85,34,4366.81,,68,85,60,4366.81,75.8,
17:51:07 07/08/25,81,81,81,81,81,81,,,68,85,46,4516.53,,68,85,24,4516.53,,68,85,10,4516.53,,68,85,24,4491.58,,68,85,15,4491.58,,68,85,14,4491.58,63.0,
17:51:17 07/08/25,74,74,74,74,74,74,,,68,85,10,3668.12,,68,85,9,3668.12,,68,85,4,3668.12,,68,85,13,3668.12,,68,85,6,3668.12,,68,85,5,3668.12,48.3,
17:51:27 07/08/25,70,70,70,70,70,70,,,68,85,27,4641.29,,68,85,9,4641.29,,68,85,2,3713.04,,68,85,12,3713.04,,68,85,2,3713.04,,68,85,5,3713.04,49.8,
17:51:37 07/08/25,72,72,72,72,72,72,,,68,85,28,4591.39,,68,85,26,4591.39,,68,85,11,4591.39,,68,85,24,4591.39,,68,85,12,4591.39,,68,85,7,4591.39,64.6,
17:51:47 07/08/25,80,80,80,80,80,80,,,68,85,25,4591.39,,68,85,13,4591.39,,68,85,8,4591.39,,68,85,39,4591.39,,68,85,10,4591.39,,68,85,8,4591.39,59.8,
17:51:57 07/08/25,75,75,75,75,75,75,,,68,85,23,4591.39,,68,85,8,4591.39,,68,85,7,4591.39,,68,85,14,4591.39,,68,85,6,4641.29,,68,85,9,4641.29,55.3,
17:52:07 07/08/25,69,69,69,69,69,69,,,68,85,20,3713.04,,68,85,8,3713.04,,68,85,4,3713.04,,68,85,12,4641.29,,68,85,3,4641.29,,68,85,6,4641.29,46.8,
17:52:17 07/08/25,76,76,76,76,76,76,,,68,85,35,4466.62,,68,85,24,4466.62,,68,85,20,4466.62,,68,85,32,4466.62,,68,85,24,3573.30,,68,85,33,3573.30,68.1,
17:52:27 07/08/25,77,77,77,77,77,77,,,68,85,23,4641.29,,68,85,8,4641.29,,68,85,5,4641.29,,68,85,12,4641.29,,68,85,8,4641.29,,68,85,26,4641.29,53.2,
17:52:37 07/08/25,73,73,73,73,73,73,,,68,85,18,4641.29,,68,85,11,4641.29,,68,85,7,3713.04,,68,85,10,3713.04,,68,85,7,3713.04,,68,85,17,3713.04,55.1,
17:52:47 07/08/25,79,79,79,79,79,79,,,68,85,17,4466.62,,68,85,12,4466.62,,68,85,4,4466.62,,68,85,13,4466.62,,68,85,4,4466.62,,68,85,19,4466.62,52.6,
17:52:57 07/08/25,74,74,74,74,74,74,,,68,85,24,4641.29,,68,85,13,4641.29,,68,85,6,4641.29,,68,85,22,4641.29,,68,85,8,3713.04,,68,85,6,3713.04,54.2,
17:53:07 07/08/25,69,69,69,69,69,69,,,68,85,12,4641.29,,68,85,8,4641.29,,68,85,1,3713.04,,68,85,11,3713.04,,68,85,5,3713.04,,68,85,2,3713.04,47.6,
17:53:17 07/08/25,73,73,73,73,73,73,,,68,85,15,4641.29,,68,85,11,4641.29,,68,85,3,4641.29,,68,85,19,4641.29,,68,85,3,4641.29,,68,85,4,4641.29,49.9,
17:53:27 07/08/25,76,76,76,76,76,76,,,68,85,24,4641.29,,68,85,10,4641.29,,68,85,7,3713.04,,68,85,19,3713.04,,68,85,8,3713.04,,68,85,12,3713.04,57.5,
17:53:37 07/08/25,73,73,73,73,73,73,,,68,85,19,3593.26,,68,85,9,4491.58,,68,85,5,4491.58,,68,85,21,4491.58,,68,85,6,4491.58,,68,85,6,4516.53,44.7,
17:53:47 07/08/25,74,74,74,74,74,74,,,68,85,26,4641.29,,68,85,15,4641.29,,68,85,6,3713.04,,68,85,21,3713.04,,68,85,7,3713.04,,68,85,5,3713.04,59.2,
17:53:57 07/08/25,78,78,78,78,78,78,,,68,85,24,4541.48,,68,85,26,4541.48,,68,85,9,4541.48,,68,85,25,4541.48,,68,85,10,4541.48,,68,85,7,4541.48,61.7,
17:54:07 07/08/25,77,77,77,77,77,77,,,68,85,30,4641.29,,68,85,8,4641.29,,68,85,6,4641.29,,68,85,17,4641.29,,68,85,6,3713.04,,68,85,4,3713.04,46.4,
17:54:17 07/08/25,79,79,79,79,79,79,,,68,85,23,3673.11,,68,85,13,3673.11,,68,85,5,3673.11,,68,85,44,3673.11,,68,85,5,3673.11,,68,85,5,3673.11,59.2,
17:54:27 07/08/25,78,78,78,78,78,78,,,68,85,21,4641.29,,68,85,7,4641.29,,68,85,2,4641.29,,68,85,17,4641.29,,68,85,4,4641.29,,68,85,3,4641.29,53.1,
17:54:37 07/08/25,77,77,77,77,77,77,,,68,85,37,4641.29,,68,85,10,4641.29,,68,85,4,4616.34,,68,85,21,4616.34,,68,85,11,4616.34,,68,85,3,4616.34,57.9,
17:54:47 07/08/25,78,78,78,78,78,78,,,68,85,28,4616.34,,68,85,13,4616.34,,68,85,7,4616.34,,68,85,32,4616.34,,68,85,6,4616.34,,68,85,6,4591.39,56.4,
17:54:57 07/08/25,87,87,87,87,87,87,,,68,88,44,4641.29,,68,88,19,4641.29,,68,88,19,4641.29,,68,88,24,4641.29,,68,88,18,4641.29,,68,88,20,4591.39,63.2,
17:55:07 07/08/25,74,74,74,74,74,74,,,68,88,17,4641.29,,68,88,9,4641.29,,68,88,5,3713.04,,68,88,12,3713.04,,68,88,5,3713.04,,68,88,5,3713.04,44.6,
17:55:17 07/08/25,75,75,75,75,75,75,,,68,88,37,4641.29,,68,88,12,4641.29,,68,88,4,4641.29,,68,88,14,4641.29,,68,88,11,3713.04,,68,88,6,3713.04,54.7,
17:55:27 07/08/25,78,78,78,78,78,78,,,68,88,21,4616.34,,68,88,10,4616.34,,68,88,6,4566.44,,68,88,35,4566.44,,68,88,5,4566.44,,68,88,3,4566.44,56.4,
17:55:37 07/08/25,75,75,75,75,75,75,,,68,88,16,4641.29,,68,88,16,4641.29,,68,88,7,3713.04,,68,88,27,3713.04,,68,88,6,3713.04,,68,88,7,3713.04,54.9,
17:55:47 07/08/25,78,78,78,78,78,78,,,68,88,43,4616.34,,68,88,15,4616.34,,68,88,4,4616.34,,68,88,16,4616.34,,68,88,8,3693.07,,68,88,3,3693.07,60.2,
17:55:57 07/08/25,76,76,76,76,76,76,,,68,88,20,4641.29,,68,88,11,4641.29,,68,88,9,4641.29,,68,88,20,4641.29,,68,88,11,3713.04,,68,88,11,3713.04,50.3,
17:56:07 07/08/25,75,75,75,75,75,75,,,68,88,16,4591.39,,68,88,11,4591.39,,68,88,2,3673.11,,68,88,28,3673.11,,68,88,4,3673.11,,68,88,4,4591.39,48.8,
17:56:17 07/08/25,77,77,77,77,77,77,,,68,88,18,4641.29,,68,88,7,4641.29,,68,88,4,3713.04,,68,88,10,3713.04,,68,88,6,3713.04,,68,88,6,3713.04,50.9,
17:56:27 07/08/25,77,77,77,77,77,77,,,68,88,43,4566.44,,68,88,15,4566.44,,68,88,4,4566.44,,68,88,18,4566.44,,68,88,12,4566.44,,68,88,8,4566.44,61.9,
17:56:37 07/08/25,80,80,80,80,80,80,,,68,88,14,3693.07,,68,88,13,4616.34,,68,88,5,3693.07,,68,88,43,3693.07,,68,88,6,3693.07,,68,88,5,3693.07,60.6,
17:56:47 07/08/25,77,77,77,77,77,77,,,68,88,38,4566.44,,68,88,9,4566.44,,68,88,3,4566.44,,68,88,14,4566.44,,68,88,6,3653.15,,68,88,2,3653.15,52.6,
17:56:57 07/08/25,78,78,78,78,78,78,,,68,88,17,4591.39,,68,88,12,4591.39,,68,88,2,4591.39,,68,88,38,4591.39,,68,88,5,4591.39,,68,88,6,4591.39,58.0,
17:57:07 07/08/25,77,77,77,77,77,77,,,68,88,14,4641.29,,68,88,8,4641.29,,68,88,4,3713.04,,68,88,22,3713.04,,68,88,4,4641.29,,68,88,4,4616.34,52.0,
17:57:17 07/08/25,77,77,77,77,77,77,,,68,88,49,4616.34,,68,88,21,4616.34,,68,88,15,4616.34,,68,88,22,4616.34,,68,88,18,4591.39,,68,88,18,4591.39,62.2,
17:57:27 07/08/25,80,80,80,80,80,80,,,68,88,15,4566.44,,68,88,11,4566.44,,68,88,4,3653.15,,68,88,41,3673.11,,68,88,6,3673.11,,68,88,4,3673.11,60.6,
17:57:37 07/08/25,80,80,80,80,80,80,,,68,88,44,4591.39,,68,88,15,4591.39,,68,88,5,4591.39,,68,88,21,4591.39,,68,88,8,3673.11,,68,88,7,3673.11,61.6,
17:57:47 07/08/25,78,78,78,78,78,78,,,68,88,25,4591.39,,68,88,14,4591.39,,68,88,8,4591.39,,68,88,24,4591.39,,68,88,10,4591.39,,68,88,5,4591.39,57.6,
17:57:57 07/08/25,79,79,79,79,79,79,,,68,88,22,4441.67,,68,88,16,4466.62,,68,88,7,4466.62,,68,88,39,4466.62,,68,88,9,4466.62,,68,88,12,4466.62,63.9,
17:58:07 07/08/25,80,80,80,80,80,80,,,68,88,30,4641.29,,68,88,13,4641.29,,68,88,10,4641.29,,68,88,31,4641.29,,68,88,19,3713.04,,68,88,13,3713.04,61.5,
17:58:17 07/08/25,78,78,78,78,78,78,,,68,88,48,4591.39,,68,88,18,4591.39,,68,88,3,3673.11,,68,88,16,3673.11,,68,88,7,4591.39,,68,88,6,4591.39,62.5,
17:58:27 07/08/25,78,78,78,78,78,78,,,68,88,29,4641.29,,68,88,25,4641.29,,68,88,8,4641.29,,68,88,26,4641.29,,68,88,16,3713.04,,68,88,11,3713.04,57.3,
17:58:37 07/08/25,79,79,79,79,79,79,,,68,88,18,3713.04,,68,88,5,3713.04,,68,88,4,3713.04,,68,88,14,3713.04,,68,88,10,3713.04,,68,88,13,3713.04,52.4,
17:58:47 07/08/25,82,82,82,82,82,82,,,68,88,20,3613.22,,68,88,18,3613.22,,68,88,14,3613.22,,68,88,27,3613.22,,68,88,17,3613.22,,68,88,48,3613.22,64.1,
17:58:57 07/08/25,83,83,83,83,83,83,,,68,88,18,4516.53,,68,88,12,4516.53,,68,88,10,3613.22,,68,88,12,3613.22,,68,88,7,4491.58,,68,88,48,4491.58,62.5,
17:59:07 07/08/25,83,83,83,83,83,83,,,68,88,28,3633.19,,68,88,28,3633.19,,68,88,19,4541.48,,68,88,37,4541.48,,68,88,17,3633.19,,68,88,14,3633.19,64.0,
17:59:17 07/08/25,76,76,76,76,76,76,,,68,88,28,4391.76,,68,88,17,4391.76,,68,88,14,4391.76,,68,88,27,4391.76,,68,88,17,4391.76,,68,88,17,4391.76,55.8,
17:59:27 07/08/25,74,74,74,74,74,74,,,68,88,10,3668.12,,68,88,7,3668.12,,68,88,4,3668.12,,68,88,13,3668.12,,68,88,5,3668.12,,68,88,5,3713.04,44.0,
17:59:37 07/08/25,72,72,72,72,72,72,,,68,88,18,4641.29,,68,88,13,4641.29,,68,88,8,4641.29,,68,88,17,4641.29,,68,88,7,4641.29,,68,88,10,4641.29,51.8,
17:59:48 07/08/25,79,79,79,79,79,79,,,68,88,23,4541.48,,68,88,13,4441.67,,68,88,8,4491.58,,68,88,18,4491.58,,68,88,10,4491.58,,68,88,7,4491.58,71.2,
17:59:57 07/08/25,81,81,81,81,81,81,,,68,88,7,4641.29,,68,88,1,4641.29,,68,88,0,4641.29,,68,88,7,4641.29,,68,88,0,3713.04,,68,88,4,3713.04,37.9,
18:00:07 07/08/25,76,76,76,76,76,76,,,68,88,11,4641.29,,68,88,3,4641.29,,68,88,1,3713.04,,68,88,6,3713.04,,68,88,5,3713.04,,68,88,1,3713.04,39.3,
18:00:17 07/08/25,69,69,69,69,69,69,,,68,88,13,3713.04,,68,88,11,4641.29,,68,88,2,4641.29,,68,88,8,4641.29,,68,88,10,4641.29,,68,88,2,4641.29,45.7,
18:00:27 07/08/25,67,67,67,67,67,67,,,67,88,13,4641.29,,67,88,10,4641.29,,67,88,2,4641.29,,67,88,11,4641.29,,67,88,3,4641.29,,67,88,2,4641.29,47.8,
18:00:37 07/08/25,68,68,68,68,68,68,,,67,88,21,3668.12,,67,88,12,3668.12,,67,88,2,3668.12,,67,88,12,3668.12,,67,88,3,3713.04,,67,88,10,3713.04,49.2,
18:00:47 07/08/25,69,69,69,69,69,69,,,67,88,20,4641.29,,67,88,12,4641.29,,67,88,5,3713.04,,67,88,15,3713.04,,67,88,12,3713.04,,67,88,4,3713.04,48.7,
18:00:57 07/08/25,70,70,70,70,70,70,,,67,88,16,4641.29,,67,88,12,4641.29,,67,88,6,4641.29,,67,88,17,4641.29,,67,88,6,3713.04,,67,88,11,3713.04,49.9,
18:01:07 07/08/25,72,72,72,72,72,72,,,67,88,17,4641.29,,67,88,13,4641.29,,67,88,5,4641.29,,67,88,22,4641.29,,67,88,7,3713.04,,67,88,4,4566.44,47.3,
18:01:17 07/08/25,71,71,71,71,71,71,,,67,88,21,4641.29,,67,88,14,4641.29,,67,88,9,3713.04,,67,88,22,3713.04,,67,88,9,3713.04,,67,88,11,3713.04,48.6,
18:01:27 07/08/25,70,70,70,70,70,70,,,67,88,22,4641.29,,67,88,15,4641.29,,67,88,12,3713.04,,67,88,18,3713.04,,67,88,11,3713.04,,67,88,9,3713.04,46.3,
18:01:37 07/08/25,69,69,69,69,69,69,,,67,88,9,4641.29,,67,88,7,4641.29,,67,88,4,3713.04,,67,88,18,3713.04,,67,88,5,3713.04,,67,88,8,3713.04,47.5,
18:01:47 07/08/25,69,69,69,69,69,69,,,67,88,10,4641.29,,67,88,11,4641.29,,67,88,5,4641.29,,67,88,14,4641.29,,67,88,8,3713.04,,67,88,2,3713.04,43.4,
18:01:57 07/08/25,69,69,69,69,69,69,,,67,88,15,4566.44,,67,88,7,4566.44,,67,88,6,4566.44,,67,88,21,4566.44,,67,88,3,4566.44,,67,88,9,4566.44,47.5,
18:02:07 07/08/25,70,70,70,70,70,70,,,67,88,17,4641.29,,67,88,11,4641.29,,67,88,8,3713.04,,67,88,22,3713.04,,67,88,9,3713.04,,67,88,11,3713.04,48.8,
18:02:17 07/08/25,70,70,70,70,70,70,,,67,88,15,3713.04,,67,88,14,3713.04,,67,88,6,3713.04,,67,88,21,3713.04,,67,88,8,3713.04,,67,88,9,3713.04,50.2,
18:02:27 07/08/25,69,69,69,69,69,69,,,67,88,16,3713.04,,67,88,5,3713.04,,67,88,2,3713.04,,67,88,13,3713.04,,67,88,5,3713.04,,67,88,3,3713.04,44.9,
18:02:37 07/08/25,70,70,70,70,70,70,,,67,88,20,3713.04,,67,88,13,3713.04,,67,88,6,3713.04,,67,88,20,3713.04,,67,88,10,3713.04,,67,88,9,3713.04,48.5,
18:02:47 07/08/25,71,71,71,71,71,71,,,67,88,18,3668.12,,67,88,15,3668.12,,67,88,8,4641.29,,67,88,27,4641.29,,67,88,12,3713.04,,67,88,9,3713.04,47.3,
18:02:57 07/08/25,70,70,70,70,70,70,,,67,88,12,4441.67,,67,88,9,4441.67,,67,88,5,4441.67,,67,88,14,4466.62,,67,88,5,4466.62,,67,88,9,4466.62,49.1,
18:03:07 07/08/25,69,69,69,69,69,69,,,67,88,15,3713.04,,67,88,9,4641.29,,67,88,3,4641.29,,67,88,9,4641.29,,67,88,5,4641.29,,67,88,5,4641.29,44.7,
18:03:17 07/08/25,69,69,69,69,69,69,,,67,88,16,4616.34,,67,88,11,4616.34,,67,88,6,4616.34,,67,88,15,4616.34,,67,88,6,4616.34,,67,88,10,4616.34,47.5,
18:03:27 07/08/25,70,70,70,70,70,70,,,67,88,16,3668.12,,67,88,11,3668.12,,67,88,5,3668.12,,67,88,22,3668.12,,67,88,9,3668.12,,67,88,12,4641.29,48.5,
18:03:37 07/08/25,70,70,70,70,70,70,,,67,88,16,4641.29,,67,88,8,4641.29,,67,88,2,3713.04,,67,88,13,3713.04,,67,88,6,3713.04,,67,88,5,3713.04,48.9,
