CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,11:14:18 - June 28 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
12:20:58 06/28/25,67,67,67,67,67,67,,,57,83,18,3713.03,,57,83,13,3713.03,,57,83,6,3713.03,,57,83,13,3713.03,,57,83,10,3713.03,,57,83,9,3713.03,35.6,
12:21:08 06/28/25,64,64,64,64,64,64,,,57,83,3,3593.25,,57,83,1,3593.25,,57,83,2,3593.25,,57,83,4,3593.25,,57,83,0,3593.25,,57,83,5,3593.25,31.8,
12:21:18 06/28/25,62,62,62,62,62,62,,,57,83,5,3593.25,,57,83,1,3593.25,,57,83,2,3593.25,,57,83,5,3593.25,,57,83,1,3593.25,,57,83,7,3593.25,31.5,
12:21:28 06/28/25,62,62,62,62,62,62,,,57,83,5,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,2,3593.25,,57,83,4,3593.25,,57,83,5,3593.25,31.2,
12:21:38 06/28/25,69,69,69,69,69,69,,,57,83,18,3593.25,,57,83,15,3593.25,,57,83,9,3593.25,,57,83,19,3593.25,,57,83,14,3593.25,,57,83,11,3593.25,54.0,
12:21:48 06/28/25,68,68,68,68,68,68,,,57,83,23,3713.03,,57,83,21,3713.03,,57,83,12,4616.33,,57,83,24,4616.33,,57,83,16,3693.07,,57,83,15,3693.07,36.9,
12:21:58 06/28/25,64,64,64,64,64,64,,,57,83,8,3593.25,,57,83,2,3593.25,,57,83,1,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,5,3593.25,34.4,
12:22:08 06/28/25,63,63,63,63,63,63,,,57,83,8,4541.47,,57,83,0,4541.47,,57,83,0,3633.18,,57,83,3,3633.18,,57,83,1,3633.18,,57,83,4,3633.18,34.9,
12:22:18 06/28/25,72,72,72,72,72,72,,,57,83,19,3593.25,,57,83,7,3593.25,,57,83,4,3593.25,,57,83,11,3593.25,,57,83,5,3593.25,,57,83,4,3593.25,44.4,
12:22:28 06/28/25,68,68,68,68,68,68,,,57,83,12,3593.25,,57,83,5,3593.25,,57,83,1,3593.25,,57,83,6,3593.25,,57,83,2,3593.25,,57,83,5,3593.25,35.2,
12:22:38 06/28/25,64,64,64,64,64,64,,,57,83,13,4641.29,,57,83,4,4641.29,,57,83,0,3713.03,,57,83,11,3713.03,,57,83,4,3713.03,,57,83,5,3713.03,34.5,
12:22:48 06/28/25,67,67,67,67,67,67,,,57,83,12,3593.25,,57,83,6,3593.25,,57,83,1,3593.25,,57,83,11,3593.25,,57,83,3,3593.25,,57,83,7,3593.25,34.5,
12:22:58 06/28/25,68,68,68,68,68,68,,,57,83,8,3713.03,,57,83,8,3713.03,,57,83,1,3713.03,,57,83,11,3713.03,,57,83,2,3713.03,,57,83,1,3713.03,44.0,
12:23:08 06/28/25,72,72,72,72,72,72,,,57,83,12,3593.25,,57,83,3,3593.25,,57,83,1,3593.25,,57,83,8,3593.25,,57,83,5,3593.25,,57,83,4,3593.25,34.0,
12:23:18 06/28/25,70,70,70,70,70,70,,,57,83,15,3593.25,,57,83,18,3593.25,,57,83,8,3593.25,,57,83,20,3593.25,,57,83,9,3593.25,,57,83,17,3593.25,37.1,
12:23:28 06/28/25,64,64,64,64,64,64,,,57,83,8,4641.29,,57,83,3,4641.29,,57,83,2,4641.29,,57,83,10,4641.29,,57,83,1,3713.03,,57,83,3,3713.03,38.2,
12:23:38 06/28/25,66,66,66,66,66,66,,,57,83,10,3593.25,,57,83,6,3593.25,,57,83,2,3593.25,,57,83,9,4641.29,,57,83,3,3713.03,,57,83,4,3713.03,42.8,
12:23:48 06/28/25,70,70,70,70,70,70,,,57,83,24,3593.25,,57,83,17,3593.25,,57,83,21,3593.25,,57,83,25,3593.25,,57,83,13,3593.25,,57,83,15,3593.25,56.7,
12:23:58 06/28/25,70,70,70,70,70,70,,,57,83,25,4541.47,,57,83,19,4541.47,,57,83,13,4541.47,,57,83,27,4541.47,,57,83,18,4541.47,,57,83,17,4566.43,40.2,
12:24:08 06/28/25,70,70,70,70,70,70,,,57,83,11,4641.29,,57,83,7,4641.29,,57,83,3,4641.29,,57,83,8,4641.29,,57,83,0,3713.03,,57,83,8,3713.03,35.2,
12:24:18 06/28/25,69,69,69,69,69,69,,,57,83,13,3593.25,,57,83,0,3593.25,,57,83,2,3593.25,,57,83,8,4641.29,,57,83,4,3713.03,,57,83,6,3713.03,38.2,
12:24:28 06/28/25,66,66,66,66,66,66,,,57,83,6,3713.03,,57,83,2,3713.03,,57,83,0,4641.29,,57,83,5,4641.29,,57,83,0,3713.03,,57,83,0,3713.03,35.4,
12:24:38 06/28/25,69,69,69,69,69,69,,,57,83,12,3593.25,,57,83,8,3593.25,,57,83,2,3593.25,,57,83,12,3593.25,,57,83,2,3593.25,,57,83,3,3593.25,44.6,
12:24:48 06/28/25,67,67,67,67,67,67,,,57,83,14,3593.25,,57,83,13,3593.25,,57,83,4,3593.25,,57,83,11,3593.25,,57,83,7,3713.03,,57,83,5,3713.03,40.7,
12:24:58 06/28/25,68,68,68,68,68,68,,,57,83,10,4641.29,,57,83,1,4641.29,,57,83,0,3713.03,,57,83,3,3713.03,,57,83,1,3713.03,,57,83,0,3713.03,30.1,
12:25:08 06/28/25,68,68,68,68,68,68,,,57,83,5,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,6,3593.25,,57,83,5,3593.25,,57,83,3,3593.25,31.8,
12:25:18 06/28/25,63,63,63,63,63,63,,,57,83,9,3593.25,,57,83,4,3593.25,,57,83,3,3593.25,,57,83,12,3593.25,,57,83,5,3593.25,,57,83,5,3713.03,33.2,
12:25:28 06/28/25,68,68,68,68,68,68,,,57,83,8,3593.25,,57,83,4,3593.25,,57,83,1,3593.25,,57,83,10,3593.25,,57,83,0,3593.25,,57,83,4,3593.25,33.2,
12:25:38 06/28/25,68,68,68,68,68,68,,,57,83,10,3713.03,,57,83,2,3713.03,,57,83,0,3713.03,,57,83,7,3713.03,,57,83,2,3713.03,,57,83,1,3713.03,33.7,
12:25:48 06/28/25,70,70,70,70,70,70,,,57,83,14,4641.29,,57,83,12,4641.29,,57,83,1,4641.29,,57,83,12,4641.29,,57,83,4,3713.03,,57,83,3,3713.03,52.2,
12:25:58 06/28/25,68,68,68,68,68,68,,,57,83,15,4641.29,,57,83,11,4641.29,,57,83,0,3713.03,,57,83,5,3713.03,,57,83,7,3713.03,,57,83,0,3713.03,39.4,
12:26:08 06/28/25,68,68,68,68,68,68,,,57,83,13,3713.03,,57,83,5,3713.03,,57,83,3,3713.03,,57,83,10,3713.03,,57,83,3,3713.03,,57,83,4,3713.03,36.4,
12:26:18 06/28/25,66,66,66,66,66,66,,,57,83,11,3593.25,,57,83,4,3593.25,,57,83,3,3593.25,,57,83,5,3593.25,,57,83,4,3593.25,,57,83,3,3593.25,37.6,
12:26:28 06/28/25,63,63,63,63,63,63,,,57,83,14,3593.25,,57,83,4,3593.25,,57,83,1,3593.25,,57,83,11,3593.25,,57,83,2,3593.25,,57,83,1,3593.25,30.6,
12:26:38 06/28/25,64,64,64,64,64,64,,,57,83,13,3593.25,,57,83,6,4641.29,,57,83,1,3713.03,,57,83,10,3713.03,,57,83,2,3713.03,,57,83,2,3713.03,38.1,
12:26:48 06/28/25,65,65,65,65,65,65,,,57,83,13,3593.25,,57,83,5,3593.25,,57,83,0,3593.25,,57,83,9,3713.03,,57,83,4,3713.03,,57,83,6,3713.03,32.5,
12:26:58 06/28/25,62,62,62,62,62,62,,,57,83,9,4641.29,,57,83,2,4641.29,,57,83,0,3713.03,,57,83,6,3713.03,,57,83,1,3713.03,,57,83,0,3713.03,30.2,
12:27:08 06/28/25,60,60,60,60,60,60,,,57,83,10,3593.25,,57,83,6,3593.25,,57,83,2,3593.25,,57,83,7,3593.25,,57,83,2,3593.25,,57,83,5,3713.03,32.4,
12:27:18 06/28/25,65,65,65,65,65,65,,,57,83,14,3593.25,,57,83,8,3593.25,,57,83,5,3593.25,,57,83,18,3593.25,,57,83,5,3593.25,,57,83,6,3593.25,40.2,
12:27:28 06/28/25,68,68,68,68,68,68,,,57,83,12,3593.25,,57,83,4,3593.25,,57,83,0,3593.25,,57,83,8,3593.25,,57,83,3,3593.25,,57,83,4,3593.25,37.9,
12:27:38 06/28/25,62,62,62,62,62,62,,,57,83,3,4616.33,,57,83,0,4616.33,,57,83,0,3693.07,,57,83,6,3693.07,,57,83,0,3693.07,,57,83,0,3693.07,30.8,
12:27:48 06/28/25,64,64,64,64,64,64,,,57,83,8,3593.25,,57,83,6,3593.25,,57,83,1,3593.25,,57,83,9,3593.25,,57,83,0,3593.25,,57,83,1,3593.25,37.2,
12:27:58 06/28/25,63,63,63,63,63,63,,,57,83,6,4641.29,,57,83,2,3713.03,,57,83,0,3713.03,,57,83,5,3713.03,,57,83,1,3713.03,,57,83,2,3713.03,32.9,
12:28:08 06/28/25,65,65,65,65,65,65,,,57,83,9,3613.22,,57,83,7,3613.22,,57,83,0,3613.22,,57,83,10,3613.22,,57,83,2,3613.22,,57,83,7,3613.22,37.5,
12:28:18 06/28/25,62,62,62,62,62,62,,,57,83,5,3593.25,,57,83,3,3593.25,,57,83,0,3593.25,,57,83,13,3593.25,,57,83,1,3593.25,,57,83,3,3593.25,34.0,
12:28:28 06/28/25,65,65,65,65,65,65,,,57,83,6,3593.25,,57,83,0,3593.25,,57,83,0,3593.25,,57,83,9,3593.25,,57,83,0,3593.25,,57,83,1,3593.25,29.9,
12:28:38 06/28/25,63,63,63,63,63,63,,,57,83,8,3593.25,,57,83,0,3593.25,,57,83,0,3593.25,,57,83,4,3593.25,,57,83,2,3593.25,,57,83,1,3593.25,35.5,
12:28:48 06/28/25,66,66,66,66,66,66,,,57,83,20,3593.25,,57,83,11,3593.25,,57,83,5,3593.25,,57,83,16,3593.25,,57,83,7,3593.25,,57,83,8,3593.25,38.8,
12:28:58 06/28/25,63,63,63,63,63,63,,,57,83,6,4641.29,,57,83,0,4641.29,,57,83,1,3713.03,,57,83,3,3713.03,,57,83,0,3713.03,,57,83,2,3713.03,34.4,
12:29:08 06/28/25,66,66,66,66,66,66,,,57,83,8,3593.25,,57,83,3,3593.25,,57,83,0,3593.25,,57,83,6,3593.25,,57,83,1,3593.25,,57,83,2,3593.25,35.3,
12:29:18 06/28/25,64,64,64,64,64,64,,,57,83,14,3593.25,,57,83,5,3593.25,,57,83,6,3593.25,,57,83,14,3593.25,,57,83,5,3593.25,,57,83,6,3593.25,39.1,
12:29:28 06/28/25,65,65,65,65,65,65,,,57,83,15,3593.25,,57,83,9,3593.25,,57,83,5,3593.25,,57,83,10,3593.25,,57,83,4,3593.25,,57,83,10,3593.25,40.8,
12:29:38 06/28/25,69,69,69,69,69,69,,,57,83,9,4641.29,,57,83,6,4641.29,,57,83,5,3713.03,,57,83,7,3713.03,,57,83,3,3713.03,,57,83,2,3713.03,35.2,
12:29:48 06/28/25,66,66,66,66,66,66,,,57,83,7,3593.25,,57,83,8,3593.25,,57,83,2,3593.25,,57,83,10,3593.25,,57,83,5,3593.25,,57,83,4,3593.25,32.6,
12:29:58 06/28/25,72,72,72,72,72,72,,,57,83,41,4316.90,,57,83,36,4316.90,,57,83,27,4316.90,,57,83,44,4341.85,,57,83,30,4341.85,,57,83,26,4341.85,57.9,
12:30:08 06/28/25,66,66,66,66,66,66,,,57,83,10,3593.25,,57,83,3,3593.25,,57,83,3,3593.25,,57,83,10,3713.03,,57,83,3,3713.03,,57,83,5,3713.03,34.1,
12:30:18 06/28/25,77,77,77,77,77,77,,,57,83,13,4641.29,,57,83,7,4641.29,,57,83,2,3713.03,,57,83,19,4641.29,,57,83,4,3713.03,,57,83,3,3713.03,40.5,
12:30:28 06/28/25,75,75,75,75,75,75,,,57,83,12,3593.25,,57,83,8,3593.25,,57,83,6,3713.03,,57,83,14,3713.03,,57,83,6,3713.03,,57,83,12,3713.03,44.6,
12:30:38 06/28/25,64,64,64,64,64,64,,,57,83,7,3593.25,,57,83,5,3593.25,,57,83,2,3593.25,,57,83,6,3593.25,,57,83,1,3593.25,,57,83,2,3593.25,33.8,
12:30:48 06/28/25,62,62,62,62,62,62,,,57,83,4,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,9,3593.25,,57,83,2,3593.25,,57,83,2,3593.25,35.4,
12:30:58 06/28/25,60,60,60,60,60,60,,,57,83,1,3713.03,,57,83,1,3713.03,,57,83,3,3713.03,,57,83,3,3713.03,,57,83,0,3713.03,,57,83,3,3713.03,33.0,
12:31:08 06/28/25,61,61,61,61,61,61,,,57,83,2,3593.25,,57,83,4,3593.25,,57,83,2,3593.25,,57,83,6,3593.25,,57,83,2,3593.25,,57,83,3,3593.25,35.3,
12:31:18 06/28/25,60,60,60,60,60,60,,,57,83,3,3593.25,,57,83,3,3593.25,,57,83,0,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,0,3593.25,29.9,
12:31:28 06/28/25,61,61,61,61,61,61,,,57,83,3,3593.25,,57,83,3,3593.25,,57,83,0,3593.25,,57,83,2,3593.25,,57,83,0,3593.25,,57,83,2,3593.25,34.0,
12:31:38 06/28/25,61,61,61,61,61,61,,,57,83,3,3713.03,,57,83,0,3713.03,,57,83,0,3713.03,,57,83,3,3713.03,,57,83,0,3713.03,,57,83,2,3713.03,30.7,
12:31:48 06/28/25,61,61,61,61,61,61,,,57,83,5,3593.25,,57,83,1,3593.25,,57,83,1,3593.25,,57,83,5,3593.25,,57,83,2,3593.25,,57,83,4,3593.25,34.8,
12:31:58 06/28/25,61,61,61,61,61,61,,,57,83,4,3593.25,,57,83,4,3593.25,,57,83,0,3593.25,,57,83,4,3593.25,,57,83,0,3593.25,,57,83,1,3593.25,37.1,
12:32:08 06/28/25,72,72,72,72,72,72,,,57,83,28,4641.29,,57,83,20,4641.29,,57,83,9,4641.29,,57,83,24,4641.29,,57,83,16,3713.03,,57,83,12,3713.03,53.0,
12:32:18 06/28/25,73,73,73,73,73,73,,,57,83,26,4341.85,,57,83,28,4341.85,,57,83,24,4341.85,,57,83,33,4416.71,,57,83,27,4416.71,,57,83,22,4416.71,67.6,
12:32:28 06/28/25,76,76,76,76,76,76,,,57,83,17,3713.03,,57,83,7,3713.03,,57,83,1,3713.03,,57,83,29,4641.29,,57,83,7,4641.29,,57,83,12,4641.29,48.6,
12:32:38 06/28/25,76,76,76,76,76,76,,,57,83,32,4641.29,,57,83,15,4641.29,,57,83,5,3713.03,,57,83,11,3713.03,,57,83,12,3713.03,,57,83,5,3713.03,50.6,
12:32:48 06/28/25,71,71,71,71,71,71,,,57,83,21,4641.29,,57,83,10,4641.29,,57,83,5,3713.03,,57,83,9,3713.03,,57,83,6,3713.03,,57,83,8,3713.03,52.0,
12:32:58 06/28/25,69,69,69,69,69,69,,,57,83,14,3613.22,,57,83,6,3613.22,,57,83,4,4516.52,,57,83,11,4516.52,,57,83,7,3613.22,,57,83,5,3613.22,41.8,
12:33:08 06/28/25,70,70,70,70,70,70,,,57,83,8,3668.11,,57,83,7,3668.11,,57,83,2,3668.11,,57,83,11,3668.11,,57,83,2,3668.11,,57,83,9,3668.11,45.3,
12:33:18 06/28/25,68,68,68,68,68,68,,,57,83,9,4641.29,,57,83,5,4641.29,,57,83,1,3713.03,,57,83,12,3713.03,,57,83,3,3713.03,,57,83,4,3713.03,43.9,
12:33:28 06/28/25,68,68,68,68,68,68,,,57,83,10,3713.03,,57,83,11,3713.03,,57,83,2,3713.03,,57,83,8,3713.03,,57,83,3,3713.03,,57,83,4,3713.03,46.7,
12:33:38 06/28/25,70,70,70,70,70,70,,,57,83,11,3713.03,,57,83,5,3713.03,,57,83,4,3713.03,,57,83,11,4641.29,,57,83,5,3713.03,,57,83,3,3713.03,44.5,
12:33:48 06/28/25,74,74,74,74,74,74,,,57,83,13,3713.03,,57,83,5,3713.03,,57,83,2,3713.03,,57,83,8,3713.03,,57,83,3,3713.03,,57,83,3,3713.03,39.4,
12:33:58 06/28/25,77,77,77,77,77,77,,,57,83,9,4641.29,,57,83,7,4641.29,,57,83,3,4641.29,,57,83,37,4641.29,,57,83,4,4641.29,,57,83,5,4641.29,46.8,
12:34:08 06/28/25,82,82,82,82,82,82,,,57,83,27,3633.18,,57,83,8,3633.18,,57,83,3,3633.18,,57,83,31,3633.18,,57,83,7,3633.18,,57,83,8,3633.18,55.6,
12:34:18 06/28/25,81,81,81,81,81,81,,,57,83,39,4591.38,,57,83,10,4591.38,,57,83,3,4591.38,,57,83,28,4591.38,,57,83,10,3673.10,,57,83,7,3673.10,58.4,
12:34:28 06/28/25,82,82,82,82,82,82,,,57,83,42,4541.47,,57,83,20,4541.47,,57,83,10,4541.47,,57,83,33,4541.47,,57,83,13,3633.18,,57,83,9,3633.18,63.3,
12:34:38 06/28/25,81,81,81,81,81,81,,,57,83,43,4591.38,,57,83,15,4591.38,,57,83,11,4591.38,,57,83,28,4566.43,,57,83,12,4566.43,,57,83,9,4566.43,59.0,
12:34:48 06/28/25,77,77,77,77,77,77,,,57,83,24,4566.43,,57,83,18,4566.43,,57,83,13,4566.43,,57,83,31,4566.43,,57,83,14,4566.43,,57,83,13,4566.43,48.0,
12:34:58 06/28/25,74,74,74,74,74,74,,,57,83,23,4616.33,,57,83,20,4541.47,,57,83,9,4541.47,,57,83,33,4541.47,,57,83,13,4541.47,,57,83,9,4541.47,59.3,
12:35:08 06/28/25,75,75,75,75,75,75,,,57,83,34,3613.22,,57,83,19,3613.22,,57,83,17,4516.52,,57,83,25,4516.52,,57,83,20,4516.52,,57,83,14,4516.52,60.8,
12:35:18 06/28/25,77,77,77,77,77,77,,,57,83,27,4641.29,,57,83,21,4541.47,,57,83,16,4541.47,,57,83,34,4541.47,,57,83,20,4541.47,,57,83,17,4541.47,63.7,
12:35:28 06/28/25,78,78,78,78,78,78,,,57,83,42,4591.38,,57,83,28,4591.38,,57,83,21,4591.38,,57,83,27,4566.43,,57,83,16,4566.43,,57,83,14,4566.43,64.3,
12:35:38 06/28/25,79,79,79,79,79,79,,,57,83,33,4416.71,,57,83,26,4441.66,,57,83,21,4441.66,,57,83,44,4441.66,,57,83,20,3553.33,,57,83,17,4366.80,65.1,
12:35:48 06/28/25,80,80,80,80,80,80,,,57,83,42,4516.52,,57,83,23,4516.52,,57,83,17,4516.52,,57,83,33,4516.52,,57,83,17,4516.52,,57,83,16,4516.52,65.1,
12:35:58 06/28/25,80,80,80,80,80,80,,,57,83,32,4616.33,,57,83,21,4616.33,,57,83,16,4616.33,,57,83,42,4616.33,,57,83,21,3693.07,,57,83,15,4516.52,67.4,
12:36:08 06/28/25,80,80,80,80,80,80,,,57,83,48,4641.29,,57,83,30,4516.52,,57,83,20,4516.52,,57,83,37,4516.52,,57,83,20,4516.52,,57,83,17,4516.52,65.2,
12:36:18 06/28/25,80,80,80,80,80,80,,,57,83,30,4566.43,,57,83,25,4566.43,,57,83,14,4566.43,,57,83,42,4566.43,,57,83,19,4566.43,,57,83,18,4566.43,65.6,
12:36:28 06/28/25,79,78,78,78,79,79,,,57,83,30,4591.38,,57,83,22,4591.38,,57,83,12,4591.38,,57,83,24,4591.38,,57,83,19,4516.52,,57,83,13,4566.43,62.2,
12:36:38 06/28/25,76,76,76,76,76,76,,,57,83,27,4641.29,,57,83,12,4641.29,,57,83,0,3713.03,,57,83,9,3713.03,,57,83,5,3693.07,,57,83,6,3693.07,54.2,
12:36:48 06/28/25,77,77,77,77,77,77,,,57,83,29,4591.38,,57,83,16,4591.38,,57,83,10,4591.38,,57,83,29,4591.38,,57,83,12,4591.38,,57,83,6,4591.38,54.6,
12:36:58 06/28/25,82,82,82,82,82,82,,,57,83,29,4566.43,,57,83,16,4566.43,,57,83,6,3653.14,,57,83,23,3653.14,,57,83,6,3653.14,,57,83,3,3653.14,58.5,
12:37:08 06/28/25,82,82,82,82,82,82,,,57,83,28,3633.18,,57,83,12,3633.18,,57,83,7,4516.52,,57,83,30,4516.52,,57,83,5,4516.52,,57,83,7,4516.52,56.6,
12:37:18 06/28/25,81,81,81,81,81,81,,,57,83,20,4566.43,,57,83,13,4566.43,,57,83,8,4566.43,,57,83,24,4566.43,,57,83,9,4566.43,,57,83,6,4566.43,56.0,
12:37:28 06/28/25,78,78,78,78,78,78,,,57,83,43,4591.38,,57,83,22,4591.38,,57,83,18,4591.38,,57,83,32,4591.38,,57,83,18,3673.10,,57,83,14,4541.47,61.1,
12:37:38 06/28/25,77,77,77,77,77,77,,,57,83,21,4641.29,,57,83,17,4641.29,,57,83,12,4641.29,,57,83,21,4641.29,,57,83,12,3713.03,,57,83,10,3713.03,58.1,
12:37:48 06/28/25,82,82,82,82,82,82,,,57,83,20,4541.47,,57,83,12,4541.47,,57,83,7,3633.18,,57,83,45,3633.18,,57,83,4,3633.18,,57,83,6,3633.18,54.9,
12:37:58 06/28/25,81,81,81,81,81,81,,,57,83,37,4616.33,,57,83,28,4616.33,,57,83,15,3693.07,,57,83,31,3693.07,,57,83,18,3693.07,,57,83,16,3693.07,64.1,
12:38:08 06/28/25,78,78,78,78,78,78,,,57,83,35,3653.14,,57,83,27,3653.14,,57,83,15,3653.14,,57,83,25,3653.14,,57,83,19,4541.47,,57,83,20,4541.47,64.2,
12:38:18 06/28/25,78,78,78,78,78,78,,,57,83,30,4566.43,,57,83,20,4566.43,,57,83,12,3653.14,,57,83,26,4566.43,,57,83,15,3653.14,,57,83,14,3653.14,63.0,
12:38:28 06/28/25,78,78,78,78,78,78,,,57,83,29,4491.57,,57,83,24,4491.57,,57,83,10,4491.57,,57,83,28,4491.57,,57,83,16,4491.57,,57,83,15,4491.57,63.2,
12:38:38 06/28/25,79,79,79,79,79,79,,,57,83,33,4541.47,,57,83,29,4541.47,,57,83,17,4541.47,,57,83,36,4541.47,,57,83,20,4516.52,,57,83,17,4516.52,62.8,
12:38:48 06/28/25,80,80,80,80,80,80,,,57,83,35,3713.03,,57,83,19,3713.03,,57,83,12,3713.03,,57,83,35,3713.03,,57,83,17,3713.03,,57,83,13,3713.03,64.1,
12:38:58 06/28/25,81,81,81,81,81,81,,,57,83,41,4441.66,,57,83,22,4441.66,,57,83,16,3553.33,,57,83,45,4441.66,,57,83,25,4441.66,,57,83,19,4441.66,63.2,
12:39:08 06/28/25,82,82,82,82,82,82,,,57,83,42,4591.38,,57,83,19,4591.38,,57,83,11,4591.38,,57,83,31,4591.38,,57,83,18,4591.38,,57,83,11,4591.38,64.7,
12:39:18 06/28/25,81,81,81,81,81,81,,,57,83,34,4591.38,,57,83,19,4591.38,,57,83,14,3673.10,,57,83,46,3673.10,,57,83,18,3673.10,,57,83,17,3673.10,64.5,
12:39:28 06/28/25,81,81,81,81,81,81,,,57,83,42,4541.47,,57,83,24,4616.33,,57,83,15,4566.43,,57,83,34,4566.43,,57,83,17,4566.43,,57,83,17,4566.43,64.2,
12:39:38 06/28/25,81,81,81,81,81,81,,,57,83,43,4541.47,,57,83,23,4541.47,,57,83,20,4541.47,,57,83,40,4541.47,,57,83,24,4541.47,,57,83,16,4541.47,63.3,
12:39:48 06/28/25,80,80,80,80,80,80,,,57,83,47,4616.33,,57,83,25,4616.33,,57,83,13,3693.07,,57,83,33,3693.07,,57,83,20,3693.07,,57,83,14,3693.07,64.0,
12:39:58 06/28/25,80,80,80,80,80,80,,,57,83,32,3693.07,,57,83,19,3693.07,,57,83,17,4616.33,,57,83,37,4616.33,,57,83,19,3693.07,,57,83,15,3693.07,63.4,
12:40:08 06/28/25,81,81,81,81,81,81,,,57,83,40,4566.43,,57,83,18,4566.43,,57,83,11,4491.57,,57,83,32,4491.57,,57,83,18,4491.57,,57,83,12,4491.57,64.9,
12:40:18 06/28/25,80,80,80,80,80,80,,,57,83,21,4516.52,,57,83,19,4516.52,,57,83,12,4541.47,,57,83,39,4541.47,,57,83,13,4541.47,,57,83,14,4516.52,65.0,
12:40:28 06/28/25,81,81,81,81,81,81,,,57,83,38,4516.52,,57,83,20,4516.52,,57,83,10,4516.52,,57,83,30,4516.52,,57,83,17,3613.22,,57,83,11,3613.22,65.6,
12:40:38 06/28/25,81,81,81,81,81,81,,,57,83,40,4616.33,,57,83,26,4616.33,,57,83,19,3693.07,,57,83,46,4591.38,,57,83,21,4591.38,,57,83,18,4591.38,65.0,
12:40:48 06/28/25,81,81,81,81,81,81,,,57,83,33,4541.47,,57,83,26,4541.47,,57,83,12,4541.47,,57,83,38,4541.47,,57,83,21,4541.47,,57,83,15,4541.47,65.3,
12:40:58 06/28/25,81,81,81,81,81,81,,,57,83,54,4541.47,,57,83,23,4541.47,,57,83,17,4541.47,,57,83,28,3613.22,,57,83,22,3613.22,,57,83,13,3613.22,64.5,
12:41:08 06/28/25,81,81,81,81,81,81,,,57,83,39,4541.47,,57,83,28,4541.47,,57,83,18,4541.47,,57,83,37,4491.57,,57,83,25,4491.57,,57,83,15,4491.57,64.0,
12:41:18 06/28/25,80,80,80,80,80,80,,,57,83,41,4616.33,,57,83,16,4616.33,,57,83,15,4616.33,,57,83,27,4616.33,,57,83,19,4616.33,,57,83,9,4616.33,64.4,
12:41:28 06/28/25,81,81,81,81,81,81,,,57,83,35,3653.14,,57,83,27,3653.14,,57,83,19,3653.14,,57,83,40,3653.14,,57,83,24,4566.43,,57,83,20,4566.43,64.2,
12:41:38 06/28/25,81,81,81,81,81,81,,,57,83,45,4591.38,,57,83,24,4591.38,,57,83,18,4591.38,,57,83,24,4591.38,,57,83,21,4591.38,,57,83,18,4591.38,63.9,
12:41:48 06/28/25,81,81,81,81,81,81,,,57,83,37,4491.57,,57,83,24,4491.57,,57,83,15,4491.57,,57,83,43,3593.25,,57,83,16,3593.25,,57,83,15,3593.25,63.8,
12:41:58 06/28/25,80,80,80,80,80,80,,,57,83,30,4591.38,,57,83,13,4591.38,,57,83,9,4591.38,,57,83,25,4591.38,,57,83,8,4566.43,,57,83,5,4566.43,63.4,
12:42:08 06/28/25,81,81,81,81,81,81,,,57,83,34,4491.57,,57,83,23,4491.57,,57,83,17,4491.57,,57,83,46,4491.57,,57,83,22,4491.57,,57,83,16,4491.57,65.9,
12:42:18 06/28/25,80,80,80,80,80,80,,,57,83,39,4591.38,,57,83,19,4591.38,,57,83,14,4591.38,,57,83,30,4591.38,,57,83,19,4591.38,,57,83,11,3673.10,64.5,
12:42:28 06/28/25,81,81,81,81,81,81,,,57,83,27,3653.14,,57,83,21,3653.14,,57,83,11,3653.14,,57,83,39,3653.14,,57,83,13,4566.43,,57,83,10,4566.43,63.4,
12:42:38 06/28/25,81,81,81,81,81,81,,,57,83,52,4616.33,,57,83,25,4566.43,,57,83,19,4566.43,,57,83,37,4566.43,,57,83,24,4566.43,,57,83,18,4466.61,65.5,
12:42:48 06/28/25,81,81,81,81,81,81,,,57,83,33,4641.29,,57,83,22,4641.29,,57,83,16,3713.03,,57,83,43,4616.33,,57,83,20,3693.07,,57,83,13,3693.07,63.9,
12:42:58 06/28/25,82,82,82,82,82,82,,,57,83,41,4516.52,,57,83,24,4516.52,,57,83,10,4516.52,,57,83,26,4516.52,,57,83,14,3613.22,,57,83,9,3613.22,63.7,
