CPUID:,0xA20F12
Processor:,AMD Ryzen 5 5600X 6-Core (Vermeer) 
Platform:,Socket AM4 (1331 pin)
Revision:,VMR-B2
Lithography:,7nm

Session start:,00:48:52 - June 28 - 2025

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
01:06:44 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,26.7,
01:06:54 06/28/25,56,56,56,56,56,56,,,55,86,5,4641.21,,55,86,1,4641.21,,55,86,1,3712.97,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,29.0,
01:07:04 06/28/25,56,56,56,56,56,56,,,55,86,12,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,29.4,
01:07:14 06/28/25,59,59,59,59,59,59,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,29.6,
01:07:24 06/28/25,57,57,57,57,57,57,,,55,86,1,4641.21,,55,86,0,4641.21,,55,86,1,3712.97,,55,86,1,3712.97,,55,86,1,3712.97,,55,86,1,3712.97,26.9,
01:07:34 06/28/25,60,60,60,60,60,60,,,55,86,4,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,,55,86,5,3593.19,,55,86,1,3593.19,,55,86,6,3593.19,29.4,
01:07:44 06/28/25,57,57,57,57,57,57,,,55,86,2,3593.19,,55,86,0,4641.21,,55,86,1,3712.97,,55,86,1,3712.97,,55,86,1,3712.97,,55,86,0,3712.97,26.3,
01:07:54 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,29.9,
01:08:04 06/28/25,57,57,57,57,57,57,,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,27.4,
01:08:14 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,26.8,
01:08:24 06/28/25,57,57,57,57,57,57,,,55,86,5,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,26.1,
01:08:34 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,2,3712.97,29.8,
01:08:44 06/28/25,58,58,58,58,58,58,,,55,86,5,4641.21,,55,86,5,4641.21,,55,86,2,3712.97,,55,86,6,3712.97,,55,86,2,3712.97,,55,86,6,4641.21,29.6,
01:08:54 06/28/25,58,58,58,58,58,58,,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,26.3,
01:09:04 06/28/25,57,57,57,57,57,57,,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,3,3593.19,26.3,
01:09:14 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,27.2,
01:09:24 06/28/25,56,56,56,56,56,56,,,55,86,3,4641.21,,55,86,2,4641.21,,55,86,1,3712.97,,55,86,3,3712.97,,55,86,3,3712.97,,55,86,5,3593.19,30.0,
01:09:34 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,4,3593.19,,55,86,3,3593.19,,55,86,4,3593.19,,55,86,6,3593.19,,55,86,5,3593.19,26.3,
01:09:44 06/28/25,57,57,57,57,57,57,,,55,86,7,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,30.6,
01:09:54 06/28/25,56,56,56,56,56,56,,,55,86,0,3693.00,,55,86,1,3693.00,,55,86,0,3693.00,,55,86,4,3693.00,,55,86,0,3693.00,,55,86,2,3693.00,27.1,
01:10:04 06/28/25,57,57,57,57,57,57,,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,5,3593.19,30.7,
01:10:14 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,5,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,28.6,
01:10:24 06/28/25,55,55,55,55,55,55,,,55,86,6,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,28.6,
01:10:34 06/28/25,57,57,57,57,57,57,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,4,3712.97,,55,86,4,3712.97,27.1,
01:10:44 06/28/25,57,57,57,57,57,57,,,55,86,5,4641.21,,55,86,2,4641.21,,55,86,0,3712.97,,55,86,2,3712.97,,55,86,4,3712.97,,55,86,2,3712.97,27.9,
01:10:54 06/28/25,57,57,57,57,57,57,,,55,86,5,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,5,3593.19,,55,86,4,3593.19,30.9,
01:11:04 06/28/25,59,59,59,59,59,59,,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,5,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,0,3712.97,29.5,
01:11:14 06/28/25,57,57,57,57,57,57,,,55,86,0,3593.19,,55,86,1,4641.21,,55,86,0,3712.97,,55,86,3,3712.97,,55,86,2,3712.97,,55,86,3,3712.97,29.4,
01:11:24 06/28/25,56,56,56,56,56,56,,,55,86,2,3712.97,,55,86,1,3712.97,,55,86,1,4641.21,,55,86,1,4641.21,,55,86,2,3712.97,,55,86,4,3712.97,26.6,
01:11:34 06/28/25,56,56,56,56,56,56,,,55,86,1,4641.21,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,29.7,
01:11:44 06/28/25,56,56,56,56,56,56,,,55,86,2,4641.21,,55,86,0,4641.21,,55,86,2,3712.97,,55,86,1,3712.97,,55,86,1,3712.97,,55,86,1,3712.97,28.8,
01:11:54 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,2,3712.97,29.0,
01:12:04 06/28/25,56,56,56,56,56,56,,,55,86,0,3593.19,,55,86,5,4641.21,,55,86,1,4641.21,,55,86,2,4641.21,,55,86,3,3712.97,,55,86,1,3712.97,26.7,
01:12:14 06/28/25,56,56,56,56,56,56,,,55,86,6,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,5,3712.97,,55,86,0,3712.97,,55,86,2,3712.97,29.5,
01:12:24 06/28/25,57,57,57,57,57,57,,,55,86,0,3633.12,,55,86,1,3633.12,,55,86,0,3633.12,,55,86,2,3633.12,,55,86,0,4541.40,,55,86,4,4541.40,26.1,
01:12:34 06/28/25,58,58,58,58,58,58,,,55,86,5,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,3,3712.97,,55,86,4,3712.97,,55,86,2,3712.97,36.7,
01:12:44 06/28/25,58,58,58,58,58,58,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,29.8,
01:12:54 06/28/25,57,57,57,57,57,57,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,5,3593.19,30.0,
01:13:04 06/28/25,57,57,57,57,57,57,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,27.1,
01:13:14 06/28/25,56,56,56,56,56,56,,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,26.3,
01:13:24 06/28/25,56,56,56,56,56,56,,,55,86,6,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,6,3593.19,,55,86,3,3593.19,30.0,
01:13:34 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,28.3,
01:13:44 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,30.1,
01:13:54 06/28/25,56,56,56,56,56,56,,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,26.0,
01:14:04 06/28/25,57,57,57,57,57,57,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,28.3,
01:14:14 06/28/25,56,56,56,56,56,56,,,55,86,1,4591.30,,55,86,0,4591.30,,55,86,0,4591.30,,55,86,1,4591.30,,55,86,0,3673.04,,55,86,1,3673.04,26.1,
01:14:24 06/28/25,57,57,57,57,57,57,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,6,3593.19,30.1,
01:14:34 06/28/25,57,57,57,57,57,57,,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,29.7,
01:14:44 06/28/25,57,57,57,57,57,57,,,55,86,5,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,29.8,
01:14:54 06/28/25,57,57,57,57,57,57,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,4,3593.19,26.3,
01:15:04 06/28/25,57,57,57,57,57,57,,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,27.4,
01:15:14 06/28/25,56,56,56,56,56,56,,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,29.6,
01:15:24 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,29.5,
01:15:34 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,4641.21,,55,86,3,3712.97,,55,86,2,3712.97,29.6,
01:15:44 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,5,3593.19,,55,86,2,3593.19,26.6,
01:15:54 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,,55,86,4,3593.19,26.2,
01:16:04 06/28/25,55,55,55,55,55,55,,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,27.0,
01:16:14 06/28/25,55,55,55,55,55,55,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,28.4,
01:16:24 06/28/25,55,55,55,55,55,55,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,27.0,
01:16:34 06/28/25,55,55,55,55,55,55,,,55,86,2,3712.97,,55,86,0,3712.97,,55,86,0,4641.21,,55,86,2,4641.21,,55,86,0,3712.97,,55,86,3,3712.97,28.3,
01:16:44 06/28/25,55,55,55,55,55,55,,,55,86,5,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,26.1,
01:16:54 06/28/25,55,55,55,55,55,55,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,28.6,
01:17:04 06/28/25,56,56,56,56,56,56,,,55,86,5,3593.19,,55,86,5,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,26.3,
01:17:14 06/28/25,57,57,57,57,57,57,,,55,86,5,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,26.1,
01:17:24 06/28/25,56,56,56,56,56,56,,,55,86,6,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,26.3,
01:17:34 06/28/25,55,55,55,55,55,55,,,55,86,6,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,0,3593.19,,55,86,3,3593.19,28.3,
01:17:44 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,28.8,
01:17:54 06/28/25,55,55,55,55,55,55,,,55,86,4,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,1,4641.21,,55,86,1,3712.97,,55,86,0,3712.97,26.1,
01:18:04 06/28/25,55,55,55,55,55,55,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,26.3,
01:18:14 06/28/25,55,55,55,55,55,55,,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,27.8,
01:18:24 06/28/25,55,55,55,55,55,55,,,55,86,5,3593.19,,55,86,4,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,4,3593.19,,55,86,2,3593.19,29.0,
01:18:34 06/28/25,55,55,55,55,55,55,,,55,86,3,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,26.1,
01:18:44 06/28/25,55,55,55,55,55,55,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,26.4,
01:18:54 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3712.97,,55,86,1,3712.97,,55,86,4,3712.97,26.3,
01:19:04 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,0,4641.21,,55,86,4,4641.21,,55,86,0,3712.97,,55,86,1,3712.97,29.1,
01:19:14 06/28/25,55,55,55,55,55,55,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,26.3,
01:19:24 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,5,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,30.0,
01:19:34 06/28/25,56,56,56,56,56,56,,,55,86,4,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,5,3593.19,,55,86,6,3593.19,,55,86,1,3593.19,27.3,
01:19:44 06/28/25,56,56,56,56,56,56,,,55,86,6,3593.19,,55,86,5,3593.19,,55,86,0,3593.19,,55,86,6,3593.19,,55,86,3,3593.19,,55,86,2,3593.19,30.7,
01:19:54 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,,55,86,4,3593.19,27.1,
01:20:04 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,,55,86,6,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,27.4,
01:20:14 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,0,4641.21,,55,86,2,4641.21,,55,86,1,3712.97,,55,86,3,3712.97,26.9,
01:20:24 06/28/25,55,55,55,55,55,55,,,55,86,7,3593.19,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,6,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,30.0,
01:20:34 06/28/25,56,56,56,56,56,56,,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,29.9,
01:20:44 06/28/25,56,56,56,56,56,56,,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,,55,86,3,3593.19,,55,86,2,3593.19,27.8,
01:20:54 06/28/25,63,63,63,63,63,63,,,55,86,1,3593.19,,55,86,0,3593.19,,55,86,0,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,25.3,
01:21:04 06/28/25,58,58,58,58,58,58,,,55,86,3,3593.19,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,4,3593.19,25.5,
01:21:14 06/28/25,56,56,56,56,56,56,,,55,86,2,3593.19,,55,86,0,3593.19,,55,86,2,3593.19,,55,86,3,3593.19,,55,86,0,3593.19,,55,86,1,3593.19,27.9,
01:21:24 06/28/25,55,55,55,55,55,55,,,55,86,2,3593.19,,55,86,1,3593.19,,55,86,1,3593.19,,55,86,3,3593.19,,55,86,1,3593.19,,55,86,2,3593.19,25.7,
01:21:34 06/28/25,55,55,55,55,55,55,,,54,86,4,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,5,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,28.7,
01:21:44 06/28/25,54,54,54,54,54,54,,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,28.6,
01:21:54 06/28/25,55,55,55,55,55,55,,,54,86,6,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,4,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,27.1,
01:22:04 06/28/25,54,54,54,54,54,54,,,54,86,5,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,5,3593.19,,54,86,3,3593.19,,54,86,2,3593.19,25.0,
01:22:14 06/28/25,57,57,57,57,57,57,,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,0,2874.55,28.2,
01:22:24 06/28/25,56,56,56,56,56,56,,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,2,3593.19,25.8,
01:22:34 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,4,3593.19,28.9,
01:22:44 06/28/25,56,56,56,56,56,56,,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,,54,86,1,3712.97,,54,86,4,3712.97,27.6,
01:22:54 06/28/25,55,55,55,55,55,55,,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,27.7,
01:23:04 06/28/25,55,55,55,55,55,55,,,54,86,2,3593.19,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,25.0,
01:23:14 06/28/25,55,55,55,55,55,55,,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,27.9,
01:23:24 06/28/25,55,55,55,55,55,55,,,54,86,3,4641.21,,54,86,2,4641.21,,54,86,2,3712.97,,54,86,4,3712.97,,54,86,1,3712.97,,54,86,1,3712.97,25.6,
01:23:34 06/28/25,55,55,55,55,55,55,,,54,86,2,3593.19,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,4,3593.19,,54,86,1,3593.19,28.8,
01:23:44 06/28/25,55,55,55,55,55,55,,,54,86,3,3693.00,,54,86,1,3693.00,,54,86,2,3693.00,,54,86,1,3693.00,,54,86,3,4616.25,,54,86,2,4616.25,26.3,
01:23:54 06/28/25,55,55,55,55,55,55,,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,,54,86,4,3712.97,,54,86,0,3712.97,,54,86,1,3712.97,27.5,
01:24:04 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,5,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,25.2,
01:24:14 06/28/25,54,54,54,54,54,54,,,54,86,4,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,8,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,27.9,
01:24:24 06/28/25,55,55,55,55,55,55,,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,,54,86,4,3593.19,,54,86,1,3593.19,25.2,
01:24:34 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,25.4,
01:24:44 06/28/25,55,55,55,55,55,55,,,54,86,4,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,28.5,
01:24:54 06/28/25,57,57,57,57,57,57,,,54,86,19,4641.21,,54,86,4,4641.21,,54,86,3,3712.97,,54,86,13,3712.97,,54,86,6,3712.97,,54,86,4,3712.97,48.9,
01:25:04 06/28/25,57,57,57,57,57,57,,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,25.9,
01:25:14 06/28/25,55,55,55,55,55,55,,,54,86,6,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,4,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,28.2,
01:25:24 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,27.8,
01:25:34 06/28/25,55,55,55,55,55,55,,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,3,3712.97,,54,86,4,3712.97,,54,86,1,3712.97,,54,86,2,3712.97,25.5,
01:25:44 06/28/25,55,55,55,55,55,55,,,54,86,5,3593.19,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,1,3712.97,,54,86,1,3712.97,,54,86,2,3712.97,25.2,
01:25:54 06/28/25,55,55,55,55,55,55,,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,5,3593.19,,54,86,2,3712.97,,54,86,3,3712.97,28.2,
01:26:04 06/28/25,56,56,56,56,56,56,,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,6,3593.19,25.7,
01:26:14 06/28/25,55,55,55,55,55,55,,,54,86,6,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,25.5,
01:26:24 06/28/25,56,56,56,56,56,56,,,54,86,4,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,,54,86,6,3593.19,,54,86,1,3712.97,,54,86,4,3712.97,28.5,
01:26:34 06/28/25,56,56,56,56,56,56,,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,25.1,
01:26:44 06/28/25,55,55,55,55,55,55,,,54,86,4,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,3,3593.19,25.8,
01:26:54 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,1,3712.97,27.9,
01:27:04 06/28/25,56,56,56,56,56,56,,,54,86,4,3593.19,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,2,3712.97,26.2,
01:27:14 06/28/25,58,58,58,58,58,58,,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,4,3593.19,25.5,
01:27:24 06/28/25,56,56,56,56,56,56,,,54,86,3,3593.19,,54,86,3,3593.19,,54,86,1,3593.19,,54,86,4,3593.19,,54,86,0,3593.19,,54,86,3,3593.19,28.3,
01:27:34 06/28/25,55,55,55,55,55,55,,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,25.0,
01:27:44 06/28/25,57,57,57,57,57,57,,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,,54,86,0,3593.19,,54,86,1,3593.19,28.8,
01:27:54 06/28/25,55,55,55,55,55,55,,,54,86,1,3593.19,,54,86,1,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,28.0,
01:28:04 06/28/25,55,55,55,55,55,55,,,54,86,2,3593.19,,54,86,1,3593.19,,54,86,3,3593.19,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,4,3593.19,27.5,
01:28:14 06/28/25,54,54,54,54,54,54,,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,0,3712.97,,54,86,1,3712.97,,54,86,0,3712.97,,54,86,0,3712.97,25.5,
01:28:24 06/28/25,54,54,54,54,54,54,,,54,86,2,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,,54,86,3,3593.19,,54,86,0,3593.19,,54,86,2,3593.19,28.0,
01:28:34 06/28/25,54,54,54,54,54,54,,,53,86,3,3593.19,,53,86,0,3593.19,,53,86,0,3593.19,,53,86,3,3593.19,,53,86,0,3593.19,,53,86,3,3593.19,25.1,
01:28:44 06/28/25,54,54,54,54,54,54,,,53,86,3,3593.19,,53,86,1,3593.19,,53,86,2,3593.19,,53,86,4,3593.19,,53,86,1,3593.19,,53,86,1,2874.55,28.6,
