time,core_temp_0,low_temp_0,high_temp_0,core_load_0,core_speed_0,core_temp_1,low_temp_1,high_temp_1,core_load_1,core_speed_1,core_temp_2,low_temp_2,high_temp_2,core_load_2,core_speed_2,core_temp_3,low_temp_3,high_temp_3,core_load_3,core_speed_3,core_temp_4,low_temp_4,high_temp_4,core_load_4,core_speed_4,core_temp_5,low_temp_5,high_temp_5,core_load_5,core_speed_5,cpu_power
2025-06-29 13:50:51,62,56.0,63.0,6.0,3593.27,62.0,56.0,63.0,6.0,3593.27,62.0,56.0,63.0,2.0,3593.27,62.0,56.0,63.0,8.0,3593.27,62.0,56.0,63.0,2.0,3593.27,62.0,56.0,63.0,6.0,3593.27,40.4
2025-06-29 13:51:01,66,56.0,70.0,10.0,3593.27,66.0,56.0,70.0,2.0,3593.27,66.0,56.0,70.0,2.0,3593.27,66.0,56.0,70.0,7.0,3593.27,66.0,56.0,70.0,1.0,3593.27,66.0,56.0,70.0,3.0,3593.27,38.6
2025-06-29 13:51:11,71,56.0,73.0,10.0,3593.27,71.0,56.0,73.0,2.0,3593.27,71.0,56.0,73.0,2.0,3593.27,71.0,56.0,73.0,9.0,3593.27,71.0,56.0,73.0,3.0,3593.27,71.0,56.0,73.0,3.0,3593.27,42.3
2025-06-29 13:51:21,77,56.0,78.0,13.0,3713.04,77.0,56.0,78.0,13.0,3713.04,77.0,56.0,78.0,5.0,4641.3,77.0,56.0,78.0,26.0,4641.3,77.0,56.0,78.0,4.0,3713.04,77.0,56.0,78.0,1.0,3713.04,56.2
2025-06-29 13:51:32,76,56.0,79.0,16.0,3593.27,76.0,56.0,79.0,9.0,3593.27,76.0,56.0,79.0,6.0,3593.27,76.0,56.0,79.0,13.0,3593.27,76.0,56.0,79.0,8.0,3593.27,76.0,56.0,79.0,11.0,3593.27,43.3
2025-06-29 13:51:42,67,56.0,79.0,7.0,3593.27,67.0,56.0,79.0,4.0,3593.27,67.0,56.0,79.0,2.0,3593.27,67.0,56.0,79.0,5.0,3593.27,67.0,56.0,79.0,2.0,3593.27,67.0,56.0,79.0,4.0,3593.27,33.5
2025-06-29 13:51:51,64,56.0,79.0,8.0,3593.27,64.0,56.0,79.0,4.0,3593.27,64.0,56.0,79.0,2.0,3593.27,64.0,56.0,79.0,8.0,3593.27,64.0,56.0,79.0,2.0,3593.27,64.0,56.0,79.0,4.0,3593.27,34.1
2025-06-29 13:52:01,62,56.0,79.0,6.0,3593.27,62.0,56.0,79.0,2.0,3593.27,62.0,56.0,79.0,0.0,3593.27,62.0,56.0,79.0,2.0,3593.27,62.0,56.0,79.0,2.0,3593.27,62.0,56.0,79.0,0.0,3713.04,33.1
2025-06-29 13:52:11,63,56.0,79.0,16.0,3593.27,63.0,56.0,79.0,7.0,3593.27,63.0,56.0,79.0,2.0,3593.27,63.0,56.0,79.0,9.0,3593.27,63.0,56.0,79.0,4.0,3593.27,63.0,56.0,79.0,4.0,3593.27,36.2
2025-06-29 13:52:21,69,56.0,79.0,10.0,4616.35,68.0,56.0,79.0,11.0,4616.35,68.0,56.0,79.0,6.0,4616.35,68.0,56.0,79.0,18.0,4616.35,68.0,56.0,79.0,11.0,4616.35,69.0,56.0,79.0,10.0,4616.35,44.7
