time,core_temp_0,low_temp_0,high_temp_0,core_load_0,core_speed_0,core_temp_1,low_temp_1,high_temp_1,core_load_1,core_speed_1,core_temp_2,low_temp_2,high_temp_2,core_load_2,core_speed_2,core_temp_3,low_temp_3,high_temp_3,core_load_3,core_speed_3,core_temp_4,low_temp_4,high_temp_4,core_load_4,core_speed_4,core_temp_5,low_temp_5,high_temp_5,core_load_5,core_speed_5,cpu_power
2025-06-30 21:26:04,65,65.0,71.0,3.0,4641.28,65.0,65.0,71.0,4.0,4641.28,65.0,65.0,71.0,1.0,3713.02,65.0,65.0,71.0,2.0,3713.02,65.0,65.0,71.0,1.0,4641.28,65.0,65.0,71.0,3.0,4641.28,36.4
2025-06-30 21:26:14,63,63.0,71.0,5.0,4641.28,63.0,63.0,71.0,4.0,4641.28,63.0,63.0,71.0,0.0,4641.28,63.0,63.0,71.0,8.0,4641.28,63.0,63.0,71.0,0.0,3713.02,63.0,63.0,71.0,5.0,3713.02,31.2
2025-06-30 21:26:24,63,62.0,71.0,6.0,4641.28,63.0,62.0,71.0,2.0,4641.28,63.0,62.0,71.0,0.0,3713.02,63.0,62.0,71.0,3.0,3713.02,63.0,62.0,71.0,3.0,3713.02,63.0,62.0,71.0,3.0,3713.02,35.7
2025-06-30 21:26:34,62,62.0,71.0,4.0,4641.28,62.0,62.0,71.0,2.0,4641.28,62.0,62.0,71.0,1.0,3713.02,62.0,62.0,71.0,2.0,3713.02,62.0,62.0,71.0,0.0,3713.02,62.0,62.0,71.0,1.0,3713.02,32.2
2025-06-30 21:26:44,62,62.0,71.0,4.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,1.0,3713.02,62.0,62.0,71.0,7.0,3713.02,62.0,62.0,71.0,0.0,3713.02,62.0,62.0,71.0,4.0,3713.02,34.6
2025-06-30 21:26:54,65,62.0,71.0,8.0,4641.28,65.0,62.0,71.0,3.0,4641.28,65.0,62.0,71.0,0.0,3713.02,65.0,62.0,71.0,4.0,3713.02,65.0,62.0,71.0,0.0,3713.02,65.0,62.0,71.0,4.0,3713.02,33.1
2025-06-30 21:27:04,63,62.0,71.0,7.0,3713.02,63.0,62.0,71.0,3.0,3713.02,63.0,62.0,71.0,1.0,3713.02,63.0,62.0,71.0,4.0,3713.02,63.0,62.0,71.0,2.0,4641.28,63.0,62.0,71.0,5.0,4641.28,31.3
2025-06-30 21:27:14,62,62.0,71.0,5.0,4641.28,62.0,62.0,71.0,4.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,3.0,4641.28,62.0,62.0,71.0,3.0,3713.02,62.0,62.0,71.0,3.0,3713.02,34.9
2025-06-30 21:27:24,62,62.0,71.0,4.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,2.0,4641.28,62.0,62.0,71.0,2.0,4641.28,62.0,62.0,71.0,0.0,4641.28,32.5
2025-06-30 21:27:34,62,62.0,71.0,4.0,3713.02,62.0,62.0,71.0,3.0,3713.02,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,3.0,4641.28,62.0,62.0,71.0,1.0,3713.02,62.0,62.0,71.0,5.0,3713.02,33.5
2025-06-30 21:27:44,62,62.0,71.0,4.0,3593.25,62.0,62.0,71.0,3.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,5.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,3.0,4641.28,32.3
2025-06-30 21:27:54,62,62.0,71.0,8.0,3593.25,62.0,62.0,71.0,5.0,3593.25,62.0,62.0,71.0,1.0,3593.25,62.0,62.0,71.0,5.0,3593.25,62.0,62.0,71.0,2.0,3593.25,62.0,62.0,71.0,5.0,3593.25,31.6
2025-06-30 21:28:04,64,62.0,71.0,10.0,3593.25,64.0,62.0,71.0,5.0,3593.25,64.0,62.0,71.0,2.0,3593.25,64.0,62.0,71.0,6.0,3593.25,64.0,62.0,71.0,2.0,3593.25,64.0,62.0,71.0,2.0,3593.25,34.8
2025-06-30 21:28:14,62,62.0,71.0,5.0,3593.25,62.0,62.0,71.0,4.0,3593.25,62.0,62.0,71.0,2.0,3593.25,62.0,62.0,71.0,5.0,3593.25,62.0,62.0,71.0,1.0,3593.25,62.0,62.0,71.0,2.0,3593.25,31.2
2025-06-30 21:28:24,62,62.0,71.0,4.0,4641.28,62.0,62.0,71.0,1.0,4641.28,62.0,62.0,71.0,0.0,3713.02,62.0,62.0,71.0,3.0,4641.28,62.0,62.0,71.0,1.0,3713.02,62.0,62.0,71.0,2.0,3713.02,33.0
2025-06-30 21:28:34,62,62.0,71.0,6.0,3593.25,62.0,62.0,71.0,2.0,3593.25,62.0,62.0,71.0,0.0,3593.25,62.0,62.0,71.0,2.0,3593.25,62.0,62.0,71.0,0.0,3593.25,62.0,62.0,71.0,4.0,3713.02,31.7
2025-06-30 21:28:44,62,62.0,71.0,7.0,3593.25,62.0,62.0,71.0,3.0,3593.25,62.0,62.0,71.0,2.0,3593.25,62.0,62.0,71.0,3.0,3593.25,62.0,62.0,71.0,0.0,3593.25,62.0,62.0,71.0,2.0,3713.02,30.9
2025-06-30 21:28:54,64,62.0,71.0,2.0,3593.25,64.0,62.0,71.0,2.0,3593.25,64.0,62.0,71.0,0.0,3593.25,64.0,62.0,71.0,3.0,3593.25,64.0,62.0,71.0,2.0,3593.25,64.0,62.0,71.0,2.0,3593.25,35.1
2025-06-30 21:29:04,62,62.0,71.0,7.0,3653.13,62.0,62.0,71.0,4.0,3633.17,62.0,62.0,71.0,2.0,3633.17,62.0,62.0,71.0,4.0,3633.17,62.0,62.0,71.0,1.0,3633.17,62.0,62.0,71.0,5.0,3633.17,31.5
2025-06-30 21:29:14,61,61.0,71.0,3.0,3593.25,61.0,61.0,71.0,5.0,3593.25,61.0,61.0,71.0,0.0,3593.25,61.0,61.0,71.0,9.0,3593.25,61.0,61.0,71.0,1.0,3593.25,61.0,61.0,71.0,1.0,3593.25,35.4
